X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,recordNumber,continentOcean,decimalLongitude,decimalLatitude,preparationType,barcode,imagecode,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,infraspecificEpithet,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.5400009155273,-20.2600002288818,"137",2021-01-14 15:27:32-03,MN,R,"208178",PreservedSpecimen,Plantae,NA,NA,Costaceae,Costus,subsessilis,Costus subsessilis,(Nees & Mart.) Maas,"Maas, P.J.M.","1992",NA,NA,"Hoehne, W.","1951",NA,NA,Brasil,São Paulo,Jales,NA,NA,NA,NA,NA,NA,NA,"13891",NA,-50.5400009155273,-20.2600002288818,NA,NA,NA,"16486",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5400009155273,-20.2600002288818,"166",2020-12-21 16:47:54-03,MBM,MBM,"154714",PreservedSpecimen,Plantae,NA,NA,Zingiberaceae,Costus,subsessilis,Costus subsessilis,(Nees & Mart.) Maas,"Maas, P.J.M.",NA,NA,NA,"Hoehne, W.","1951","10","28",Brazil,São Paulo,Jales,Jales,NA,NA,NA,NA,NA,NA,s.n.,Southern America,-50.5400009155273,-20.2600002288818,NA,MBM154714,MBM154714,"16486",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5400009155273,-20.2600002288818,"308",2019-11-13 11:18:21-03,USP,SPF,"13891",PreservedSpecimen,Plantae,NA,NA,Costaceae,Chamaecostus,subsessilis,Chamaecostus subsessilis,(Nees & Mart.) C.D.Specht & D.W.Stev.,"Antar, GM","2014","12",NA,"Hoehne, W","1951","10","28",Brasil,São Paulo,Jales,Pastos do Postal.,NA,NA,NA,NA,NA,NA,s.n.,NA,-50.5400009155273,-20.2600002288818,NA,SPF00013891,NA,"16486",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5400009155273,-20.2600002288818,"383",2020-05-07 17:14:01-03,IBt,SP,"258020",S,Plantae,NA,NA,Costaceae,Chamaecostus,subsessilis,Chamaecostus subsessilis,(Nees & Mart.) C.D.Specht & D.W.Stev.,NA,NA,NA,NA,"Hoehne, W","1951","10","28",Brasil,São Paulo,Jales,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,-50.5400009155273,-20.2600002288818,NA,NA,NA,"16486",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
