X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,imagecode,locality,infraspecificEpithet,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,dayIdentified,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"62",2020-09-25 10:40:47-03,UFPE,UFP,"1243",PreservedSpecimen,Plantae,Solanaceae,Lycianthes,repens,Lycianthes repens,"Dedecca, DM",s.n.,"1950","03","15",NA,Brasil,NA,NA,"Herbáceo, Fazenda Santa Elisa, Seção de Raízes e Tubérculos.; Herbáceo, Fazenda Santa Elisa, Seção de Raízes e Tubérculos.",UFP001243,NA,NA,(Spring) Bitter,"Stehmann, JR",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"63",2020-09-25 10:40:47-03,UFPE,UFP,"1246",PreservedSpecimen,Plantae,Solanaceae,Lycianthes,repens,Lycianthes repens,"Campos, RF; Pacheco, C",s.n.,"1949","04","11",NA,Brasil,NA,NA,"Rasteiro, jardim ao lado da Administração Instituto Agronômico.; Rasteiro, jardim ao lado da Administração Instituto Agronômico.",UFP001246,NA,NA,(Spring) Bitter,"Stehmann, JR",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"74",2020-04-07 16:32:10-03,IAC,IAC,"11247",S,Plantae,Solanaceae-8.Solanoideae,Solanum,violifolium,Solanum violifolium,D.M. Dedecca,s/nº,"1950","03","15",NA,Brasil,NA,NA,NA,NA,NA,NA,Schott ex Spreng.,D.M. Dedecca,São Paulo,Campinas,-47.077171,-22.870251,NA,"IAC, Fazenda Santa Elisa, Escção de Raízes e Tubérculos",NA,NA,"1950","03","-47.077171","-22.870251",NA,"15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"75",2020-04-07 16:32:10-03,IAC,IAC,"25396",S,Plantae,Solanaceae-8.Solanoideae,Solanum,violifolium,Solanum violifolium,J. Heraldo,"91","1983","11","16",NA,Brasil,NA,NA,NA,NA,NA,NA,Schott ex Spreng.,J. Heraldo,São Paulo,Campinas,-47.077171,-22.870251,NA,"IAC, Fazenda Santa Elisa",NA,NA,"1983","11","-47.077171","-22.870251",NA,"16",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.87025,"76",2020-04-07 16:32:50-03,IAC,IAC,"57544",S,Plantae,Solanaceae-8.Solanoideae,Solanum,violifolium,Solanum violifolium,"D.A. Rodrigues; L.C. Bernacci; E.G. Fabri","146","2019","11","23",NA,Brasil,NA,NA,NA,NA,NA,NA,Schott ex Spreng.,L.C. Bernacci,São Paulo,Campinas,-47.077171,-22.87025,NA,NA,NA,NA,"2020","02","-47.077171","-22.87025",NA,"17",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"85",2020-02-06 10:41:58-03,IBt,SP,79309A,S,Plantae,Solanaceae,Lycianthes,repens,Lycianthes repens,Kuhlmann,"2790","1951","12","18",NA,Brasil,NA,NA,NA,SP059968,NA,NA,(Spreng.) Bitter,"Stehmann, JR",São Paulo,Limeira,-47.4000015258789,-22.5599994659424,SP059968,NA,NA,NA,"2005","04",NA,NA,NA,"27","20999",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
