X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,typeStatus,recordNumber,stateProvince,locality,decimalLongitude,decimalLatitude,imagecode,identifiedBy,county,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,individualCount,eventTime,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5358,-22.4133,"9",2021-03-15 16:37:00-03,NY,NYBG,"00689410",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,A. Daniel,"1970","10","03",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946013' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689410,Magnoliophyta,Ericales,Poir.,NA,s.n.,São Paulo,Rio Claro,-47.5358,-22.4133,NY00689410_01,S. A. Mori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"23",2021-03-15 16:37:00-03,NY,NYBG,"00689415",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,H. M. de Souza,"1970","09","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946018' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689415,Magnoliophyta,Ericales,Poir.,NA,s.n.,São Paulo,Parque da E.S.A.L.Q.,-47.6399993896484,-22.7199993133545,NY00689415_01,S. A. Mori,Piracicaba,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"24",2021-03-15 16:37:00-03,NY,NYBG,"00689414",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,P. Gonçalves,"1930","11","28",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946017' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689414,Magnoliophyta,Ericales,Poir.,NA,"27041",São Paulo,Praça Publica,-46.6300010681152,-23.5400009155273,NY00689414_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"32",2021-03-15 16:37:00-03,NY,NYBG,"00689413",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,P. Gonçalves,"1930","11","28",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946016' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689413,Magnoliophyta,Ericales,Poir.,NA,"27041",São Paulo,Praça Publica,-46.6300010681152,-23.5400009155273,NY00689413_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"33",2021-03-15 16:37:00-03,NY,NYBG,"00689411",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,G. T. Prance,"1978","01","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946014' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689411,Magnoliophyta,Ericales,Poir.,NA,P25914,São Paulo,"Rio Claro, University Arboretum; Tree 29, Conteiro 9, planted 18/9/1941. (plato 3)",-46.6300010681152,-23.5400009155273,NY00689411_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"34",2021-03-15 16:37:00-03,NY,NYBG,"00689412",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,G. T. Prance,"1978","01","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946015' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689412,Magnoliophyta,Ericales,Poir.,NA,P25917,São Paulo,"Rio Claro, University Arboretum; Tree 30, Conteiro 7, planted 18/9/1941.",-46.6300010681152,-23.5400009155273,NY00689412_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"35",2021-03-15 16:37:00-03,NY,NYBG,"00853404",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,G. T. Prance,"1978","01","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974351' target='other'> <mi>dwc_moreinfo</mi></a>,NY00853404,Magnoliophyta,Ericales,Poir.,NA,P25917,São Paulo,"Rio Claro, University Arboretum; Tree 30, Conteiro 7, planted 18/9/1941.",-46.6300010681152,-23.5400009155273,NY00853404_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"121",2021-03-15 16:37:00-03,NY,NYBG,"389894",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,G. T. Prance,"1978","01","30",South America,Brazil,sheet,NA,Fruit separate <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=349277' target='other'> <mi>dwc_moreinfo</mi></a>,NY00389894,Magnoliophyta,Ericales,Cambess.,NA,P25912A,São Paulo,"Fazenda Sta. Eliza, Instituto Agronômico, Campinas, Sao Paulo",-47.06,-22.9,NY00389894_01,S. A. Mori,Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.92,-20.93,"213",2021-03-15 16:37:00-03,NY,NYBG,"389893",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,A. Daniel,"1970","10","08",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=349283' target='other'> <mi>dwc_moreinfo</mi></a>,NY00389893,Magnoliophyta,Ericales,Cambess.,NA,s.n.,São Paulo,"Limeira; Fazenda Citra",-47.92,-20.93,NY00389893_01,S. A. Mori,Limeira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"270",2021-03-15 16:37:00-03,NY,NYBG,"00689552",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,G. T. Prance,"1978","01","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=948648' target='other'> <mi>dwc_moreinfo</mi></a>,NY00689552,Magnoliophyta,Ericales,Cambess.,NA,P25915,São Paulo,"Rio Claro, University Arboretum, Tree 28, Canteiro 10",-46.6300010681152,-23.5400009155273,NY00689552_01,S. A. Mori,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
