X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"45",2019-11-21 14:44:37-03,UFJF,CESJ,"800",PreservedSpecimen,Plantae,Angiosperma,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,O. Handro,L. Krieger,CESJ800,"1944","01",NA,América do Sul,Brasil,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,"Arbustinho da mata, flores branco esverdeadas",CESJ000800,NA,NA,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.348861,-23.021553,"50",2021-03-01 16:39:56-03,UNICAMP,UEC,"170516",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Silveira, MF","Garcia, LC","395","2009","02","10",NA,Brazil,São Paulo,Usina Ester.,-47.348861,-23.021553,"652","652",NA,"Botõe florais.; Mata ciliar em processo de restauração desde 1955. Mata Atlântica, Floresta Estacional Semidecídua.",UEC010216,UEC010216,NA,NA,NA,Cosmópolis,"-47.348861","-23.021553",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.995,-24.056389,"51",2021-03-01 16:39:56-03,UNICAMP,UEC,"128192",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Bernacci, LC; Jung-Mendaçolli, SL","Gomes, SM; et al.","431","2002","04","22",NA,Brazil,São Paulo,"parque estadual carlos botelho, trilha taquaral",-47.995,-24.056389,NA,NA,NA,"arbusto 1m. frutos imaturos verdes; floresta estacional semidecidual/ floresta ombrófila densa montana",UEC115578,UEC115578,NA,NA,NA,São Miguel Arcanjo,"-47.995","-24.056389",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.760261,-24.137344,"53",2021-03-01 16:39:56-03,UNICAMP,UEC,"179799",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Ferreira, MP","Virillo, CB; et al.","67","2013","03","27",NA,Brazil,São Paulo,"reserva particular de votorantim, trilha dezembro entre a UHE alecrim e UHE porto raso",-47.760261,-24.137344,NA,NA,NA,"arbusto; floresta ombrófila densa na margem do rio dezembro",UEC115556,UEC115556,"2013",NA,NA,Tapirai,"-47.760261","-24.137344",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.881667,-22.462778,"54",2021-03-01 16:39:56-03,UNICAMP,UEC,"188435",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Koch, I; Goldenberg, R","214","1995","04","06",NA,Brazil,São Paulo,vale do ribeirão do braço,-44.881667,-22.462778,NA,NA,NA,"mata, arbusto 2m, frutos submaduros verdes",UEC101336,UEC101336,NA,NA,NA,Lavrinhas,"-44.881667","-22.462778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"55",2021-03-01 16:39:56-03,UNICAMP,UEC,"73549",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Kinoshita, LS; Bellinelo, R","9539","1995","04","07",NA,Brazil,São Paulo,"9 km ao norte de queluz, beira do rio das cruzes",-44.781667,-22.455556,NA,NA,NA,"mata, arvoreta 4m, frutos imaturos",UEC115566,UEC115566,"1998",NA,NA,Queluz,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.881667,-22.462778,"56",2021-03-01 16:39:56-03,UNICAMP,UEC,"73705",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Kinoshita, LS; Moreira, JLA","9518","1995","04","06",NA,Brazil,São Paulo,vale do ribeirão do braço,-44.881667,-22.462778,NA,NA,NA,"mata, arbusto de 2m, frutos submaduros verdes",UEC115567,UEC115567,"1998",NA,NA,Lavrinhas,"-44.881667","-22.462778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.730278,-23.818611,"57",2021-03-01 16:39:56-03,UNICAMP,UEC,"75983",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Godoy, SAP; Palaria, C; Agostinho, V","505","1995","04","20",NA,Brazil,São Paulo,centro paulus,-46.730278,-23.818611,NA,NA,NA,"arbusto 1,8 m, frutos imaturos verdes",UEC115572,UEC115572,"1998",NA,NA,Parelheiros,"-46.730278","-23.818611",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"58",2021-03-01 16:39:56-03,UNICAMP,UEC,"74699",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Kinoshita, LS; Bellinelo, R","9539","1995","04","07",NA,Brazil,São Paulo,"9 km ao norte de queluz, beira do rio das cruzes",-44.781667,-22.455556,NA,NA,NA,"mata, arvoreta 4m, frutos imaturos",UEC115557,UEC115557,"1998",NA,NA,Queluz,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.466667,-23.583333,"59",2021-03-01 16:39:56-03,UNICAMP,UEC,"85244",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Garcia, RJF; et al.","451","1994","05","24",NA,Brazil,São Paulo,parque ecológico da APA do carmo,-46.466667,-23.583333,"850","850",NA,"arbusto escandente, frutos verdes",UEC115568,UEC115568,"1998",NA,NA,São Paulo,"-46.466667","-23.583333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.881667,-22.462778,"61",2021-03-01 16:39:56-03,UNICAMP,UEC,"90830",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Koch, I; Goldenberg, R","214","1995","04","06",NA,Brazil,São Paulo,vale do ribeirão do braço,-44.881667,-22.462778,NA,NA,NA,"mata, arbusto 2m, frutos submaduros verdes",UEC115561,UEC115561,NA,NA,NA,Lavrinhas,"-44.881667","-22.462778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"63",2021-03-01 16:39:56-03,UNICAMP,UEC,"58741",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","21426","1988","01","25",NA,Brazil,São Paulo,fazenda grota funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,"arbusto 1,8 metros, flores creme a ferrugineas, interior de mata",UEC115558,UEC115558,"1998",NA,NA,Atibaia,NA,NA,"21675",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"64",2021-03-01 16:39:56-03,UNICAMP,UEC,"54848",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Bernacci, LC; et al.","21086","1987","05","04",NA,Brazil,São Paulo,fazenda grota funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,"arbusto 1,2 m, frutos imaturos verdes",UEC115560,UEC115560,"1998",NA,NA,Atibaia,NA,NA,"21675",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"65",2021-03-01 16:39:56-03,UNICAMP,UEC,"85307",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Baitello, JB","472","1994","03","29",NA,Brazil,São Paulo,"parque estadual da serra do mar, estrada do rio bonito e paraibuna",-44.9599990844727,-23.0699996948242,NA,NA,NA,"arvoreta 6m, frutos jovens verde escuro",UEC115570,UEC115570,"1998",NA,NA,Cunha,NA,NA,"38855",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"66",2021-03-01 16:39:56-03,UNICAMP,UEC,"85793",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Kawazaki, ML; Franco, GADC","562","1994","08","17",NA,Brazil,São Paulo,"parque estadual da serra do mar, picada rio bonito",-44.9599990844727,-23.0699996948242,NA,NA,NA,"subarbusto 1,5m, frutos imaturos verdes, maduros negros",UEC115569,UEC115569,"1998",NA,NA,Cunha,NA,NA,"38855",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"67",2021-03-01 16:39:56-03,UNICAMP,UEC,"74647",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Pastore, JA; Baitello, JB","613","1995","07","21",NA,Brazil,São Paulo,"parque estadual de jurupara, estrada da fazenda tucano, sobre barranco",-47.2200012207031,-23.6499996185303,NA,NA,NA,"escandente, frutos imaturos verdes",UEC115574,UEC115574,"1998",NA,NA,Ibiuna,NA,NA,"43112",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"68",2021-03-01 16:39:56-03,UNICAMP,UEC,"93804",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Chagas e Silva, F; et al.","2121","1986","03","09",NA,Brazil,São Paulo,NA,-48.5900001525879,-24.5799999237061,NA,NA,NA,"arbusto 2m, flores creme esverdeadas, interior de mata",UEC073831,UEC073831,"2012",NA,NA,Iporanga,NA,NA,"38740",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"69",2021-03-01 16:39:56-03,UNICAMP,UEC,"75656",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Sugiyama, M; Kirizawa, M; Kawasaki, ML","1316","1995","04","25",NA,Brazil,São Paulo,"fazenda intervales, base do carmo",-48.5900001525879,-24.5799999237061,NA,NA,NA,"escandente, frutos verdes, mata secundária",UEC115573,UEC115573,"1998",NA,NA,Iporanga,NA,NA,"38740",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"70",2021-03-01 16:39:56-03,UNICAMP,UEC,"40682",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Trigo, JR","16920","1985","02","05",NA,Brazil,São Paulo,serra do japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,"arbusto 2m, flores brancas",UEC115564,UEC115564,"1998",NA,NA,Jundiaí,NA,NA,"17840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"71",2021-03-01 16:39:56-03,UNICAMP,UEC,"138792",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Gobitta, MC","Gobitta, MC; et al.","03","2005","02","03",NA,Brazil,São Paulo,"parque estadual dacantareira, núcleo águas claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,"arbusto 2m, flores odoríferas, cor creme; floresta ombrófila densa montana",UEC115576,UEC115576,"2005","04","05",Mairiporã,NA,NA,"15840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"72",2021-03-01 16:39:56-03,UNICAMP,UEC,"130158",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Jung-Mendaçolli, SL","Arzolla, FARDP","240","2001","01","08",NA,Brazil,São Paulo,"parque estadual dacantareira, núcleo águas claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,"arbusto 2m, flores brancas",UEC115577,UEC115577,"2001","02","05",Mairiporã,NA,NA,"15840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"73",2021-03-01 16:39:56-03,UNICAMP,UEC,"82168",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Garcia, RJF; Neves, LE; Dias, DL","757","1996","01","19",NA,Brazil,São Paulo,"distrito de marsilac, sitio na entrada do distrito, mata",-46.6300010681152,-23.5400009155273,NA,NA,NA,"arbusto 1m, flores brancas",UEC115571,UEC115571,"1998",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"74",2021-03-01 16:39:56-03,UNICAMP,UEC,"87633",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Silva, JS","267","1974","04","09",NA,Brazil,São Paulo,nativa no jardim botânico e parque do estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"arbusto 1,5 m, flores amarelas e frutos verdes",UEC115580,UEC115580,"1998",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"75",2021-03-01 16:39:56-03,UNICAMP,UEC,"74356",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Baitello, JB; et al.","761","1995","05","08",NA,Brazil,São Paulo,"nucleo engordador, trilha da cachoeira",-46.6300010681152,-23.5400009155273,NA,NA,NA,"subarbusto 1,5m, frutos verdes, em barranco umido",UEC115575,UEC115575,"1998",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"76",2021-03-01 16:39:56-03,UNICAMP,UEC,"87608",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Hoehne, W","6164","1967","02","01",NA,Brazil,São Paulo,parque do estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"arbusto ereto, ramificado de 1,2 m, flores amarelas, muito odoriferas. beira de mata",UEC115579,UEC115579,"1998",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"77",2021-03-01 16:39:56-03,UNICAMP,UEC,"74354",S,Plantae,Magnoliopsida,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Franco, GADC; et al.","1342","1995","05","08",NA,Brazil,São Paulo,"P.E da cantareira, núcleo engordador, trilha da cachoeira",-46.6300010681152,-23.5400009155273,NA,NA,NA,"arbusto 2m, frutos verdes, em barranco umido",UEC115565,UEC115565,"1998",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.689478,-20.050928,"98",2020-12-11 11:41:01-03,UFMG,BHCB,"149204",PreservedSpecimen,Plantae,Dicotyledon,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Tameirão Neto, E; Mansur, T","4974","2011","01","13",Southern America,Brasil,Minas Gerais,"Serra Gandarela, Projeto Mina Apolo",-49.689478,-20.050928,"1596","1596",NA,"Campo rupestre sobre canga couraçada, arbustivo (1,50m)",NA,NA,"2011","03",NA,Santa Bárbara,"-49.689478","-20.050928",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8816667,-22.4627778,"121",2020-03-26 19:22:00-03,MO,MOBOT,"3203369",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Palicourea,forsteronioides,Palicourea forsteronioides,(Müll. Arg.) C.M. Taylor,C.M. Taylor,Luíza S. Kinoshita-Gouvêa|J.L. de A. Moreira,Kinoshita-Gouvêa 9518,"1995","4","6",South America,Brazil,São Paulo,"12 km ao Norte de Lavinhas, vale do Ribeirão do Braço entre",-44.8816667,-22.4627778,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lavrinhas,NA,NA,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"140",2021-01-09 21:48:48-03,UNICENTRO,HUCO,"2224",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioide,Psychotria forsteronioide,Müll. Arg.,"Mendaçolli, S.L.","Arzolla, FARDP","138","2000","06","16",NA,Brasil,São Paulo,Parque Estadual da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,"Permuta SPSF, 26837; Arvoreta, 2,5 m, fruto verde; DESC: Arvoreta, 2,5 m, fruto verde",HUCO002224,NA,"2000","06",NA,Mairiporã,NA,NA,"15840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"141",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"49340",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,Lombardi,"7243","2008","02","18",NA,Brasil,São Paulo,NA,-46.935778,-23.230444,"957","957",NA,"Arbusto ca. 1 m, folhas herbáceas, flores creme esverdeadas",NA,NA,NA,NA,NA,Jundiaí,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"142",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"47354",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,Lombardi,"6603","2007","05","18",NA,Brasil,São Paulo,NA,-46.8800010681152,-23.1800003051758,"985","985",NA,"borda da trilha. Arbusto ca. 1,7 m, folhas herbáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,Jundiaí,46º56'08.8W,"23º13'49,6S","17840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.879166,-23.926944,"145",2020-09-02 16:39:04-03,Cenargen,CEN,"99608",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,G. M. Antar,Guilherme de M. Antar,"1126","2016","07","13",NA,Brasil,SP,"Estrada de Santa Rita, km 60. Próximo a cava de mineração.",-46.879166,-23.926944,"837","837",Exsicatas,Mata Atlântica. Em estágio médio de recuperação. Folhas discolores com a face abaxial mais clara. Doação Universidade de São Pauo - Herbário SPF.,CEN00099608,CEN00099608,"2016","07",NA,EMBU-GUACU,"-46.879166","-23.926944",NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
