X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,occurrenceRemarks,phylum,order,coordinatePrecision,individualCount,geoFlag,continentOcean,preparationType,infraspecificEpithet,typeStatus,class,relatedCatalogItem,relationshipType,maximumDepthInMeters,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.63,-23.5403,"45",2021-03-15 16:37:00-03,NY,NYBG,"439485",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,L. Camargo de Abreu,"1974","04","09",Brazil,São Paulo,Sao Paulo,-46.63,-23.5403,NA,NA,NA,NA,NY00439485,NY00439485_01,J. A. Kallunki,NA,NA,NA,"90","Reserva Biológica, Parque Estadual das Fontes do Ipiranga, Corrego do Tanque do Simoes. Coleta feita num empoçado do corrego, cerca de 300 m da Rodovia dos Imigrantes, area 6)",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177805' target='other'> <mi>dwc_moreinfo</mi></a>,Magnoliophyta,Commelinales,NA,NA,NA,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"124",2021-03-30 12:54:28-03,EAO,IAN,"35738",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Viégas, AP","1938","12","14",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,IAN035738,IAN035738 IAN035738_e,"Viégas, AP",NA,NA,NA,s.n.,Campo Experimental Instituto Agronomico.,NA,Monocotiledônea,NA,"23900",NA,auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"129",2019-12-04 15:25:42-03,PUCPR,HUCP,"12445",S,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Borgo, M","2000","03","08",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,HUCP00005960,NA,"Sanches, AL",NA,NA,NA,"595",Afluente do Rio Ribeira de Iguape,Nº 40686.,Eudicotiledonea,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"221",2020-11-04 11:17:42-03,ESALQ,ESA,"118268",PreservedSpecimen,Plantae,Pontederiaceae,Eichhornia,azurea,Eichhornia azurea,NA,"Rodrigues, M.E.F.","2007","03","01",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,ESA118268,NA,"Rodrigues, M.E.F.",NA,NA,NA,"107.0",NA,NA,Magnoliophyta,NA,"15840",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"222",2020-11-04 11:17:42-03,ESALQ,ESA,"24007",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Barreto, K.D. et al.","1995","01","06",Brasil,São Paulo,Anhembi,-48.1199989318848,-22.7800006866455,NA,NA,NA,NA,ESA024007,NA,"Faria, A.D.","2005","01","01","3477.0",NA,NA,Magnoliophyta,NA,"25656",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"223",2020-11-04 11:17:42-03,ESALQ,ESA,"93257",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Oriani, A. et al.","2005","03","22",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA093257,NA,NA,NA,NA,NA,"514.0",NA,NA,Magnoliophyta,NA,"38804",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"224",2020-11-04 11:17:42-03,ESALQ,ESA,"33708",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Souza, V.C. et al.","1994","10","01",Brasil,São Paulo,Paulo de Faria,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,ESA033708,NA,"Faria, A.D.","2005","01","01","12294.0",NA,NA,Magnoliophyta,NA,"29574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"225",2020-11-04 11:17:42-03,ESALQ,ESA,"18605",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Barreto, K.D. et al.","1994","01","07",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA018605,NA,"Faria, A.D.","2005","01","01","1743.0",NA,NA,Magnoliophyta,NA,"44778",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"226",2020-11-04 11:17:42-03,ESALQ,ESA,"844",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,NA,"Santoro, J.","1944","10","08",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,ESA000844,NA,NA,NA,NA,NA,NA,Cultivada,NA,Magnoliophyta,NA,"23900",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7400016784668,-20.0300006866455,"227",2020-11-04 11:17:42-03,ESALQ,ESA,"76988",PreservedSpecimen,Plantae,Pontederiaceae,Heteranthera,reniformis,Heteranthera reniformis,Ruiz & Pav.,"Grecco, M.B.","1998","12","16",Brasil,São Paulo,Igarapava,-47.7400016784668,-20.0300006866455,NA,NA,NA,NA,ESA076988,NA,"Lombardi, J.A.",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23637",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
