X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,typeStatus,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9900016784668,-24.3199996948242,"49",2021-04-07 11:44:17-03,UFMS,CGMS,"43982",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"N. Figueiredo; D.S. Rocha",NA,"1983","11","06",NA,Brasil,São Paulo,Peruíbe,Estação Ecológica de Juréia.,-46.9900016784668,-24.3199996948242,NA,NA,NA,Mimosoideae. Flor ausente. Fruto imaturo verde. Número em ficha: 15602.,CGMS1073949,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.994167,-24.141667,"51",2019-08-20 10:13:48-03,UNICAMP,UEC,"128243",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Scalon, VR; Uliana, VLCR","Gomes, SM; Souza, VC; Rodrigues, RR; Nakakura, HCC; Antunes, RM; Gomes, PB; Melo, MS","419","2002","04","21",NA,Brazil,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São miguel Arcanjo-Sete Barras (SP 139, KM 69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.",-47.994167,-24.141667,NA,NA,NA,"Árvore de 8m. de altura; frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.994167","-24.141667",NA,NA,"35",São Paulo,SP,Sudeste
-47.968889,-24.0675,"52",2020-02-18 09:34:18-03,UNICAMP,UEC,"134624",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Scalon, VR; Uliana, VLCR","Savassi, APG; Souza, VC; Rodrigues, RR; Tamashiro, JY; Duarte, AR; Campos, LM; Arango, B","237","2002","04","20",NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Núcleo São Miguel Arcanjo. Floresta estacional semidecidual/floresta ombrófila densa montana.",-47.968889,-24.0675,NA,NA,NA,"Árvore de 12,0 m; flores com cálice verde, corola branca e estames brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.968889","-24.0675",NA,NA,"35",São Paulo,SP,Sudeste
-45.546389,-23.594167,"53",2021-03-01 16:30:41-03,UNICAMP,UEC,"166960",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","246","2011","06","30",NA,Brazil,São Paulo,Paraibuna,Parque Estadual da Serra do Mar. Mata Atlântica.,-45.546389,-23.594167,"800","900",NA,Árvore com 13 m.,UEC083565,UEC083565,NA,NA,"2011","10",NA,NA,NA,NA,"-45.546389","-23.594167",NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"54",2019-08-20 10:13:48-03,UNICAMP,UEC,"25038",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Shepherd, GJ; Shepherd, SLK","12853","1980","12","29",NA,Brazil,São Paulo,Bertioga,"Estrada Bertioga/São Sebastião, Ca. 3 km de Bertioga.",-46.138599395752,-23.8544006347656,NA,NA,NA,"Arbusto de 3m; flores branca-esverdeada. Com frutos.",NA,NA,"37616",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"55",2019-08-20 10:13:48-03,UNICAMP,UEC,"31536",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Figueiredo, N; Rodrigues, RR","14711","1982","11","14",NA,Brazil,São Paulo,Iguape,"Estação Ecológica da Juréia., Coletado ao redor da casa (alojamento).",-47.5499992370605,-24.7000007629395,NA,NA,NA,"Arvoreta aproximadamente 4m de altura; frutos verdes.",NA,NA,"55628",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"56",2019-08-20 10:13:48-03,UNICAMP,UEC,"38527",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Figueiredo, N","17148","1985","03","10",NA,Brazil,São Paulo,Iguape,"Estação Ecológica da Juréia., Praia da Juréia.",-47.5499992370605,-24.7000007629395,"200","200",NA,"Arvoreta uns 40cm; inflorescência branca.",NA,NA,"55628",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"57",2019-08-20 10:13:48-03,UNICAMP,UEC,"28725",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","13207","1981","12","10",NA,Brazil,São Paulo,Iguape,"Praia do Grajaú, Mata da baixada. Beira da praia.",-47.5499992370605,-24.7000007629395,NA,NA,NA,"Arbusto de 1m.; cálice esverdeado; estames brancos.",NA,NA,"55628",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"58",2019-08-20 10:13:48-03,UNICAMP,UEC,"35090",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Figueiredo, N; Rocha, DMS","15602","1983","11","06",NA,Brazil,São Paulo,Peruíbe,"Estação Ecológica da Juréia, Perto da casa.",-46.9900016784668,-24.3199996948242,NA,NA,NA,"Arvoreta com 3m de altura; frutos verdes.",NA,NA,"21922",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"59",2019-08-20 10:13:48-03,UNICAMP,UEC,"99909",S,Plantae,Magnoliopsida,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, W",s.n.,"1955","05","08",NA,Brazil,São Paulo,São Vicente,Terreno brejoso.,-46.3899993896484,-23.9599990844727,NA,NA,NA,"Arbusto; frutos amarelos.",NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"62",2020-12-04 13:19:13-03,UDESC,LUSC,"5864",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,R.J.F.Garcia,"R.J.F.Garcia; S.Honda","3502","2008","05","05",NA,Brasil,São Paulo,Mogi Guaçu,"Cipó-Sítio Floresta Negra, UTM X=0318332 Y=7356983. Mata secundária até 20m de altura.",-46.9421997070312,-22.372200012207,NA,NA,NA,NA,LUSC007780,LUSC007780,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"77",2020-12-21 16:26:45-03,MBM,MBM,"215748",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Custodio Filho, A.","Silva, J.M.","10",NA,NA,NA,Southern America,Brazil,São Paulo,São Paulo,Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM215748,MBM215748,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"78",2020-12-21 16:26:45-03,MBM,MBM,"223169",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, W.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Vicente,São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,MBM223169,MBM223169,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"90",2020-12-21 16:26:45-03,MBM,MBM,"223168",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,NA,"Hoehne, W.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Praia Grande,Praia Grande,-46.4000015258789,-24,NA,NA,NA,NA,MBM223168,MBM223168,"22363",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"91",2020-12-21 16:26:45-03,MBM,MBM,"348270",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Franco, G.A.D.C.","Ivanauskas, N.M.; et al.; et al.","6173","2006","08","30",Southern America,Brazil,São Paulo,São Miguel Arcanjo,"PECB Parque Estadual Carlos Botelho, Trilha da varginha 1",-47.9900016784668,-23.8700008392334,"855","855",NA,"Árvore, 18m alt, frutos imaturos verdes.",MBM348270,MBM348270,"27904",auto,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"99",2020-12-21 16:26:45-03,MBM,MBM,"248429",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, F.C.P.","Baitello, J.B.","259",NA,NA,NA,Southern America,Brazil,São Paulo,Cunha,"Parque Estadual, Rio Paraibuna",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,MBM248429,MBM248429,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"136",2019-11-13 11:22:27-03,USP,SPF,"97879",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Franco, GADC","Baitello, JB","460","1994","03","29",NA,Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,SPF00097879,NA,"38855",auto,"1994","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"137",2019-11-13 11:22:27-03,USP,SPF,"146195",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M",s.n.,"1958","09","03",NA,Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,SPF00146195,NA,"26998",auto,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6199989318848,-24.0799999237061,"138",2019-11-13 11:22:27-03,USP,SPF,"15160",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Hoehne, W","Bartolomeu, JG",s.n.,"1953","12","23",NA,Brasil,São Paulo,Mongaguá,NA,-46.6199989318848,-24.0799999237061,NA,NA,NA,NA,SPF00015160,NA,"12311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6199989318848,-24.0799999237061,"139",2019-11-13 11:22:27-03,USP,SPF,"12910",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Hoehne, W","Hoehne, W",s.n.,"1951","01","21",NA,Brasil,São Paulo,Mongaguá,NA,-46.6199989318848,-24.0799999237061,NA,NA,NA,NA,SPF00012910,NA,"12311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"140",2019-11-13 11:22:27-03,USP,SPF,"10770",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Hoehne, W",s.n.,"1941","06",NA,NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,NA,NA,SPF00010770,NA,"22363",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"141",2019-11-13 11:22:27-03,USP,SPF,"138606",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M","3242","1946","01","31",NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00138606,NA,"53584",auto,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"142",2019-11-13 11:22:27-03,USP,SPF,"146194",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Garcia, FCP","Kuhlmann, M",3242A,"1947","06","06",NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00146194,NA,"53584",auto,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"143",2019-11-13 11:22:27-03,USP,SPF,"105407",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Custódio-Filho, A","Souza-Silva, J","10","1972","02","21",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00105407,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"144",2019-11-13 11:22:27-03,USP,SPF,"115406",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Possette, RFS","Rossi, L",s.n.,"1984","11","13",NA,Brasil,São Paulo,São Paulo,Parque do Morumbi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00115406,NA,"53584",auto,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"145",2019-11-13 11:22:27-03,USP,SPF,"134884",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Possette, RFS","Garcia, RJF","1583","1998","09","19",NA,Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00134884,NA,"53584",auto,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"152",2018-05-14 16:07:04-03,F,FMNH-SEEDPLANTS,V0161980F,PreservedSpecimen,Plantae,Spermatophyta,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,RRC ID Flag,M. R. Castellani,"12",NA,NA,NA,South America,Brazil,São Paulo,NA,NA,-49,-22,NA,NA,NA,NA,V0161980F,V0161980F_01 V0161980F_02,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,"12",NA,"35",São Paulo,SP,Sudeste
-46.2756,-22.9303,"153",2019-01-25 15:35:00-02,IAC,IAC,"31675",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,J.Y. Tamashiro,G.F. Árbocz,"340","1994","04","20",NA,Brasil,São Paulo,Joanópolis,Fazenda Santa Cruz,-46.2756,-22.9303,NA,NA,NA,NA,NA,NA,NA,NA,"1994","09","20",NA,NA,NA,"-46.2756","-22.9303",NA,NA,"35",São Paulo,SP,Sudeste
-46.956771,-23.695816,"154",2019-01-25 15:35:00-02,IAC,IAC,"43221",S,Plantae,NA,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","3514","2000","06","13",NA,Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área B, indivíduo B 49.2",-46.956771,-23.695816,NA,NA,NA,NA,NA,NA,NA,NA,"2000","06","13",NA,NA,NA,"-46.956771","-23.695816",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"161",2020-07-23 12:14:23-03,CEPLAC,CEPEC,"66595",PreservedSpecimen,Plantae,NA,NA,Mimosaceae,Inga,sellowiana,Inga sellowiana,NA,A. C. Filho,J. de S. Silva,"10","1972","02","21",NA,Brasil,São Paulo,SÃO PAULO,Parque do Est. & Jardim Botanico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,30/12/1972,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"164",2019-11-13 16:04:43-03,UNISANTA,HUSC,"1959",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Inga,sellowiana,Inga sellowiana,Benth.,"Lima, H.C.","Sampaio, P.S.P.; Martins, S.E.","293","1999","05","27",NA,Brasil,São Paulo,Bertioga,praia de Itaguaré,-46.138599395752,-23.8544006347656,NA,NA,NA,"Arbusto com 80cm de altura, frutos verde-amarelados na beira da trilha; Floresta de restinga baixa",NA,NA,"37616",auto,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.041667,-24.103333,"169",2020-11-12 16:59:28-03,UEL,FUEL,"40608",PreservedSpecimen,Plantae,Tracheophyta,Fabales,Leguminosae,Inga,sellowiana,Inga sellowiana,Benth.,"Franco, GADC","Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Silva, CO da","6173","2006","08","30",NA,Brasil,São Paulo,São Miguel Arcanjo,"PECB, Trilha da Varginha 1, SAD69, ZONA 23J",-48.041667,-24.103333,"855","855",NA,"UTM datum SAD69 zona 23J (o correto é zona 22) 800797, 7331199",FUEL001372,NA,NA,NA,"2006","10",NA,NA,NA,NA,"-48.041667","-24.103333",NA,NA,"35",São Paulo,SP,Sudeste
-48.7700004577637,-22.1900005340576,"179",2021-03-04 15:43:15-03,IF,SPSF,"13999",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,A.Custodio Filho & Al Gentry,"4534","1987","02","03",América do Sul,Brasil,SP,Boraceia,P.E.Serra do Mar,-48.7700004577637,-22.1900005340576,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10241",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"180",2021-03-04 15:43:15-03,IF,SPSF,"11948",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Inga,sellowiana,Inga sellowiana,NA,NA,J.B.Baitello,"259","1988","03","03",América do Sul,Brasil,SP,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"38855",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
