X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,typeStatus,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"27",2019-08-20 10:02:17-03,UNICAMP,UEC,"26711",S,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Davis, PH; Sendulsky, T",NA,Brazil,São Paulo,Instituto Botânico reserve.,NA,NA,"flor, Flowers white. Open weedy places.",UEC119274,Magnoliopsida,NA,Schinz ex Pedersen,"Senna, LR","60411","1981","01","19",São Paulo,-46.6300010681152,-23.5400009155273,NA,"750","750",NA,NA,NA,NA,"2015","07",NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.466667,-23.583333,"90",2019-11-13 11:14:08-03,USP,SPF,"96699",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Garcia, RJF",NA,Brasil,São Paulo,Parque do Carmo,NA,NA,NA,SPF00096699,NA,NA,Schinz ex Pedersen,"Senna, L","493","1995","05","25",São Paulo,-46.466667,-23.583333,NA,"750","750",NA,NA,"-46.466667","-23.583333","2015","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"91",2019-11-13 11:14:08-03,USP,SPF,"115473",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,Carmem,NA,Brasil,São Paulo,Cemucam,NA,NA,NA,SPF00115473,NA,NA,Schinz ex Pedersen,"Senna, L",s.n.,"1984","02","08",Cotia,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,"23869",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"92",2019-11-13 11:14:08-03,USP,SPF,"175173",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Rodrigues, MEF",NA,Brasil,São Paulo,Represa Billings,NA,NA,NA,SPF00175173,NA,NA,Schinz ex Pedersen,"Senna, L","29","2005","04","13",São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,"31119",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"93",2019-11-13 11:14:08-03,USP,SPF,"105747",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Godoy, SAP",NA,Brasil,São Paulo,APA Parque e Fazenda do Carmo,NA,NA,NA,SPF00105747,NA,NA,Schinz ex Pedersen,"Senna, L","677","1995","07","26",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.466667,-23.583333,"98",2019-11-21 09:57:55-03,IBt,SP,"275955",S,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Garcia, RJF; Stahlhauer, SAS; Brischi, AM",NA,Brasil,São Paulo,Parque Ecológico da APA do Carmo. Trilha 8. Capoeira,NA,NA,"Erva em touceira no subosque, flores brancas",NA,NA,NA,Schinz ex Pedersen,"Senna, LR","493","1994","05","25",São Paulo,-46.466667,-23.583333,NA,"750","750",NA,NA,"-46.466667","-23.583333","2015","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"99",2019-11-21 09:57:55-03,IBt,SP,"279474",S,Plantae,Amaranthaceae,Alternanthera,kurtzii,Alternanthera kurtzii,"Godoy, SAP; Heineberg, M; Agostinho, V",NA,Brasil,São Paulo,"Parque Ecológico da APA do Carmo. Trilha do campo de futebol, partindo da Av. Aricanduva",NA,NA,"Arbusto escandente, flores alvas",NA,NA,NA,Schinz ex Pedersen,"Senna, LR","677","1995","07","26",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
