X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,occurrenceRemarks,recordNumber,phylum,order,continentOcean,locality,preparationType,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"48",2019-11-13 11:29:24-03,USP,SPF,"66898",PreservedSpecimen,Plantae,Portulacaceae,Portulaca,amilis,Portulaca amilis,Speg.,"Oliveira, A","Vieira, LL","1965","12","28",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00066898,NA,"2008",NA,s.n.,NA,NA,NA,Cidade Universitária Armando de Salles Oliveira,NA,"08","04","53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"56",2019-10-07 09:19:17-03,UEFS,HUEFS,"76534",PreservedSpecimen,Plantae,Portulacaceae,Portulaca,amilis,Portulaca amilis,Speg.,A.Oliveira,"Vieira, L.L.","1965","08","28",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUEFS0076534,HUEFS0076534,"2004",NA,NA,Angiospermae,Caryophyllales,NA,Cidade Universitária.,NA,"10",NA,"53584",auto,Caryophyllanae,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"57",2019-11-13 16:05:02-03,UNISANTA,HUSC,"2145",PreservedSpecimen,Plantae,Portulacaceae,Portulaca,amilis,Portulaca amilis,Spegazzini,"Sampaio, P.S.P.","Magenta, M.A.G.; Sampaio, P.S.P.","1999","10","15",Brasil,São Paulo,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,NA,"2011","Erva. Frutos verdes imaturos. Flores rosas.; Vegetação de praia.","222",Magnoliophyta,NA,NA,Praia do Itaguaré.,NA,"02",NA,"37616",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"75",2020-02-13 09:37:16-03,IBt,SP,"465637",S,Plantae,Portulacaceae,Portulaca,amilis,Portulaca amilis,Speg.,"Santos, TV","Magenta, MAG; Sampaio, PSP","1999","10","15",Brasil,São Paulo,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,NA,"2019",NA,"222",NA,NA,NA,Praia do Itaguaré,NA,"05","08","37616",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.5299987792969,-21.4799995422363,"76",2020-02-13 09:37:16-03,IBt,SP,"295449",S,Plantae,Portulacaceae,Portulaca,amilis,Portulaca amilis,Speg.,"Santos, TV","Bernacci, LC; et al.","1995","09","07",Brasil,São Paulo,Dracena,-51.5299987792969,-21.4799995422363,NA,NA,NA,NA,NA,NA,"2017",NA,"2128",NA,NA,NA,Margem do rio do Peixe,NA,"11","07","23670",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
