X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,day,county,decimalLongitude,decimalLatitude,identifiedBy,yearIdentified,monthIdentified,dayIdentified,class,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,verbatimLongitude,verbatimLatitude,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.48825,-22.722083,"10",2019-11-21 14:54:41-03,UFJF,CESJ,"70485",PreservedSpecimen,Plantae,Polypodiopsida,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E. Almeida,NA,V.A.O. Dittrich,"2229","2017","10",América do Sul,Brasil,São Paulo,"Serra da Bocaina, Rio do Capitão-Mor",NA,Terrícola (em barranco do rio) ou rupícola (em matacões) em borda de Floresta Ombrófila Densa Montana,CESJ070485,NA,"14",Arapeí,-44.48825,-22.722083,V.A.O. Dittrich,"2017","10",NA,NA,NA,"1125","1125",NA,"-44.48825","-22.722083",NA,"35",São Paulo,SP,Sudeste
-44.419361,-22.797472,"11",2019-11-21 14:54:41-03,UFJF,CESJ,"70489",PreservedSpecimen,Plantae,Polypodiopsida,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E. Almeida,NA,V.A.O. Dittrich,"2210","2017","10",América do Sul,Brasil,São Paulo,"Serra da Bocaina, Próximo à rodovia SP-247 (trecho asfaltado)",NA,Terrícola ou rupícola (em matacão) à beira de riacho em Floresta Ombrófila Densa Montana alterada,CESJ070489,NA,"13",Bananal,-44.419361,-22.797472,V.A.O. Dittrich,"2017","10",NA,NA,NA,"1270","1270",NA,"-44.419361","-22.797472",NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"22",2019-11-21 14:54:41-03,UFJF,CESJ,"33002",PreservedSpecimen,Plantae,Polypodiopsida,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E. Almeida,NA,"O.S. Ribas; V.A.O. Dittrich","2693","1998","09",América do Sul,Brasil,São Paulo,Sertão da Quina,NA,"Rupícola; junto às pedras das cachoeiras e corredeiras. mata pluvial atlântica da Serra do Mar.",CESJ033002,NA,"07",Ubatuba,-45.0699996948242,-23.4300003051758,A. Salino,"2017","08",NA,NA,"34265",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.853056,-23.350278,"63",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"31497",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A","2467","1996","01",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Parque Estadual da Serra do Mar, Núcleo Picinguaba, estrada para Casa da Farinha",NA,"Rupícola, a margem de rio, na floresta de planície",NA,NA,"30",Ubatuba,-44.853056,-23.350278,"Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-44.853056","-23.350278",NA,"35",São Paulo,SP,Sudeste
-45.6,-23.75,"66",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"52215",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; et al.","5342","2000","04",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Floresta Ombrófila Densa de emcosta",NA,"Rupícola, margem de rio",NA,NA,"20",São Sebastião,-45.6,-23.75,"Paixão, LC","2012","06",NA,NA,NA,"190","190",NA,"-45.6","-23.75",NA,"35",São Paulo,SP,Sudeste
-48.374444,-24.3075,"69",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"81061",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; et al.;","8535","2003","04",América,Brasil,São Paulo,"Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas, Estrada de São Pedro, Rio Carmo.",NA,"Rupícola, interior de mata",NA,NA,"16",Eldorado,-48.374444,-24.3075,"Paixão, LC","2012","06",NA,NA,NA,"790","790",NA,"-48.374444","-24.3075",NA,"35",São Paulo,SP,Sudeste
-48.4995,-24.338389,"72",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"81181",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; et al.","8655","2003","04",América,Brasil,São Paulo,"Parque Estadual Intervales, Floresta Ombrófila Densa Montana e Submontana",NA,Rupícola em rocha de rio,NA,NA,"21",Iporanga,-48.4995,-24.338389,"Paixão, LC","2012","06",NA,NA,NA,"550","550",NA,"-48.4995","-24.338389",NA,"35",São Paulo,SP,Sudeste
-45.146667,-23.341389,"79",2021-01-12 15:25:04-03,UFMG,BHCB-SL,"57531",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6133","2001","03",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar; Núcleo Santa Virg, Floresta Ombrófila Densa Montana",NA,Rupícola na margem de rio,NA,NA,"04",São Luiz do Paraitinga,-45.146667,-23.341389,"Paixão, LC","2012","06",NA,NA,NA,"900","950",NA,"-45.146667","-23.341389",NA,"35",São Paulo,SP,Sudeste
-44.787861,-23.304,"81",2021-01-12 15:25:04-03,UFMG,BHCB-SL,"61998",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7329","2001","08",América,Brasil,Rio de Janeiro,"Parque Nacional da Serra da Bocaína; Serra do Mar;, Floresta Ombrófila Densa Montana",NA,"Rupícola, interior de mata, próximo ao rio",NA,NA,"07",Paraty,-44.787861,-23.304,"Paixão, LC","2012","06",NA,NA,NA,"400","400",NA,"-44.787861","-23.304",NA,"35",São Paulo,SP,Sudeste
-44.376194,-22.807222,"85",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"82083",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Carvalho, FA; Almeida, TE; Mota, NFO","8801","2003","06",América,Brasil,São Paulo,"Estação Ecológica de Bananal, Trilha das Sete Quedas do Rio das Cobras.",NA,Rupícola em rocha do rio,NA,NA,"17",Bananal,-44.376194,-22.807222,"Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-44.376194","-22.807222",NA,"35",São Paulo,SP,Sudeste
-44.837056,-23.3405,"87",2021-01-12 15:25:04-03,UFMG,BHCB-SL,"59035",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6643","2001","05",América,Brasil,São Paulo,"Parque Estadual da Serra do Mar; Núcleo Picinguaba, Floresta Ombrófila Densa",NA,Rupícola em rocha de rio,NA,NA,"02",Ubatuba,-44.837056,-23.3405,"Paixão, LC","2012","06",NA,NA,NA,"40","40",NA,"-44.837056","-23.3405",NA,"35",São Paulo,SP,Sudeste
-44.488333,-22.722222,"91",2019-12-19 16:19:39-03,UFMG,BHCB-SL,"196510",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Dittrich, VAO","2229","2017","10",América,Brasil,São Paulo,"Serra da Bocaina, Rio de Capitão-Mor.",NA,Terrícola (em barranco do rio) ou rupícola (em matacões) em borda de Floresta Ombrófila Densa Montana.,NA,NA,"14",Arapeí,-44.488333,-22.722222,"Salino, A",NA,NA,NA,NA,NA,"1125","1125",NA,"-44.488333","-22.722222",NA,"35",São Paulo,SP,Sudeste
-45.036389,-23.461111,"95",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"31539",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A","2507","1996","02",América,Brasil,São Paulo,"Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar",NA,"Rupícola, a mergem de rio, interior de floresta de encosta",NA,NA,"03",Ubatuba,-45.036389,-23.461111,"Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-45.036389","-23.461111",NA,"35",São Paulo,SP,Sudeste
-45.036389,-23.461111,"98",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"31552",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A","2520","1996","02",América,Brasil,São Paulo,"Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar",NA,"Epífita, na base do tronco de árvore, margem do rio, interior de floresta de encosta",NA,NA,"03",Ubatuba,-45.036389,-23.461111,"Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-45.036389","-23.461111",NA,"35",São Paulo,SP,Sudeste
-48.384167,-24.618611,"101",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"91687",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; et al.","10279","2005","03",América,Brasil,São Paulo,"Parque Estadual de Jacupiranga, Floresta Ombrófila Densa Baixo Montana",NA,Rupícola em pedras na margem de rio,NA,NA,"28",Eldorado,-48.384167,-24.618611,"Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-48.384167","-24.618611",NA,"35",São Paulo,SP,Sudeste
-46.626028,-21.999167,"102",2019-11-07 11:21:09-03,UFMG,BHCB-SL,"111610",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12732","2007","07",América,Brasil,São Paulo,"Fragmento florestal ao Pico do Gavião, na estrada de acesso ao Pico pela BR-146.",NA,"Rupícola, margem de riacho, interior de floresta",NA,NA,"16",Águas da Prata,-46.626028,-21.999167,"Paixão, LC","2012","06",NA,NA,NA,"1320","1320",NA,"-46.626028","-21.999167",NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.2,"111",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"75678",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Dittrich, VAO; Breier, TB","1218","2002","09",América,Brasil,São Paulo,"Parque Estadual Carlos Botelho, Floresta Ombrófila Densa",NA,Rupícola em matacão do rio na floresta,NA,NA,"27",Sete Barras,-47.916667,-24.2,"Paixão, LC","2012","06",NA,NA,NA,"120","120",NA,"-47.916667","-24.2",NA,"35",São Paulo,SP,Sudeste
-44.366111,-22.819444,"116",2021-01-12 15:25:04-03,UFMG,BHCB-SL,"57664",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6246","2001","03",América,Brasil,São Paulo,"Estação Ecológica de Bananal; nas trilhas da Estaç, Floresta Ombrófila Densa Montana",NA,Rupícola na margem de córrego,NA,NA,"08",Bananal,-44.366111,-22.819444,"Paixão, LC","2001","06",NA,NA,NA,"1130","1350",NA,"-44.366111","-22.819444",NA,"35",São Paulo,SP,Sudeste
-47.510556,-24.100833,"118",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"163157",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A; Almeida, TE","15679","2013","04",América,Brasil,São Paulo,"Reserva Votorantim, Floresta Ombrófila Densa",NA,"Erva rupícola em pedras no rio, interior de floresta",NA,NA,"01",Juquiá,-47.510556,-24.100833,"Almeida, TE","2012","04","22",NA,NA,"266","266",NA,"-47.510556","-24.100833",NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"138",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"33076",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Gottsberger, G","14470","1970","04",América,Brasil,São Paulo,"Rubião Junior, Na mata secundária da Fazenda do Sr. Butignolli, próximo do riacho, em pedras.",NA,"Próximo do riacho, em pedras",NA,NA,"14",Botucatu,-48.439998626709,-22.8799991607666,"Paixão, LC","2012","06",NA,NA,"40412",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"139",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"168778",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Cordeiro, I; Mamede, MCH; Sugiyama, M; Zappi, DC","575","1989","10",América,Brasil,São Paulo,"Ilha do Cardoso, Mata da beira do rio Cachoeira Grande.",NA,Erva crescendo sobre rochas na beira do rio.,NA,NA,"25",Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,"37574",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.6900005340576,"140",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"29632",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Ferrarezi, H",s.n.,"1987",NA,América,Brasil,São Paulo,"próximo ao Cedaval, Floresta Atlântica.",NA,"Rupícola a beira de riacho, interior de floresta",NA,NA,NA,Jacupiranga,-48,-24.6900005340576,"Paixão, LC","2012","06",NA,NA,"35797",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"141",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"64511",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Dittrich, VAO","833","2000","12",América,Brasil,São Paulo,"Parque Estadual de Intervales, Floresta Ombrófila Densa das Terras Baixas",NA,Terrícola em barranco de rio,NA,NA,"15",Sete Barras,-47.9199981689453,-24.3799991607666,"Paixão, LC","2012","06",NA,NA,"34059","70","70",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"142",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"51553",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Oliveira, RC; et al.",s.n.,"1993","10",América,Brasil,São Paulo,"Instituto Agromômico, Floresta Atlântica de encosta",NA,"Rupícola, proximo a curso de água",NA,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,"Paixão, LC","2012","06",NA,NA,"34265",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"143",2019-11-07 11:21:13-03,UFMG,BHCB-SL,"29713",PreservedSpecimen,Plantae,NA,NA,Thelypteridaceae,Amauropelta,saxicola,Amauropelta saxicola,(Sw.) Salino & T.E.Almeida,NA,"Salino, A","1651","1993","01",América,Brasil,São Paulo,"Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta.",NA,"Rupícola a margem de rio, interior de floresta",NA,NA,"11",Ubatuba,-45.0699996948242,-23.4300003051758,"Paixão, LC","2012","06",NA,NA,"34265",NA,NA,auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
