X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,geoFlag,occurrenceRemarks,imagecode,class,order,verbatimLongitude,verbatimLatitude,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8199996948242,-22.25,"1",2021-03-30 12:47:02-03,EAO,IAN,"69039",PreservedSpecimen,Plantae,Dicotiledônea,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,"Pastore, JF","2015","04","Black, GA","11202","1951","01","21",Southern America,Brasil,São Paulo,Itirapina,Campo Alegre.,-47.8199996948242,-22.25,"22843",IAN069039,auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"2",2019-08-20 10:23:12-03,UNICAMP,UEC,"36432",S,Plantae,Magnoliopsida,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,"Marques, WC",NA,NA,"Leitão Filho, HF; Martins, AB; Marcondes-Ferreira, W; Mantovani, W","15964","1984","02","12",NA,Brazil,São Paulo,Itirapina,Cerrado.,-47.8199996948242,-22.25,"22843",UEC061407,auto,"Herbáceo, erecto, flores esverdeadas.",UEC061407,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"3",2019-08-20 10:23:12-03,UNICAMP,UEC,"36515",S,Plantae,Magnoliopsida,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,"Marques, WC",NA,NA,"Leitão Filho, HF; Joly, CA; Lewinsohn, TM; Oliveira, PS","15927","1984","01","28",NA,Brazil,São Paulo,Itirapina,Cerrado da Estação Experimental e arredores,-47.8199996948242,-22.25,"22843",UEC061405,auto,"Herbáceo até 30 cm, flores verde-amareladas.",UEC061405,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"4",2019-08-20 10:23:12-03,UNICAMP,UEC,"68051",S,Plantae,Magnoliopsida,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,"Marques, WC",NA,NA,"Tamashiro, JY; Galvão, JC","406","1994","02","04",NA,Brazil,São Paulo,Itirapina,Cerrado de Ubá,-47.8199996948242,-22.25,"22843",UEC061409,auto,Herbácea de 30 cm. Flores brancas.,UEC061409,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"5",2019-11-13 11:29:12-03,USP,SPF,"83330",PreservedSpecimen,Plantae,NA,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,"Marques, MCM",NA,NA,"Handro, O","2005","1968","01","20",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,"22843",SPF00083330,auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.816667,-22.25,"6",2019-10-07 09:29:44-03,UEFS,HUEFS,"9116",PreservedSpecimen,Plantae,Angiospermae,Polygalaceae,Polygala,bevilacquai,Polygala bevilacquai,Marques,J.F.B.Pastore,"2010","11","Queiroz, L.P.de","2265","1989","02","23",NA,Brasil,São Paulo,Itirapina,NA,-47.816667,-22.25,NA,HUEFS0009116,NA,NA,HUEFS0009116,Rosanae,Fabales,47W49',22S15',NA,"35",São Paulo,SP,Sudeste
