X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,infraspecificEpithet,typeStatus,class,dayIdentified,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"122",2020-11-04 12:18:51-03,ESALQ,ESA,"31640",PreservedSpecimen,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,"Carvalho, V.P. et al.",NA,"1995","04","07",NA,Brasil,NA,NA,NA,ESA031640,Magnoliophyta,NA,Kunth,NA,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA031640,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.460278,-20.247778,"549",2019-11-13 11:29:00-03,USP,SPF,"172501",PreservedSpecimen,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,"Sasaki, D","459","2003","05","22",NA,Brasil,NA,NA,NA,SPF00172501,NA,NA,Humb. & Bonpl. ex Flüggé,"Santos, CAG",São Paulo,Pedregulho,Parque Estadual das Furnas do Bom Jesus,-47.460278,-20.247778,"1000","1000",SPF00172501,NA,NA,"-47.460278","-20.247778","2004",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"579",2020-11-12 17:02:36-03,UEL,FUEL,"14836",PreservedSpecimen,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,"Carvalho, VP; et al.",s.n.,"1995","04","07",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Poales,Humb. & Bonpl. ex Flüggé,"Longhi-Wagner, HM",São Paulo,Itararé,Cerrado ao lado do Campo de Aviação,-49.3400001525879,-24.1100006103516,NA,NA,NA,"27729",auto,NA,NA,"2008","10",NA,NA,NA,"17",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"738",2021-03-04 15:42:13-03,IF,SPSF,"10851",PreservedSpecimen,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,E.E.Macedo,"55","1995","05","03",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,Magnoliophyta,Poales,NA,NA,SP,Pedregulho,"Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.460278,-20.247778,"739",2021-03-04 15:42:13-03,IF,SPSF,"36631",PreservedSpecimen,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,D.Sasaki & A.B.Junqueira,"459","2003","05","22",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Campo sujo.;",NA,Magnoliophyta,Poales,NA,NA,SP,Pedregulho,P.E.Furnas do Bom Jesus,-47.460278,-20.247778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"849",2019-11-21 10:16:36-03,IBt,SP,"299970",S,Plantae,Poaceae,Paspalum,stellatum,Paspalum stellatum,"Carvalho, VP; et al.",s.n.,"1995","04","07",NA,Brasil,NA,NA,NA,SP037133,NA,NA,Humb. & Bonpl. ex Flüggé,"Shirasuna, RT",São Paulo,Itararé,Cerrado ao lado de campo de aviação.,-49.3400001525879,-24.1100006103516,NA,NA,SP037133,"27729",auto,NA,NA,"2002","11",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
