X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,class,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,monthIdentified,fieldNumber,individualCount,typeStatus,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2772,-20.1578,"2",2021-03-15 16:37:00-03,NY,NYBG,"1018455",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,D. Sasaki,D. Sasaki,"323","2003","04","17",South America,Brazil,São Paulo,Estreito. Usina de Estreito (Acampamento de Estreito).,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259770' target='other'> <mi>dwc_moreinfo</mi></a>,NY01018455,NY01018455_01,Pedregulho,-47.2772,-20.1578,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"15",2021-03-01 16:33:45-03,UNICAMP,UEC,"136735",S,Plantae,Magnoliopsida,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Sasaki, D","Sasaki, D; Mello-Silva, R; Junqueira, AB; Capeli, FM","323","2003","04","17",NA,Brazil,São Paulo,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.",NA,Arbusto até 30 cm alt. Caule castanho a verde. Folhas discolores face abaxial mais clara. Hipanto verde. Cálice verde. Corola laranja com base amarela. Estames amarelos. Frutos maduros castanhos. Frequente.,UEC007296,UEC007296,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"48",2019-11-13 11:25:14-03,USP,SPF,"172752",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Sasaki, D","Sasaki, D","323","2003","04","17",NA,Brasil,São Paulo,NA,NA,NA,SPF00172752,NA,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"49",2019-11-13 11:25:14-03,USP,SPF,"172753",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Sasaki, D","Sasaki, D","1041","2004","04","05",NA,Brasil,São Paulo,NA,NA,NA,SPF00172753,NA,Pedregulho,-47.273056,-20.164444,"720","720","2004",NA,NA,NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"63",2019-05-06 11:59:11-03,UFU,HUFU,"51702",S,Plantae,NA,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Romero, R.","Sasaki, D.; Pinheiro, F. & Amaral, M.","145","2003","04","17",NA,Brasil,São Paulo,"Estreito, Usina de Estreito, na mata em morro perto da barragem.",NA,"Arbusto prostrante. Cálice verde, corola laranja com região mais interna amarela, estames 10 amarelos, estilete amarelo.; Entre rochas.",HUFU00059917,HUFU00059917,Pedregulho,-47.4700012207031,-20.25,NA,NA,"2009",NA,"27552",auto,NA,NA,"02",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"86",2019-05-06 11:59:11-03,UFU,HUFU,"38496",S,Plantae,NA,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Sasaki, D.","Sasaki, D.; Mello-Silva, R.; Junqueira, A.B. & Capeli, F.M.","323","2003","04","17",NA,Brasil,São Paulo,"Estreito, Usina de Estreito. Encosta à margem da represa, próxima à barragem.",NA,"Arbusto, ca. 30 cm. Caule castanho a verde, folhas discolores, face abaxial mais clara. Hipanto verde, cálice verde, corola laranja com base amarela, estames amarelos. Frutos maduros castanhos.; Camo sujo pedregoso com afloramento r",HUFU00059918,HUFU00059918,Pedregulho,-47.4700012207031,-20.25,NA,NA,"2004",NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"89",2019-11-21 10:09:36-03,IBt,SP,"370221",S,Plantae,NA,NA,Melastomataceae,Cambessedesia,regnelliana,Cambessedesia regnelliana,Cogn.,"Sasaki, D","Sasaki, D; Mello-Silva, R; Junqueira, AB; Capeli, FM","323","2003","04","17",NA,Brasil,São Paulo,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem",NA,NA,NA,NA,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
