X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,class,previousCatalogNumber,typeStatus,coordinatePrecision,geoFlag,relatedCatalogItem,individualCount,eventTime,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.4883,-20.0564,"12",2021-03-15 16:37:00-03,NY,NYBG,"02064902",PreservedSpecimen,Plantae,Solanaceae,Solanum,pabstii,Solanum pabstii,L.B.Sm. & Downs,S. D. Knapp,NA,NA,NA,L. L. Giacomin,"1723","2012","02","13",Brazil,Santa Catarina,Urubici,"Estrada de subida para o Morro da Igreja, Entrada de acesso secundario para chácaras.",-49.4883,-20.0564,NA,NA,"1171",NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2241289' target='other'> <mi>dwc_moreinfo</mi></a>,NY02064902,NY02064902_01,Magnoliophyta,Solanales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.488333,-20.056389,"27",2015-02-10 11:46:37-02,BM,SOLANACEAE_SOURCE_BR,"98083",O,Plantae,Solanaceae,Solanum,pabstii,Solanum pabstii,L.B.Sm. & Downs,"Knapp, S.","2014","01","01","Giacomin, L.L.; Mota, N.F.O.; Rezende, V.L.","1723","2012","02","13",Brazil,Santa Catarina,Urubici,"estrada de subida para o Morro da Igreja, entrada de acesso secundario para chácaras, proximo a contensão de encosta",-49.488333,-20.056389,"-49.488333","-20.056389","1171","1171","arvoreta 3 m; frutos verdes; prensado em alcool; em margem de floresta ombrófila mista secundária",BM001034976,NA,Magnoliophyta,Solanales,Southern America,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.488222,-20.056389,"107",2020-12-11 11:42:18-03,UFMG,BHCB,"155736",PreservedSpecimen,Plantae,Solanaceae,Solanum,pabstii,Solanum pabstii,L.B.Sm. & Downs,NA,"2013",NA,NA,"Giacomin, LL; Mota, NFO; Rezende, VL","1723","2012","02","13",Brasil,Santa Catarina,Urubici,"Estrada de subida para o Morro da Igreja, Entrada de acesso secundário para chácaras, próximo a contensão de encosta.",-49.488222,-20.056389,"-49.488222","-20.056389","1171","1171","Arvoreta, 3m., frutos verdes.; Em margem de floresta ombrófila mista secundária.",BHCB018513,NA,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
