X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordedBy,recordNumber,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7799987792969,-24.1800003051758,"75",2020-11-04 11:19:37-03,ESALQ,ESA,"75365",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA075365,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2315.0",São Paulo,NA,Magnoliophyta,NA,Mart.,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"76",2020-11-04 11:19:37-03,ESALQ,ESA,"29106",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA029106,NA,"Ivanauskas, N.M.","544.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Ivanauskas, N.M.","1995","11","11",Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"77",2020-11-04 11:19:37-03,ESALQ,ESA,"29104",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA029104,NA,"Ivanauskas, N.M.","238.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Ivanauskas, N.M.","1995","06","21",Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"78",2020-11-04 11:19:37-03,ESALQ,ESA,"126523",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA126523,NA,"Garcia, R.J.F. ; Schionato, R.","2360.0",São Paulo,NA,Magnoliophyta,NA,NA,"Garcia, R.J.F.","1905","06","29",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,"1905","06",NA,NA,"29",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"79",2020-11-04 11:19:37-03,ESALQ,ESA,"126521",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA126521,NA,"Ferreira, G.M.P.","235.0",São Paulo,NA,Magnoliophyta,NA,NA,"Garcia, R.J.F.","1905","06","24",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,"1905","06",NA,NA,"24",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"80",2020-11-04 11:19:37-03,ESALQ,ESA,"68762",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA068762,NA,"Oliveira, A.A.; Gandolfi, S.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3648.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Gandolfi, S.","2000","04","22",São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"81",2020-11-04 11:19:37-03,ESALQ,ESA,"68956",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA068956,NA,"Franco, G.A.D.C.; Mazine, F.F.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Moura, C.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2950.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Franco, G.A.D.C.","2000","04","21",São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,"41977",auto,"2000","04",NA,NA,"21",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"82",2020-11-04 11:19:37-03,ESALQ,ESA,"99565",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA099565,NA,"Ivanauskas, N.M.","5002.0",São Paulo,NA,Magnoliophyta,NA,NA,"Ivanauskas, N.M.","2004","01","14",Sete Barras,-47.9199981689453,-24.3799991607666,ESA099565,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"83",2020-11-04 11:19:37-03,ESALQ,ESA,"80755",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA080755,NA,"Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","708.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Ivanauskas, N.M.","2002","04","23",Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"84",2020-11-04 11:19:37-03,ESALQ,ESA,"50581",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Árvore.6m.,ESA050581,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","180.0",São Paulo,Distrito de Santa Maria. Situação Ecotonal de Floresta Ombrófila Densa Baixo Montana e Floresta sobre Restinga muito Degradada.,Magnoliophyta,NA,(Mart.& Eichler) Engl.,NA,"2005","03","31",Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"85",2020-11-04 11:19:37-03,ESALQ,ESA,"122913",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA122913,NA,"Zipparro, V.B.","2297.0",São Paulo,Parque Estadual da Ilha Anchieta (PEIA).,Magnoliophyta,NA,NA,NA,"2007","12","11",Ubatuba,-45.0699996948242,-23.4300003051758,ESA122913,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"86",2020-11-04 11:19:37-03,ESALQ,ESA,"75499",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore, ca. 6m alt. Frutos imaturos verdes.",ESA075499,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Souza, V.C.; Gandolfi, S.","271.0",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",Magnoliophyta,NA,Mart.,NA,"2001","04","20",Itanhaém,-46.7799987792969,-24.1800003051758,NA,"30","30","26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.31,-24.02,"87",2020-11-04 11:19:37-03,ESALQ,ESA,"128161",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Planta jovem de 1,2 m de altura. Presença de látex.",ESA128161,NA,"Polisel, R.T.","1076.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Magnoliophyta,NA,NA,"Ivanauskas, N.M.","2013","03","26",Tapiraí,-47.31,-24.02,ESA128161,"516","516",NA,NA,"2013","03","-47.31","-24.02","26",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.558425,-24.166549,"88",2020-11-04 11:19:37-03,ESALQ,ESA,"128156",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"árvore 14 m, botões esverdeados",ESA128156,NA,"Virillo, C.B.","69.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Magnoliophyta,NA,NA,"Ivanauskas, N.M.","2013","03","28",Tapiraí,-47.558425,-24.166549,ESA128156,"45","45",NA,NA,"2013","03","-47.558425","-24.166549","28",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.204722,-24.110555,"89",2020-11-04 11:19:37-03,ESALQ,ESA,"128155",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA128155,NA,"Virillo, C.B.","158.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",Magnoliophyta,NA,NA,NA,"2013","04","01",Tapiraí,-47.204722,-24.110555,ESA128155,"269","269",NA,NA,NA,NA,"-47.204722","-24.110555",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29445,-24.01097,"91",2020-11-04 11:19:37-03,ESALQ,ESA,"128158",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Árvore de 7m. Com flor.,ESA128158,NA,"Cabral, F.N.","888.0",São Paulo,"Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",Magnoliophyta,NA,NA,"Souza, V.C.","2013","03","30",Tapiraí,-47.29445,-24.01097,ESA128158,NA,NA,NA,NA,"2013","04","-47.29445","-24.01097","04",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.204722,-24.110555,"92",2020-11-04 11:19:37-03,ESALQ,ESA,"128157",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA128157,NA,"Virillo, C.B.","149.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",Magnoliophyta,NA,NA,"Souza, V.C.","2013","04","01",Tapiraí,-47.204722,-24.110555,ESA128157,"269","269",NA,NA,"2013","09","-47.204722","-24.110555","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"96",2020-11-04 11:19:37-03,ESALQ,ESA,"20849",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA020849,NA,"Hoffmann, J.R.R.; Sanches, C.D.; Bastos, E.B.; Gorenstein, M.R.; Pereira, V.F.","60.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Carneiro, C.E.","1994","09","08",Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"97",2020-11-04 11:19:37-03,ESALQ,ESA,"61914",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA061914,NA,"Batista, E.R. et al.","62.0",São Paulo,NA,Magnoliophyta,NA,NA,NA,"1999","01","08",Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"98",2020-11-04 11:19:37-03,ESALQ,ESA,"18676",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA018676,NA,"Barreto, K.D. et al.","1867.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Rodrigues, R.R. et al.","1994","01","25",Iporanga,-48.5900001525879,-24.5799999237061,NA,NA,NA,"38740",auto,"1994","01","-47,876,944","-24,608,333","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"99",2020-11-04 11:19:37-03,ESALQ,ESA,"75104",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA075104,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","199.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Souza, V.C. & Rodrigues, R.R.","2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,ESA075104 ESA075104_1,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"100",2020-11-04 11:19:37-03,ESALQ,ESA,"126522",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA126522,NA,"Garcia, R.J.F. ; Almeida, R.F.","3321.0",São Paulo,NA,Magnoliophyta,NA,NA,"Siqueira, F.S. & Garcia, R.J.F.","1905","06","30",Juquitiba,-47.060001373291,-23.9300003051758,NA,NA,NA,"24559",auto,"1905","07",NA,NA,"01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"101",2020-11-04 11:19:37-03,ESALQ,ESA,"69419",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA069419,NA,"Franco, G.A.D.C.; Scalon, V.R.; Souza, S.C.; Siqueira, L.P.; Atanasio, C.; Sorreano, M.C.; Buchineri, V.; Rodrigues, R.R.; Tamashiro, J.Y.; Souza, V.C.","3000.0",São Paulo,NA,Magnoliophyta,NA,Mart.,NA,"2000","04","24",Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,"28666",auto,NA,NA,"-47,876,944","-24,675,833",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"102",2020-11-04 11:19:37-03,ESALQ,ESA,"29107",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA029107,NA,"Ivanauskas, N.M.","422.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Ivanauskas, N.M.","1995","09","28",Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"103",2020-11-04 11:19:37-03,ESALQ,ESA,"29105",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA029105,NA,"Ivanauskas, N.M.","477.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Ivanauskas, N.M.","1995","10","18",Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"104",2020-11-04 11:19:37-03,ESALQ,ESA,"79196",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA079196,NA,"Sztutman, M. et al.","135.0",São Paulo,NA,Magnoliophyta,NA,Mart.,Equipe da disciplina de Taxonomia de Campo,"1999","01","07",Pariquera-açú,-47.8800010681152,-24.7099990844727,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"105",2020-11-04 11:19:37-03,ESALQ,ESA,"105527",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA105527,NA,"Aguiar, O.T.",NA,São Paulo,NA,Magnoliophyta,NA,NA,"Aguiar, O.T.","2002","03","13",São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,"27904",auto,"2002","03",NA,NA,"17",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"106",2020-11-04 11:19:37-03,ESALQ,ESA,"68344",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA068344,NA,"Oliveira, A.A.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3642.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Oliveira, A.A.","2000","04","21",São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"107",2020-11-04 11:19:37-03,ESALQ,ESA,"20799",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA020799,NA,"Maestro, A.L. Silveira, A.M.","83.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Resende, F.C.S.","1994","10","11",São Sebastião,-45.4099998474121,-23.7600002288818,ESA020799,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"108",2020-11-04 11:19:37-03,ESALQ,ESA,"83588",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA083588,NA,"Pastore, J.A. ; Moura, C.","1217.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Pastore, J.A.","2002","11","29",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
