X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,county,decimalLongitude,decimalLatitude,typeStatus,yearIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,infraspecificEpithet,fieldNumber,individualCount,class,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"39",2020-11-04 11:14:34-03,ESALQ,ESA,"109399",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30142.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109399,ESA109399,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"40",2020-11-04 11:14:34-03,ESALQ,ESA,"109401",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30143.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109401,ESA109401,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"42",2020-11-04 11:14:35-03,ESALQ,ESA,"128283",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,"Ivanauskas, N.M.","Kuntz, J.","952.0","2013","03","28",NA,Brasil,São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",NA,"Indivíduo jovem, ca. 3 m alt.",ESA128283,NA,NA,NA,Tapiraí,-47.5,-23.9599990844727,NA,"2013","41034",auto,NA,NA,"03","28",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"45",2020-11-04 11:14:35-03,ESALQ,ESA,"53359",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Lucas, E.J. et al.","359.0","2006","11","16",NA,Brasil,São Paulo,NA,NA,NA,ESA053359,ESA053359,NA,NA,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"46",2020-11-04 11:14:35-03,ESALQ,ESA,"34326",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","16.0","1996","12","11",NA,Brasil,São Paulo,NA,NA,NA,ESA034326,NA,NA,NA,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"47",2020-11-04 11:14:35-03,ESALQ,ESA,"29276",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Ivanauskas, N.M.","832.0","1996","06","28",NA,Brasil,São Paulo,NA,NA,NA,ESA029276,NA,NA,NA,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"48",2020-11-04 11:14:35-03,ESALQ,ESA,"29579",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,O.Berg,"Aguiar, O.T.","Ivanauskas, N.M.",NA,"1995","01","01",NA,Brasil,São Paulo,NA,NA,NA,ESA029579,ESA029579,NA,NA,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"49",2020-11-04 11:14:35-03,ESALQ,ESA,"29417",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Berg,"Ivanauskas, N.M.","Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","972.0","1995","05","29",NA,Brasil,São Paulo,NA,NA,NA,ESA029417,ESA029417,NA,NA,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"50",2020-11-04 11:14:35-03,ESALQ,ESA,"29418",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Ivanauskas, N.M. et al.","973.0","1995","05","24",NA,Brasil,São Paulo,NA,NA,NA,ESA029418,NA,NA,NA,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"51",2020-11-04 11:14:35-03,ESALQ,ESA,"28984",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Ivanauskas, N.M.","638.0","1995","12","18",NA,Brasil,São Paulo,NA,NA,NA,ESA028984,NA,NA,NA,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"52",2020-11-04 11:14:35-03,ESALQ,ESA,"82566",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Mazine, F.F. et al.","804.0","2003","01","25",NA,Brasil,São Paulo,NA,NA,NA,ESA082566,NA,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"53",2020-11-04 11:14:34-03,ESALQ,ESA,"114791",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Campos, M.C.R.","7058.0","2006","07","16",NA,Brasil,São Paulo,NA,NA,NA,ESA114791,ESA114791,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"54",2020-11-04 11:14:35-03,ESALQ,ESA,"52017",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Mattos & D. Legrand,NA,"Lima, R.A.F.","448.0",NA,NA,NA,NA,Brasil,São Paulo,Parcela permanente - Parque Estadual de Carlos Botelho,NA,em borda de clareira grande com bambu,ESA052017,ESA052017,"400","400",Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"55",2020-11-04 11:14:34-03,ESALQ,ESA,"109456",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30147.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109456,ESA109456,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"56",2020-11-04 11:14:34-03,ESALQ,ESA,"109392",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30140.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109392,ESA109392,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"57",2020-11-04 11:14:34-03,ESALQ,ESA,"109465",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30152.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109465,ESA109465,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"58",2020-11-04 11:14:34-03,ESALQ,ESA,"109461",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30148.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109461,ESA109461,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"59",2020-11-04 11:14:34-03,ESALQ,ESA,"109407",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30145.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109407,ESA109407,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"60",2020-11-04 11:14:34-03,ESALQ,ESA,"109391",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30139.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109391,ESA109391,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"61",2020-11-04 11:14:34-03,ESALQ,ESA,"109421",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30146.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109421,ESA109421,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"62",2020-11-04 11:14:34-03,ESALQ,ESA,"109905",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29378.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109905,ESA109905,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"63",2020-11-04 11:14:34-03,ESALQ,ESA,"109397",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30141.0",NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,NA,ESA109397,ESA109397,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"64",2020-11-04 11:14:35-03,ESALQ,ESA,"123660",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","1048.0","2013","04","30",NA,Brasil,São Paulo,"Reserva Particular da Votorantim (CBA), Trilha da Serraria.",NA,"Árvore, 10m",ESA123660,NA,NA,NA,Tapiraí,-47.5,-23.9599990844727,NA,"2013","41034",auto,NA,NA,"04","30",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"65",2021-03-12 01:35:56-03,UFPI,TEPB,"29241",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,O. Berg,"Correia, C.A.S","Campos, M.C.R","283","2006","05","07",NA,Brasil,São Paulo,"Núcleo Pinciguaba/PESM, trilha da casa da farinha, parcela E, subparcela 30",NA,"Indivíduo E0392, altura 12m <ll>dwc_commonname:</ll> Erva-de-passarinho",NA,NA,"1150","1150",Ubatuba,-45.0699996948242,-23.4300003051758,NA,"2005","34265",auto,NA,NA,"12","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"68",2020-12-20 21:18:37-03,UFV,VIC,"7262",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Berg Dc,NA,"Silva, A.F. da",s.n.,"1979","02","13",NA,Brasil,São Paulo,Estação Experimental de Ubatuba,NA,NA,VIC007262,VIC007262,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"69",2020-12-20 21:18:37-03,UFV,VIC,"7451",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Berg Dc,NA,"Tasashiro, J.Y.; Silva, A.F.","10534","1979","10","16",NA,Brasil,São Paulo,Estação Experimental de Ubatuba,NA,NA,VIC007451,VIC007451,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"70",2020-12-20 21:18:37-03,UFV,VIC,"11491",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Berg Dc,NA,"Silva, A.F.","10119","1979","06","06",NA,Brasil,São Paulo,Estação Experimental de Ubatuba,NA,Árvore de ca de 10 m.de botões florais ferrugineos,VIC011491,VIC011491,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.03333,-23.25,"72",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0018897,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,O.Berg,NA,"E. J. Lucas; F. F. Mazine, N. A. Brummitt, C. P. Caliari, T. B. Flores, L. V. S. Jennings, R. P. M. Souza, V. C. Souza, M. T. G. Lima","359","2006","11","16",NA,Brazil,Sao Paulo,"Mun. Cunha, Parque Estadual da Serra do Mar, estrada municipal, ca. de 4 km da sede, próximo ao.",NA,"23°15'91'S, 45°2'70'W; Árvore de 5 m de altura, frutos esverdeados, racemos ferrugéos. Frutos em alcool.",NA,NA,"1071",NA,NA,-45.03333,-23.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8667,-23.6333,"73",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0074725,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,O.Berg,NA,A. Custodio Filho,"1463","1983","8","30",NA,Brazil,Sao Paulo,No specific.,NA,"Arvore 15m, petalas brancas.",NA,NA,"890","950",Biritiba Mirim,-45.8667,-23.6333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8667,-23.6333,"74",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0034555,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,O.Berg,NA,A. Custodio Filho,"1463","1983","8","30",NA,Brazil,Sao Paulo,NO specific.,NA,"Arvore 15m, petalas brancas.",NA,NA,"890","950",Biritiba Mirim,-45.8667,-23.6333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"75",2019-11-21 14:40:08-03,UFJF,CESJ,"44436",PreservedSpecimen,Plantae,Angiosperma,NA,Myrtaceae,Eugenia,oblongata,Eugenia oblongata,Mattos & D.Legrand,F.F. Mazine,"F.F. Mazine; et al.","804","2003","01","25",América do Sul,Brasil,São Paulo,Parque Estadual de Carlos Botelho,NA,"Árvore 6m, botões ferrugineos.",CESJ044436,NA,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,"2003","34059",auto,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
