X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.63,-23.5403,"21",2021-03-15 16:37:00-03,NY,NYBG,"539581",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,NA,W. Hoehne,"1943","09","08",Brazil,São Paulo,Sao Paulo,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542234' target='other'> <mi>dwc_moreinfo</mi></a>,NY00539581,NY00539581_01,NA,NA,NA,"1166","Horto Fac. Farm., Cap.",South America,sheet,NA,Magnoliophyta,Laurales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"22",2021-03-15 16:37:00-03,NY,NYBG,"539559",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,NA,F. C. Hoehne,"1931","10","26",Brazil,São Paulo,Sao Paulo,-46.618358,-23.646109,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542235' target='other'> <mi>dwc_moreinfo</mi></a>,NY00539559,NY00539559_01,NA,NA,NA,"28425",Jardim Botanico,South America,sheet,NA,Magnoliophyta,Laurales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"160",2020-11-04 11:12:04-03,ESALQ,ESA,"123757",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Ferreira, M.A.P.","2013","05","02",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, 28m, frutos imaturos verdes",ESA123757,NA,"2013","05","02","1145.0","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.",NA,NA,NA,Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"162",2020-11-04 11:12:04-03,ESALQ,ESA,"57734",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Assis, L.C.S.","Moraes, P.L.R.","2000","09","18",Brasil,São Paulo,Mogi Guaçú,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,número ESA antigo (duplicado) 67734,ESA057734,NA,"2009",NA,NA,"2248.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"39309",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"163",2020-11-04 11:12:04-03,ESALQ,ESA,"104281",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Baitello, J.B.","Aguiar, O.T.","2002","03","14",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA104281,ESA104281,"2002","03","19","1073.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"164",2020-11-04 11:12:04-03,ESALQ,ESA,"128523",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,"Flores, T.B.","2013","04","02",Brasil,São Paulo,Tapirai,-47.5,-23.9599990844727,NA,NA,NA,NA,NA,ESA128523,NA,NA,NA,NA,"1931.0",Reserva da Votorantim. Estrada entre a portaria e o alojamento. 6-8 Km da portaria.,NA,NA,NA,Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"165",2020-11-04 11:12:04-03,ESALQ,ESA,"123707",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Ferreira, M.A.P.","2013","05","01",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, 11m",ESA123707,NA,"2013","05","01","1095.0","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,NA,NA,Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29368,-24.01288,"166",2020-11-04 11:12:04-03,ESALQ,ESA,"128522",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Souza, V.C.","Delfini, C.","2013","03","30",Brasil,São Paulo,Tapiraí,-47.29368,-24.01288,"-47.29368","-24.01288","410","410","Indivíduo jovem, ca. 2m alt.",ESA128522,NA,NA,NA,NA,"886.0","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"168",2020-11-04 11:12:04-03,ESALQ,ESA,"26906",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, J.B.","Cardoso-Leite, E. ; Oliveira, A.","1993","10","26",Brasil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,ESA026906,NA,NA,NA,NA,"269.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"15567",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"178",2020-11-04 11:12:04-03,ESALQ,ESA,"37030",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, J.B.","Hoehne, W.","1943","09","08",Brasil,São Paulo,Limeira,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,NA,ESA037030,NA,NA,NA,NA,"1166.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"20999",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"179",2020-11-04 11:12:04-03,ESALQ,ESA,"29156",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.L.R.","Ivanauskas, N.M.","1996","03","28",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029156,NA,NA,NA,NA,"737.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"180",2020-11-04 11:12:04-03,ESALQ,ESA,"29197",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,"Ivanauskas, N.M.","1996","03","29",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029197,NA,NA,NA,NA,"755.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"181",2020-11-04 11:12:04-03,ESALQ,ESA,"486",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Ivanauskas, N.M.","Cabral, P.","1936","05","15",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA000486,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"182",2020-11-04 11:12:04-03,ESALQ,ESA,"123835",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","2013","04","30",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore aromática, ca. 8 m alt. Vegetativo.",ESA123835,NA,"2013",NA,NA,"34936.0",Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.,NA,NA,NA,Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"190",2020-11-04 11:12:04-03,ESALQ,ESA,"27837",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,"Assis, L.C.S","Souza, V.C. et al.","1996","01","25",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,ESA027837,NA,"2006",NA,NA,"10486.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27729",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"191",2020-11-04 11:12:04-03,ESALQ,ESA,"17557",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.L.R.","Moraes, P.L.R.","1994","06","29",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA017557,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"194",2015-07-02 14:02:31-03,JBP,HPL,"12083",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,G.A.D.C. Franco,F.A.R.D.P. Arzolla,"2004","04","26",Brasil,SP,São Paulo,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,"2004","06","09","535",Coletado no Parque Estadual Alberto Löfgren.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"209",2019-02-15 11:40:57-02,IPA,IPA,"32194",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.L.R.","Hoehne, W.","1943","09","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de cascas e folhas aromáticas.,IPA0032194,NA,"2014","02","12","1166",Horto - Faculdade de Farmácia,Southern America,NA,NA,Plantae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"210",2019-02-15 11:40:57-02,IPA,IPA,"13115",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.L.R.","Hoehne, F.C.","1931","10","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore grande.,IPA0013115,NA,"2014","02","12",s.n.,"Parque do Estado, nativa no Jardim Botânico.",Southern America,NA,NA,Plantae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
