X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,recordNumber,stateProvince,imagecode,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,class,dayIdentified,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.5099983215332,-22.1299991607666,"14",2021-01-14 15:31:41-03,MN,R,"9212",PreservedSpecimen,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Glaziou, A.F.M.",NA,Brasil,NA,NA,NA,Plantas do Brasil Central,R000009212,NA,NA,Cham.,"8372",São Paulo,R000009212_001,NA,"1868","01","04",Bocaina,-48.5099983215332,-22.1299991607666,NA,NA,NA,"18396",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.244722,-23.190139,"22",2021-03-01 16:34:56-03,UNICAMP,UEC,"180993",S,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A",NA,Brazil,NA,NA,NA,"Arbusto até 80 cm alt. Corola rósea, estames amarelos.; Área de brejo.",UEC058996,Magnoliopsida,NA,Cham.,"10340",São Paulo,NA,"Romero, R","1996","01","23",Bofete,-48.244722,-23.190139,"700","700","2015",NA,NA,"10","-48.244722","-23.190139",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"27",2021-03-01 16:34:56-03,UNICAMP,UEC,"134917",S,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Souza, VC; Dutilh, JHA; Yamamoto, K; Stehmann, JR",NA,Brazil,"Rodovia Itararé-Itapeva, Próximo à ponte do Rio Verde. Área de campo alagável com cerrado adjacente.",NA,NA,"Arbusto, ca. 30cm alt., botões róseos.; Campo",UEC122149,Magnoliopsida,NA,Cham.,"4655",São Paulo,NA,"Romero, R","1994","11","26",Itararé,-49.3400001525879,-24.1100006103516,NA,NA,"2015","27729",auto,"10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"64",2020-06-01 13:10:59-03,UFU,HUFU,"23641",S,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Souza, V.C.; Yamamoto, K. & Stehmann, J.R.",NA,Brasil,"Rodovia Itararé - Itapeva, Próximo à ponte do Rio Verde.",NA,NA,Área de campo alagável com cerrado adjacente.,HUFU00065488,NA,NA,Cham.,"4655",São Paulo,HUFU00065488,"Romero, R.","1994","11","26",Itararé,-49.3400001525879,-24.1100006103516,NA,NA,"2004","27729",auto,"12",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"75",2019-11-21 10:10:25-03,IBt,SP,"423680",S,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Shirasuna, RT",NA,Brasil,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,NA,Cham.,"2114",São Paulo,NA,"Pastore, M","2009","02","04",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"2009","53584",auto,"02",NA,NA,NA,"12",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"76",2019-11-21 10:10:25-03,IBt,SP,"420421",S,Plantae,Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,"Shirasuna, RT",NA,Brasil,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,NA,Cham.,"2667",São Paulo,NA,"Pastore, M","2009","12","09",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"2009","53584",auto,"12",NA,NA,NA,"10",NA,NA,"35",São Paulo,SP,Sudeste
