X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,recordNumber,continentOcean,locality,occurrenceRemarks,imagecode,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.19,-22.81,"2",2017-09-11 17:11:33-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Orchidaceae,Chytroglossa,paulensis,Chytroglossa paulensis,Edwall,NA,NA,NA,NA,"Edwall, G",NA,NA,Brazil,São Paulo,Guaratinguetá ,-45.19,-22.81,"27040",auto,s.n.,Southern America,Habitat in sylvis supra arbores ad Guaratinguetá prov. S. Paulo,Floret Septembri,P03P6N0093,"35",São Paulo,SP,Sudeste
-45.19,-22.81,"3",2017-09-11 17:11:33-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Orchidaceae,Chytroglossa,paulensis,Chytroglossa paulensis,Edwall,NA,NA,NA,NA,"Edwall, G",NA,NA,Brazil,São Paulo,Guaratinguetá ,-45.19,-22.81,"27040",auto,s.n.,Southern America,Habitat in sylvis supra arbores ad Guaratinguetá prov. S. Paulo,Floret Septembri,P03P6N0093,"35",São Paulo,SP,Sudeste
