X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,eventTime,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4099998474121,-23.4899997711182,"86",2020-11-04 11:15:05-03,ESALQ,ESA,"31144",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Astorino, A.","10668.0","1996","01","27",NA,Brasil,São Paulo,NA,NA,NA,ESA031144,ESA031144,"Kuntz, J.",Angatuba,-48.4099998474121,-23.4899997711182,NA,NA,NA,NA,"2011",NA,NA,"29114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"87",2020-11-04 11:15:05-03,ESALQ,ESA,"103995",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,NA,NA,"Medeiros, D.A.","14518.0","2004","02","12",NA,Brasil,São Paulo,NA,NA,NA,ESA103995,ESA103995,"Kuntz, J.",Assis,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"2011",NA,NA,"23972",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"88",2020-11-04 11:15:05-03,ESALQ,ESA,"27658",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C. et al.","10407.0","1996","01","24",NA,Brasil,São Paulo,NA,NA,NA,ESA027658,ESA027658,"Kuntz, J.",Avaré,-48.9199981689453,-23.0900001525879,NA,NA,NA,NA,"2011",NA,NA,"29856",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"89",2020-11-04 10:56:25-03,ESALQ,ESA,"143417",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C.","42352.0","2017","11","02",NA,Brasil,São Paulo,"Estrada em direção a Cachoeira das Emas, 6,5 km de Pirassununga. Cerradão degradado.",NA,"Subarbusto, ca. 30 cm alt.; flores alvas.",ESA143417,NA,"Souza, V.C.",Pirassununga,-47.4199981689453,-21.9899997711182,"620","620","-47,385,673","-21,955,941","2017","11","02","24621",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"91",2020-11-04 11:15:05-03,ESALQ,ESA,"25920",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9401.0","1995","11","10",NA,Brasil,São Paulo,Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.,NA,"Subarbusto, ca. 50 cm alt.; flores alvas.",ESA025920,ESA025920,"Kuntz, J.",São Carlos,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"2011",NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"93",2020-11-04 11:15:05-03,ESALQ,ESA,"9064",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Scaramuzza, C.A.M. ; Souza, V.C.","165.0","1989","10","04",NA,Brasil,São Paulo,Fazenda Santa Andréia,NA,NA,ESA009064,ESA009064,"Kuntz, J.",Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"2011",NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.8899993896484,-22.2199993133545,"94",2020-11-04 11:15:05-03,ESALQ,ESA,"27173",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart. Ex D.C.,NA,"Souza, V.C. ; Souza, J.P.","10896.0","1996","02","14",NA,Brasil,São Paulo,"Rod. Raposo Tavares, Km 516,5. 22*24'52,9S, 51*02'35,2W. 430 m.s.m. Cerrado.",NA,"Subarbusto prostrado devido ao peso dos frutos, os quais são verdes.",ESA027173,ESA027173,"Staggemeier, V.G.",Rancharia,-50.8899993896484,-22.2199993133545,"430","430",NA,NA,"2012","05","17","50606",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"102",2020-11-04 11:15:05-03,ESALQ,ESA,"26635",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Miyagi, P.H. Souza, J.P.; Zandoval, J.A.","300.0","1995","02","11",NA,Brasil,São Paulo,"Cerrado, beira do rio Verde, divisa com Itararé, próximo à ponte",NA,"Arbusto, ca 50cm alt. Frutos imaturos verdes",ESA026635,ESA026635,"Kuntz, J.",Itapeva,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,"2011",NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"103",2020-11-04 10:56:25-03,ESALQ,ESA,"137264",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Colletta, G. D","2443.0","2015","11","25",NA,Brasil,São Paulo,Reserva ao lado do Ipmet (unesp),NA,"Arbusto, 80cm, frutos imaturos verdes (foto e sílica)",ESA137264,NA,"Tuler, A.C.",Baurú,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"2018","08","06","29186",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"104",2020-11-04 11:15:05-03,ESALQ,ESA,"27208",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C. et al.","10754.0","1996","01","02",NA,Brasil,São Paulo,NA,NA,NA,ESA027208,ESA027208,"Kuntz, J.",Angatuba,-48.4099998474121,-23.4899997711182,NA,NA,NA,NA,"2011",NA,NA,"29114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"105",2020-11-04 11:15:05-03,ESALQ,ESA,"9084",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Scaramuzza, C.A.M. ; Godon, M.","400.0",NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,ESA009084,ESA009084,"Kuntz, J.",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2011",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"106",2020-11-04 11:15:05-03,ESALQ,ESA,"11636",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart. Ex D.C.,NA,"Souza, V.C. et al.","3242.0","1993","04","21",NA,Brasil,São Paulo,NA,NA,NA,ESA011636,ESA011636,"Staggemeier, V.G.",Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"2012","05","17","27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"107",2020-11-04 11:15:05-03,ESALQ,ESA,"26480",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.ex DC.,NA,"Souza, V.C. et al.","3765.0","1993","05","22",NA,Brasil,São Paulo,NA,NA,NA,ESA026480,ESA026480,"Kuntz, J.",Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,"2011",NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5099983215332,-22.1299991607666,"110",2021-01-14 15:32:12-03,MN,R,"8947",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,Mart. ex DC.,NA,"Glaziou, A.F.M.","8385","1876","02","10",NA,Brasil,São Paulo,NA,NA,Plantas do Brasil Central,R000008947,R000008947_001,NA,Bocaina,-48.5099983215332,-22.1299991607666,NA,NA,NA,NA,NA,NA,NA,"18396",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"113",2020-11-19 10:24:27-03,CPAP,CPAP,"12535",PreserverdSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,(Mart.ex) DC.,NA,"Ratter, J. A.","4939","1983","11","21",NA,Brasil,SP,"Instituto Florestal de São Paulo, floresta de Angatuba",NA,AMBIENTE: Cerrado.,NA,NA,NA,Angatuba,-48.416667,-23.45,NA,NA,48°25' W,23°27' S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-22.77,"115",2015-07-02 14:03:24-03,JBP,HPL,"12982",S,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart. Ex DC.,NA,H. Lorenzi,"7155","2012","03","13",NA,Brasil,SP,"Coletado em cultivo no Jardim Botânico Plantarum; trazido do habitat natural nos cerrados de Patos de Minas - MG.",NA,NA,NA,NA,V.C. Souza,Nova Odessa,-47.29,-22.77,NA,NA,NA,NA,"2012","06","25","8440",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"118",2019-07-26 11:40:46-03,IPA,IPA,"9922",S,Plantae,Plantae,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,Mart. ex DC.,NA,Euclides Ract.,"9922","1933","05","03",Southern America,Brasil,São Paulo,Horto Florestal,NA,NA,IPA0009922,NA,Hoehne,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"120",2020-12-20 21:18:40-03,UFV,VIC,"24417",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart ex DC,NA,"Motta, J.C.",s.n.,"1998","10","08",NA,Brasil,São Paulo,Estado Ecológico de Santa Barbara,NA,"Arbusto, parte da dieta do Lobo guará",VIC024417,VIC024417,NA,Águas de Santa Bárbara,-49.238899230957,-22.8805999755859,NA,NA,NA,NA,NA,NA,NA,"18363",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.455309,-22.890396,"129",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007362,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,T. Sendulsky,"867","1968","11","22",NA,Brazil,Sao Paulo,Botucatu,NA,NA,NA,NA,NA,NA,-48.455309,-22.890396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5169,-23.3003,"131",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007330,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,Souza et al.,"10754","1996","1","2",NA,Brazil,Sao Paulo,"Angatuba, estrada para Itatinga, ca. 29 km de Angatuba",NA,"arbusto ca. 1.2 m; frutos verdes",NA,NA,L. R. Landrum,Angatuba,-48.5169,-23.3003,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0431,-22.4147,"148",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007346,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,"V. C. Souza; J. P. Souza","10896","1996","2","14",NA,Brazil,Sao Paulo,"Municipio de Rancheria. Rod. Raposo Tavarcs, Km 516,5",NA,"2 of 2; Subarbusto prostrado devido ao peso dos frutos os",NA,NA,L. R. Landrum,NA,-51.0431,-22.4147,"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.000569,-21.470827,"152",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007357,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,"L. S. Kinoshita; J.C. Galvao",94-144,"1994","11","7",NA,Brazil,Sao Paulo,Mococa,NA,"Arbusto 1m, fruto imaturo verde",NA,NA,NA,NA,-47.000569,-21.470827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.172065,-21.280504,"161",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007358,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,L. S. Kinoshita,94-217,"1994","11","9",NA,Brazil,Sao Paulo,Cassia dos Coqueiros,NA,"Subarbusto 50 cm, flor blanca, bresenca de besouro",NA,NA,NA,NA,-47.172065,-21.280504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-22.3667,"168",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007344,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,Mantovani,"1234","1980","10","17",NA,Brazil,Sao Paulo,"Mun. de Moji Guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha",NA,north,NA,NA,NA,Mogi-Guacu,-46.95,-22.3667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0431,-22.4147,"204",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007367,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,V.C. Souza & J.P. Souza,"10896","1996","2","14",NA,Brazil,Sao Paulo,"Municipio de Rancheria. Rod. Raposo Tavarcs, Km 516,5",NA,NA,NA,NA,L.R. Landrum,NA,-51.0431,-22.4147,"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0431,-22.4147,"210",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007345,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,Souza & Souza,"10896","1996","2","14",NA,Brazil,Sao Paulo,"Rancharia, Rod. Raposo Tavarcs, km 515,5",NA,1 of 2,NA,NA,NA,NA,-51.0431,-22.4147,"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.075278,-22.820556,"213",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0008014,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,"J. R. Pirani; I. Cordeiro","830","1984","7","24",NA,Brazil,Sao Paulo,Cidade Universitaria,NA,"Arbusto 50 cm, frutos verdes",NA,NA,"L. R. Landrum, 2010",NA,-47.075278,-22.820556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9833,-23.1981,"224",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0007377,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,DC.,NA,Souza et al.,"10407","1996","1","24",NA,Brazil,Sao Paulo,"Avare, ca. 5 km da cidade em direcao a Itai",NA,north,NA,NA,NA,NA,-48.9833,-23.1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"264",2021-03-01 16:37:01-03,UNICAMP,UEC,"59124",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex A.DC.,NA,"Sciamarelli, A; et al.","378","1989","10","22",NA,Brazil,São Paulo,Fazenda Santa. Carlota.,NA,"Arbusto 0,60 m, folha pilosa discolor.; Cerrado 2",UEC103766,UEC103766,NA,Cajuru,-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,NA,NA,NA,"21243",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"274",2021-03-01 16:37:01-03,UNICAMP,UEC,"12323",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,A.DC.,NA,"Leitão Filho, HF; et al.","9131","1977","10","21",NA,Brazil,São Paulo,fazenda campininha,NA,"Cerrado, em caceiro.",UEC103503,UEC103503,Garcia,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,"1989",NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"275",2021-03-01 16:37:01-03,UNICAMP,UEC,"25217",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,A.DC.,NA,"Barban, JR","11616","1980","11","13",NA,Brazil,São Paulo,Universidade Federal de São Carlos.,NA,Herbácea.,UEC103500,UEC103500,Garcia,São Carlos,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"1989",NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"276",2021-03-01 16:37:01-03,UNICAMP,UEC,"43140",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,Mart. ex A.DC.,NA,"Ratter, JA; et al.",R4864,"1983","11","15",NA,Brazil,São Paulo,Floresta de Angatuba. Instituto Florestal de SP.,NA,"Low shrub, 70 cm tall. Flowers bright white.; In low, sparse cerrado.",UEC103861,UEC103861,NA,Angatuba,-48.416667,-23.45,NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.283333,-22.8,"277",2021-03-01 16:37:01-03,UNICAMP,UEC,"44908",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,Mart. ex A.DC.,NA,"Hernandes-Bicudo, LR; et al.","244","1986","01","07",NA,Brazil,São Paulo,"À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5 km de Vitoriana, Fazenda Gold Farm.",NA,"Arbusto 1 m de altura, frutos verdes.",UEC103862,UEC103862,"Bicudo, LRH",Botucatu,-48.283333,-22.8,NA,NA,"-48.283333","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"278",2021-03-01 16:37:01-03,UNICAMP,UEC,"68652",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,incanescens,NA,Psidium incanescens,Mart. ex A.DC.,NA,"Silva, SM; Sousa, WS","25156","1987","01","07",NA,Brazil,São Paulo,Área de proteção ambiental.,NA,"Arbusto pouco esgalhado com frutos.; cerrado.",UEC103859,UEC103859,NA,Itu,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
