X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,phylum,order,recordNumber,continentOcean,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,dayIdentified,class,individualCount,fieldNumber,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"125",2020-12-21 16:40:42-03,MBM,MBM,"223632",PreservedSpecimen,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,NA,"Hoehne, W.",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM223632,MBM223632,NA,NA,s.n.,Southern America,Parque Estadual de São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"149",2021-02-11 17:21:18-03,UFPR,UPCB,"42540",PreservedSpecimen,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Viana, P.L.","Borgo, M.","2000","02","09",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,"Planta herbácea, rizomatosa, inflorescências verdes. Frequente em brejo às margens do rio..",UPCB0038663,UPCB0038663,NA,NA,"619",NA,Rio Brejaituva,NA,NA,NA,"2008","12","55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"314",2019-11-13 11:28:56-03,USP,SPF,"10090",PreservedSpecimen,Plantae,Poaceae,Panicum,pernambucense,Panicum pernambucense,(Spreng.) Mez ex Pilg.,"Zuloaga, FO","Hoehne, W","1932","12","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00010090,SPF00010090,NA,NA,"314",NA,Cidade Jardim.,NA,NA,NA,"1997","10","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"315",2019-11-13 11:28:56-03,USP,SPF,"84220",PreservedSpecimen,Plantae,Poaceae,Panicum,pernambucense,Panicum pernambucense,(Spreng.) Mez ex Pilg.,"Zuloaga, FO","Hoehne, W","1932","12","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00084220,SPF00084220,NA,NA,s.n.,NA,Cidade Jardim.,NA,NA,NA,"1997","11","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"316",2019-11-13 11:28:56-03,USP,SPF,"12812",PreservedSpecimen,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,"Hoehne, W","Hoehne, W","1948","08","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00012812,SPF00012812,NA,NA,"2687",NA,Parque do Estado,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"325",2019-01-25 15:44:35-02,IAC,IAC,"3614",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,A. Guglieri,A.P. Viégas,"1939","02","16",Brasil,São Paulo,Campinas,-47.0608,-22.9056,"-47.0608","-22.9056","Nome popular: capim-de-pernambuco, palha-branca (RS)",NA,NA,NA,NA,s/nº,NA,Fazenda dos Ingleses,NA,NA,NA,"2002","01",NA,NA,"16",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9192,-23.6039,"326",2019-06-24 08:11:30-03,IAC,IAC,"38815",S,Plantae,Poaceae,Panicum,pernambucense,Panicum pernambucense,(Spreng.) Mez,H.M. Longhi-Wagner,R.B. Torres & R.F. Santos et al.,"1999","12","02",Brasil,São Paulo,Cotia,-46.9192,-23.6039,"-46.9192","-23.6039",NA,NA,NA,NA,NA,"1005",NA,Mata Ciliar do Rio Cotia,NA,NA,NA,"2000","01",NA,NA,"02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"363",2019-11-01 15:16:39-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,NA,"Hoehne, W","1948","08","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,UB0020604,UB0020604,Monocotyledonae,NA,SPF12812,Southern America,Parque do Estado,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"364",2019-11-01 15:16:39-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,NA,"Skvortzov, B","1962","12","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,Dry open sandy field,UB0020608,UB0020608,Monocotyledonae,NA,"90",Southern America,"6 1/2-7km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"365",2019-11-01 15:16:39-03,UnB,UB,"187804",PreservedSpecimen,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,NA,"Skvortzov, B","1962","12","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,Dry open sandy field,UB0020600,UB0020600,Monocotyledonae,NA,"90",Southern America,"6 1/2-7km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"394",2021-02-08 12:53:40-03,UFRGS,ICN,"188649",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Longhi-Wagner, HM","Torres, RB; dos Santos, RF","1999","12","02",Brasil,SP,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,"Doação do Herbário IAC.; erva, ca. De 2m altura, inflorescências esverdeadas.",NA,NA,Monocotyledon,NA,"1005",América do Sul,mata ciliar do rio Cotia no lago,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"395",2021-02-08 12:53:40-03,UFRGS,ICN,"191241",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Longhi-Wagner, HM","Rodrigues, MEF; Macedo, C","2006","11","29",Brasil,SP,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,"Doação ESA 116085; Erva cespitosa, ereta, 200cm, espiquetas",NA,NA,Monocotyledon,NA,"76",América do Sul,Represa Billings,NA,NA,NA,"2016","09","31119",auto,"03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"398",2020-12-29 16:52:42-03,FEPAGRO,BLA,"8975",PreservedSpecimen,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,E. M. Cavalheiro,M. Kuhlmann,"1942","12","16",Brasil,São Paulo,Amparo,-46.7599983215332,-22.7000007629395,NA,NA,Data de determinação: 02/1989,BLA008975,NA,Spermatophyta,NA,"82",NA,Estação Esperimental,NA,NA,NA,NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.341,-23.7585,"412",2019-11-21 10:15:42-03,IBt,SP,"415441",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Furlan, N","2009","08","27",Brasil,São Paulo,Rio Grande da Serra,-46.341,-23.7585,"-46.341","-23.7585",NA,SP033495,SP033495,NA,NA,s.n.,NA,"Rio Grande, Alto Tietê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.795111,-23.791806,"415",2019-11-21 10:15:42-03,IBt,SP,"441358",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Filgueiras, TS","Rodrigues, MEF; Macedo, CCL","2007","05","03",Brasil,São Paulo,São Paulo,-46.795111,-23.791806,"-46.795111","-23.791806",NA,SP033457,SP033457,NA,NA,"124",NA,Represa Guarapiranga.,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.45325,-23.393944,"417",2019-11-21 10:15:42-03,IBt,SP,"488096",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Shirasuna, RT","Shirasuna, RT","2014","02","12",Brasil,São Paulo,Guarulhos,-46.45325,-23.393944,"-46.45325","-23.393944",NA,NA,NA,NA,NA,"3225",NA,Lote 6 OEA 606-607,"797","797",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"428",2019-11-21 10:15:42-03,IBt,SP,"47882",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Kuhlmann, M","1942","12","16",Brasil,São Paulo,Amparo,-46.7599983215332,-22.7000007629395,NA,NA,NA,NA,NA,NA,NA,"82",NA,"Monte Alegre, Estação Experimental.",NA,NA,NA,NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9599990844727,-23.2999992370605,"429",2019-11-21 10:15:42-03,IBt,SP,"35134",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Veillerot, G","1936","01","07",Brasil,São Paulo,Jacareí,-45.9599990844727,-23.2999992370605,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,Nº 8 Secção Vigilancia Sanitaria Vegetal.,NA,NA,NA,"2013","12","19066",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-21.5499992370605,"430",2020-10-29 10:01:47-03,IBt,SP,"225682",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Nogueira, F","1987","12",NA,Brasil,São Paulo,Luís Antônio,-47.7000007629395,-21.5499992370605,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,Estação Ecológica do Jataí,NA,NA,NA,"2013","12","26872",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7200012207031,-23.3799991607666,"431",2019-11-21 10:15:42-03,IBt,SP,"9802",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS",s.col.,"1899","12","02",Brasil,São Paulo,Paranapanema,-48.7200012207031,-23.3799991607666,NA,NA,NA,SP033489,SP033489,NA,NA,s.n.,NA,NA,NA,NA,NA,"2013","12","29740",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"432",2019-11-21 10:15:42-03,IBt,SP,"1164",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Hoehne, FC","1917","12","29",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,Butantã.,NA,NA,NA,"2013","12","53584",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"433",2019-11-21 10:15:42-03,IBt,SP,"9801",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Luederwaldt, H","1913","02",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SP033490,SP033490,NA,NA,s.n.,NA,"Ipiranga. Ex. Herv. do Museu Paulista, nº 6732. Origem: Cristina, Minas Gerais.",NA,NA,NA,"2013","12","53584",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"434",2019-11-21 10:15:42-03,IBt,SP,"129928",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Skvortzov, B","1964","10","21",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"326",NA,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica, Parque do Estado.",NA,NA,NA,"2013","12","53584",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"435",2019-11-21 10:15:42-03,IBt,SP,"9800",S,Plantae,Poaceae,Hymenachne,pernambucensis,Hymenachne pernambucensis,(Spreng.) Zuloaga,"Rodrigues, RS","Usteri, A","1908","01","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,Sant'Ana.,NA,NA,NA,"2013","12","53584",auto,"05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"441",2019-11-21 10:16:15-03,IBt,SP,"327886",S,Plantae,Poaceae,Panicum,rivulare,Panicum rivulare,Trin.,NA,"Hoehne, W","1948","08","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SP035881,SP035881,NA,NA,s.n.,NA,Parque do Estado,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
