X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,fieldNumber,individualCount,infraspecificEpithet,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.989753,-24.144027,"28",2021-03-15 16:37:00-03,NY,NYBG,"00853821",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,A. C. Dias,"49","1985","05","08",South America,Brazil,"Parque Estadual Carlos Botelho, Instituto Florestal.",sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093269' target='other'> <mi>dwc_moreinfo</mi></a>,NY00853821,Magnoliophyta,Solanales,Sendtn.,M. H. Nee,São Paulo,Sao Miguel Arcanjo,-47.989753,-24.144027,NA,NA,NY00853821_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"32",2021-03-15 16:37:00-03,NY,NYBG,"669822",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,M. R. F. Melo,"228","1980","06","04",South America,Brazil,"Capital, Reserva Biológica, Parque Estadual das Fontes do Ipiranga. Portao 2.",sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286762' target='other'> <mi>dwc_moreinfo</mi></a>,NY00669822,Magnoliophyta,Solanales,Sendtn.,"J. R. Stehmann; L. A. Mentz",São Paulo,Sao Paulo,-46.621883,-23.654505,NA,NA,NY00669822_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"39",2021-03-15 16:37:00-03,NY,NYBG,"669836",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,M. Kuhlmann,"3430","1948","10","20",South America,Brazil,Nativa no Jardim Botânico.,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286752' target='other'> <mi>dwc_moreinfo</mi></a>,NY00669836,Magnoliophyta,Solanales,Sendtn.,"J. R. Stehmann; L. A. Mentz",São Paulo,Sao Paulo,-46.618358,-23.646109,NA,NA,NY00669836_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.989753,-24.144027,"40",2021-03-15 16:37:00-03,NY,NYBG,"00853885",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,A. C. Dias,"17","1984","11","08",South America,Brazil,"Parque Estadual de Carlos Botelho, Instituto Florestal.",sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093212' target='other'> <mi>dwc_moreinfo</mi></a>,NY00853885,Magnoliophyta,Solanales,Sendtn.,M. H. Nee,São Paulo,Sao Miguel Arcanjo,-47.989753,-24.144027,NA,NA,NY00853885_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"47",2021-03-30 12:49:56-03,EAO,IAN,"55375",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Viégas, AP","4776","1939","08","27",Southern America,Brasil,Herbáceo Joaquim Egídio.,NA,NA,NA,IAN055375,Dicotiledônea,NA,Sendtn.,"Gehrt, A",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,"1942",NA,NA,"04",NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"48",2020-01-20 14:40:51-03,UPM,MACK,"973",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,P. L. R. Moraes,"85","1990","06","08",NA,Brasil,Parque Estadual de Carlos Botelho,NA,NA,NA,NA,NA,NA,Sendtn.,L. L. Giacomin,SP,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,"2009",NA,NA,"08",NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"49",2020-01-20 14:40:51-03,UPM,MACK,"721",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,S. Honda,"676","2008","06","27",NA,Brasil,"Parque Est. Urbano Fazenda TIZO, Butantã, mata",NA,NA,NA,NA,NA,NA,Sendtn.,F. S. Siqueira,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"2008",NA,NA,"10","20","53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"75",2020-11-04 11:20:01-03,ESALQ,ESA,"104565",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Aguiar, O.T.","886.0","2002","03","13",NA,Brasil,NA,NA,NA,NA,ESA104565,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA104565,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"76",2020-11-04 11:20:02-03,ESALQ,ESA,"11239",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Moraes, P.L.R.","135.0","1990","06","12",NA,Brasil,Borda de mata,NA,NA,NA,ESA011239,Magnoliophyta,NA,Sendtn.,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA011239,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"77",2020-11-04 11:20:01-03,ESALQ,ESA,"11235",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Moraes, P.L.R.","111.0","1990","06","12",NA,Brasil,Borda de mata,NA,NA,NA,ESA011235,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA011235,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"78",2020-11-04 11:20:01-03,ESALQ,ESA,"119336",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Colletta, G.D.","692.0","2012","07","03",NA,Brasil,"Estrada da Cumbica n° 500, mata ao lado do ct do São Paulo",NA,NA,"Árvore, 13m, frutos imaturos verdes, folhas discolores, placa 6225",ESA119336,Magnoliophyta,NA,NA,"Colletta, G.D.",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA119336,"2012",NA,NA,"07","12","53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"80",2020-11-04 11:20:01-03,ESALQ,ESA,"34302",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Ferreti, A. et al.","148.0",NA,NA,NA,NA,Brasil,NA,NA,NA,NA,ESA034302,Magnoliophyta,NA,NA,NA,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"81",2020-11-04 11:20:02-03,ESALQ,ESA,"20443",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Tamashiro, J.Y. et al.","969.0","1995","05","08",NA,Brasil,NA,NA,NA,NA,ESA020443,Magnoliophyta,NA,Sendtn.,"Giacomin, L.L.",São Paulo,São Bento do Sapucaí,-45.7299995422363,-22.6800003051758,NA,NA,ESA020443,NA,NA,NA,NA,NA,"18089",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"82",2020-11-04 11:20:02-03,ESALQ,ESA,"7001",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Macedo, J.C.R.",NA,"1988","10","08",NA,Brasil,NA,NA,NA,NA,ESA007001,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA007001,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"83",2020-11-04 11:20:01-03,ESALQ,ESA,"29114",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Ivanauskas, N.M.","266.0","1995","07","22",NA,Brasil,NA,NA,NA,NA,ESA029114,Magnoliophyta,NA,NA,NA,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,ESA029114,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"84",2020-11-04 11:20:01-03,ESALQ,ESA,"106202",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnammomeum,Solanum cinnammomeum,NA,"Bazarian, S.V.","183.0","2006","05","29",NA,Brasil,NA,NA,NA,NA,ESA106202,Magnoliophyta,NA,NA,"Stehmann, J.R.",São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,ESA106202,"2007",NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"85",2020-11-04 11:20:01-03,ESALQ,ESA,"6938",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Moraes, P.L.R.","465.0","1991","07","03",NA,Brasil,NA,NA,NA,NA,ESA006938,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA006938,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"86",2020-11-04 11:20:01-03,ESALQ,ESA,"20052",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Ivanauskas, N.M.","199.0","1995","05","25",NA,Brasil,NA,NA,NA,NA,ESA020052,Magnoliophyta,NA,NA,NA,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,ESA020052,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"88",2020-11-04 11:20:01-03,ESALQ,ESA,"13421",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Silva, A.F. ; Capellari Jr., L.","1409.0","1986","03","20",NA,Brasil,NA,NA,NA,NA,ESA013421,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,ESA013421,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"89",2020-11-04 11:20:02-03,ESALQ,ESA,"80765",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.; Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","100.0","2002","04","22",NA,Brasil,"Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.Trilha do Rio Taquaral. Beira do rio.",NA,NA,"Árvore de 15m de altura. Cálice verde-claro; corola branca; estames amarelos.",ESA080765,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo.,-47.9900016784668,-23.8700008392334,NA,NA,ESA080765,NA,"-47,993,333","-24,053,889",NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"90",2020-11-04 11:20:01-03,ESALQ,ESA,"5737",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Moraes, P.L.R.","85.0","1990","06","08",NA,Brasil,NA,NA,NA,NA,ESA005737,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA005737,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"91",2020-11-04 11:20:01-03,ESALQ,ESA,"5727",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Moraes, P.L.R.","100.0","1990","06","12",NA,Brasil,NA,NA,NA,NA,ESA005727,Magnoliophyta,NA,NA,"Giacomin, L.L.",São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,ESA005727,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"92",2020-11-04 11:20:02-03,ESALQ,ESA,"87747",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Martuscelli, P.","140.0","1985","07","08",NA,Brasil,NA,NA,NA,NA,ESA087747,Magnoliophyta,NA,Sendtn.,"Carvalho, L.F.",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA087747,"1994",NA,NA,"01","01","53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.88,-24.71,"94",2015-07-02 14:04:23-03,JBP,HPL,"9075",S,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,H. Lorenzi,"58","1991","10","11",NA,Brasil,"Coletado em mata primária, na estação do IAC.",NA,NA,NA,NA,NA,NA,Sendtn.,J.R.S. Stehmann & J.S. Smir,SP,Pariquera-açu,-47.88,-24.71,NA,NA,NA,"1991",NA,NA,"10","11","17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"99",2020-12-20 21:19:31-03,UFV,VIC,"011059",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Silva, A.F.; Capellari, J.r. .L.","1416","1986","03","20",NA,Brasil,Flora da reserva florestal Boa Vista,NA,NA,"Árvore de 10 m, flores brancas, casca castanha amarelada, lenho bege, súber escamosos, folhas bicolores sendo cinza prata na face dorsal e verde escuro na ventral.",VIC011059,NA,NA,Sendtn,NA,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"100",2020-12-20 21:19:31-03,UFV,VIC,"010966",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Silva, A.F.","1323","1985","10","24",NA,Brasil,"Flora da reserva florestal Boa Vista, Mata do Horto.",NA,NA,"Árvore de 10m, flores branca, frutos de cor verde e folhas bicolores sendo verde claro ferrugineas na face dorsal.",VIC010966,NA,NA,Sendtn,NA,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"103",2020-12-20 21:19:31-03,UFV,VIC,"011053",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Silva, A.F.; Capellari, J.r. .L.","1410","1986","03","20",NA,Brasil,"Flora da reserva florestal Boa Vista, Mata do Horto.",NA,NA,"Árvore de 12 m, flores brancas casca castanha amarelada, lenho bege, súber escamoso madeira pouco aromática, folhas bicolores sendo cinza prata na face dorsal e verde escuro na ventral.",VIC011053,NA,NA,Sendtn,NA,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.631667,-23.913333,"104",2020-10-20 14:18:17-03,UFOPA,HSTM,"7940",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Garcia, R.J.F.; Barretto, E.H.P.; Girardo, B.C.; Anjos Neto, O.S.","3790","2014","07","14",NA,Brasil,"Parelheiros, Estr. Massao, próximo a represa Bilings. Mata.",NA,NA,NA,HSTM007940,NA,NA,Sendtn.,"Barretto, E.H.P.",São Paulo,São Paulo,-46.631667,-23.913333,NA,NA,HSTM007940,"2014",46º37'54''W,23º54'48''S,"09","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.631667,-23.913333,"105",2020-10-20 14:18:17-03,UFOPA,HSTM,"7939",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Honda, S.; Garcia, R.J.F.; Peña, R.P.S.","609","2008","05","06",NA,Brasil,Sítio Roda D#?# água. Projeto FEMA-Bugio. Borda de mata.,NA,NA,NA,HSTM007939,NA,NA,Sendtn.,"Siqueira, F.S.",São Paulo,São Paulo,-46.631667,-23.913333,NA,NA,HSTM007939,"2008",46º37'54''W,23º54'48''S,"09","05",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"121",2019-11-21 14:46:12-03,UFJF,CESJ,"372",PreservedSpecimen,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,L. Krieger,CESJ372,"1943","03","05",América do Sul,Brasil,Santo Amaro,NA,NA,"Árvore com flores brancas, beira de mata.",CESJ000372,Angiosperma,NA,Sendtn.,NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"2012",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.740278,-23.859167,"122",2021-03-01 16:41:39-03,UNICAMP,UEC,"105430",S,Plantae,Solanaceae,Solanum,cinnamomeum,Solanum cinnamomeum,NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA; Fonseca, J","884","1996","05","17",NA,Brazil,"Sítio morro verde, à rua José Motta. Mata em fundo de vale.",NA,NA,"Árvore 12m alt, DAP 15cm, flores brancas.",UEC047831,Magnoliopsida,NA,Sendtn.,"Stehmann, JR",São Paulo,Parelheiros,-46.740278,-23.859167,"170","170",UEC047831,NA,"-46.740278","-23.859167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
