X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,infraspecificEpithet,typeStatus,class,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.841667,-22.431389,"33",2019-08-20 10:27:11-03,UNICAMP,UEC,"100521",S,Plantae,Magnoliopsida,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, GJ; Belinello, R; Galvão, JC; Santos, MV; Goldenberg, R","9745","1997","11","18",NA,Brazil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mi,-44.841667,-22.431389,NA,"fruto, Vegetação subarbustiva e hebácea sobre pedras. Subarbusto 50cm, frutos verdes.",UEC044000,NA,"Aranha, JLM",NA,NA,NA,NA,"2003","10",NA,NA,NA,NA,"-44.841667","-22.431389",NA,NA,"35",São Paulo,SP,Sudeste
-44.7700004577637,-22.5300006866455,"41",2020-12-21 16:46:08-03,MBM,MBM,"234261",PreservedSpecimen,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, G.J.; et al.; et al.","45",NA,NA,NA,Southern America,Brazil,São Paulo,Queluz,Próximo a Pedra da Mina,-44.7700004577637,-22.5300006866455,NA,NA,MBM234261,MBM234261,"Bidá, A.",NA,NA,"14382",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"56",2021-02-11 17:21:54-03,UFPR,UPCB,"31808",PreservedSpecimen,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, G.J.",97-66,"1997","02","18",NA,Brasil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina,-44.834167,-22.431389,NA,"Subarbusto, 30cm. Vegetação subarbustiva e herbácea sobre pedras..",NA,NA,"Bidá, A.","2500","2660",NA,NA,"1997","10","16",NA,NA,NA,"-44.834167","-22.431389",NA,NA,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"57",2021-02-11 17:21:54-03,UFPR,UPCB,"31809",PreservedSpecimen,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, G.J.",97-45,"1997","02","18",NA,Brasil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina,-44.834167,-22.431389,NA,"Subarbusto, 50cm. Vegetação subarbustiva e herbácea sobre pedras..",NA,NA,"Bidá, A.","2500","2660",NA,NA,"1997","10","16",NA,NA,NA,"-44.834167","-22.431389",NA,NA,"35",São Paulo,SP,Sudeste
-44.7700004577637,-22.5300006866455,"67",2019-11-13 11:32:24-03,USP,SPF,"108765",PreservedSpecimen,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, GJ","9745","1997","02","18",NA,Brasil,São Paulo,Queluz,Entre 22°25'53'W e 22°26'08''Se entre 44°50'03 e 44°50'05''W.,-44.7700004577637,-22.5300006866455,NA,NA,SPF00108765,NA,"Aranha Filho, JLM","2500","2660","14382",auto,"2004","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"71",2020-08-20 20:38:36-03,UFSC,FLOR,"28561",PreservedSpecimen,Plantae,NA,Ericales,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, G.J.; et alii",97-66,"1997","02","18",NA,Brasil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina.,-44.834167,-22.431389,NA,"subarbusto, 0,3m altura. Duplicata de UPCB 31808. Habitat: vegetação subarbustiva e herbácea sobre pedras",FLOR0028561,NA,"Bidá, A.","2500","2500",NA,NA,"1997",NA,NA,NA,NA,NA,44º50'3''W,22º25'53''S,NA,NA,"35",São Paulo,SP,Sudeste
-44.7700004577637,-22.5300006866455,"75",2020-09-10 10:18:32-03,IBt,SP,"312689",S,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, GJ",97-45,"1997","02","18",NA,Brasil,São Paulo,Queluz,NA,-44.7700004577637,-22.5300006866455,NA,NA,NA,NA,NA,NA,NA,"14382",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.7700004577637,-22.5300006866455,"76",2020-09-10 10:18:32-03,IBt,SP,"312708",S,Plantae,NA,NA,Symplocaceae,Symplocos,itatiaiae,Symplocos itatiaiae,Wawra,"Shepherd, GJ",97-66,"1997","02","18",NA,Brasil,São Paulo,Queluz,NA,-44.7700004577637,-22.5300006866455,NA,NA,NA,NA,NA,NA,NA,"14382",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
