X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,county,locality,decimalLongitude,decimalLatitude,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.06,-22.9,"40",2015-07-02 14:04:17-03,JBP,HPL,"10885",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicelata,Micropholis crassipedicelata,NA,H. Lorenzi,"6273","2007","05","28",NA,Brasil,SP,NA,NA,NA,NA,Campinas,"Coletado no IAC, campos Santa Elisa, bosque do monjolinho.",-47.06,-22.9,H. Lorenzi,NA,NA,NA,NA,NA,"23900",auto,"2007","05","28",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"41",2015-07-02 14:04:17-03,JBP,HPL,"8320",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicelata,Micropholis crassipedicelata,NA,H. Lorenzi,"6243","2007","03","18",NA,Brasil,SP,NA,NA,NA,NA,Campinas,"Coletado e cultivado no Instituto Agronômico de Campinas (IAC); Fazenda Santa Elisa - Complexo do Monjolinho (do lado direito de quem entra, no final do bosque novo)",-47.06,-22.9,H. Lorenzi,NA,NA,NA,NA,NA,"23900",auto,"2007","03","18",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"42",2015-07-02 14:04:17-03,JBP,HPL,"11740",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,H. Lorenzi,"6465","2007","12","07",NA,Brasil,SP,NA,NA,NA,NA,Campinas,"Coletado no arboreto da Fazenda Monjolinho, Instituto Agronômico de Campinas (IAC).",-47.06,-22.9,H. Lorenzi,NA,NA,NA,NA,NA,"23900",auto,"2007","12","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"44",2015-07-02 14:04:17-03,JBP,HPL,"10050",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,R. Tsuji,"1358","2006","09","01",NA,Brasil,SP,NA,NA,NA,NA,Campinas,"Coletado no IAC, sede Santa Elisa.",-47.06,-22.9,R. Tsuji,NA,NA,NA,NA,NA,"23900",auto,"2008","10","10",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"45",2015-07-02 14:04:17-03,JBP,HPL,"11806",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,H. Lorenzi & E. Franco,"6678","2009","05","24",NA,Brasil,SP,NA,NA,NA,NA,Campinas,Cultivada no IAC Bosque Monjolinho,-47.06,-22.9,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"46",2015-07-02 14:04:17-03,JBP,HPL,"8309",S,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,R. Tsuji & Campos-Rocha,"1879","2007","04","03",NA,Brasil,SP,NA,NA,NA,NA,Campinas,"Coletado no Instituto Agronômico de Campinas (IAC); Fazenda Santa Elisa.",-47.06,-22.9,R. Tsuji,NA,NA,NA,NA,NA,"23900",auto,"2007","04","03",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.812222,-23.311111,"60",2021-03-01 16:41:10-03,UNICAMP,UEC,"174846",S,Plantae,Magnoliopsida,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1500","1997","02","04",NA,Brazil,São Paulo,NA,"Árvore 96 com 19 m de altura, vegetativo, com látex branco.; Mata Âtlantica de Encosta.",UEC030415,UEC030415,Ubatuba,"Picinguaba, Morro do Corisco.",-44.812222,-23.311111,"Sanchez, M","300","300",NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.969444,-24.067778,"62",2021-03-01 16:41:10-03,UNICAMP,UEC,"188933",S,Plantae,Magnoliopsida,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","224","2015","01","08",NA,Brazil,São Paulo,NA,"Árvore, 25 m de altura e 89,2 cm de DAP; Floresta Ombrófila Densa",UEC119377,UEC119377,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.969444,-24.067778,NA,"800","800",NA,"-47.969444","-24.067778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"63",2021-03-01 16:41:10-03,UNICAMP,UEC,"200108",S,Plantae,Magnoliopsida,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Padgurschi, MCG; Belinello, R",M1307,"2009",NA,NA,NA,Brazil,São Paulo,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 17 metros de altura. Frequência da espécie na parcela: n=42,UEC177769,NA,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,NA,"990","1045",NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"64",2021-03-01 16:41:10-03,UNICAMP,UEC,"165145",S,Plantae,Magnoliopsida,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Moraes, PLR","2540","2002","02","12",NA,Brazil,São Paulo,NA,"Árvore 25 m, flores brancas.",UEC050097,UEC050097,Bananal,Estação Ecológica de Bananal. Trilha da Pedra Vermelha.,-44.3199996948242,-22.6800003051758,"Moraes, PLR",NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"65",2021-03-01 16:41:10-03,UNICAMP,UEC,"14947",S,Plantae,Magnoliopsida,NA,Sapotaceae,Micropholis,cuneata,Micropholis cuneata,(Raunk.) Pierre ex Glaz.,"Tamashiro, JY; Silva, AF","10542","1979","10","16",NA,Brazil,São Paulo,NA,"Arvore com 25 m de altura, com frutos amarelos",UEC070820,UEC070820,Ubatuba,"Est. Experimental de Ubatuba, (IAC).",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"88",2013-04-01 09:18:31-03,IPT,BCTW,"14412",S,Plantae,Magnoliophyta,NA,NA,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,Lâmina IF: 697,NA,NA,São Paulo,Horto Florestal,-46.63,-23.54,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"120",2020-07-15 14:43:43-03,UNESP-RC,HRCB,"51309",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Prata, E. M. B.",s/n,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,E. M. B. Prata,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.993333,-23.245833,"149",2019-11-13 11:31:45-03,USP,SPF,"122210",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Ferretti, AR","108","1996","12","16",NA,Brasil,São Paulo,NA,NA,SPF00122210,NA,Cunha,"Estação Experimental da Serra do Mar, Núcleo Cunha.",-44.993333,-23.245833,"Völtz, RR",NA,NA,NA,"-44.993333","-23.245833",NA,NA,"2016","09","09",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.044167,-23.256944,"150",2019-11-13 11:31:45-03,USP,SPF,"122211",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"Ferretti, AR","136",NA,NA,NA,NA,Brasil,São Paulo,NA,NA,SPF00122211,NA,Cunha,"Estação Experimental da Serra do Mar, Núcleo Cunha.",-45.044167,-23.256944,"Carneiro, CE",NA,NA,NA,"-45.044167","-23.256944",NA,NA,"1998","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"153",2019-10-07 09:12:57-03,UEFS,HUEFS,"187261",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Tsuji, R.","1358","2006","09","01",NA,Brasil,São Paulo,NA,NA,HUEFS0187261,HUEFS0187261,Campinas,"Coletado no IAC, sede Santa Elisa.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"154",2019-10-07 09:12:57-03,UEFS,HUEFS,"117095",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Moraes, P.L.R.de","2527","2002","02","12",NA,Brasil,São Paulo,NA,NA,HUEFS0117095,HUEFS0117095,Piracicaba,"Estação Ecológica de Bananal, Bananal, trilha da Pedra Vermelha.",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"155",2019-10-07 09:12:57-03,UEFS,HUEFS,"117081",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Moraes, P.L.R.de","2532","2002","02","12",NA,Brasil,São Paulo,NA,NA,HUEFS0117081,HUEFS0117081,Piracicaba,"Estação Ecológica de Bananal, Bananal, trilha da Pedra Vermelha.",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"156",2019-10-07 09:12:57-03,UEFS,HUEFS,"123612",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Moraes, P.L.R.de","2540","2002","02","12",NA,Brasil,São Paulo,NA,NA,HUEFS0123612,HUEFS0123612,Bananal,Estação Ecológica de Bananal.Trilha da Pedra Vermelha.,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.775556,-23.988889,"157",2019-10-07 09:12:57-03,UEFS,HUEFS,"117092",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Farah, F.T.","2202","2001","04","13",NA,Brasil,São Paulo,NA,Floresta Ribeirinha ao longo do Rio Mambu.,HUEFS0117092,HUEFS0117092,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.775556,-23.988889,L.C.Fabris,"750","750",NA,46W46'32'',23S59'20'',NA,NA,"2009","06",NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.961667,-24.071111,"159",2019-10-07 09:12:57-03,UEFS,HUEFS,"117114",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Moraes, P.L.R.de","2310","2000","12","19",NA,Brasil,São Paulo,NA,NA,HUEFS0117114,HUEFS0117114,São Miguel Arcanjo,Trilha Vale.,-47.961667,-24.071111,L.C.Fabris,NA,NA,NA,47W57'42'',24S4'16'',NA,NA,"2009","07",NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.961667,-24.071111,"160",2019-10-07 09:12:57-03,UEFS,HUEFS,"117116",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Moraes, P.L.R.de","2321","2000","12","19",NA,Brasil,São Paulo,NA,NA,HUEFS0117116,HUEFS0117116,São Miguel Arcanjo,Parque Estadual Carlos Botelho. Trilha Vale.,-47.961667,-24.071111,L.C.Fabris,NA,NA,NA,47W57'42'',24S4'16'',NA,NA,"2009","07",NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"162",2019-10-07 09:12:57-03,UEFS,HUEFS,"173443",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Dias, A.C.",spsf18144,"1990","01","04",NA,Brasil,São Paulo,NA,NA,HUEFS0173443,HUEFS0173443,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"163",2019-10-07 09:12:57-03,UEFS,HUEFS,"173456",PreservedSpecimen,Plantae,Angiospermae,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler) Pierre,"Souza, F.M.","491",NA,NA,NA,NA,Brasil,São Paulo,NA,Floresta Ombrófila Densa Montana.,HUEFS0173456,HUEFS0173456,Salesópolis,"Parque Estadual da Serra do Mar, estrada intermediária da PETROBRAS, trilha da Torre (SABESP);",-45.8400001525879,-23.5300006866455,NA,"1312","1312",NA,NA,NA,"18032",auto,NA,NA,NA,Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.004408,-23.755951,"175",2019-01-25 15:37:12-02,IAC,IAC,"43363",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,E.L.M. Catharino,s/nº,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,Cotia,"Morro Grande, Reserva, área Quilombo, indivíduo 94.4",-47.004408,-23.755951,E.L.M. Catharino,NA,NA,NA,"-47.004408","-23.755951",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"176",2019-01-25 16:05:12-02,IAC,IAC,"49028",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","383","2006","11","01",NA,Brasil,São Paulo,NA,"subparcela 70, indivíduo G 1142",NA,NA,Ubatuba,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.080223,-23.373498,J.A.M.A. Gomes et al.,NA,NA,NA,"-45.080223","-23.373498",NA,NA,"2006","11","01",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.082122,-23.373767,"177",2019-01-25 16:05:12-02,IAC,IAC,"49925",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","596","2008","04","20",NA,Brasil,São Paulo,NA,"Subparcela 8, Indivíduo#?#H0131",NA,NA,Ubatuba,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",-45.082122,-23.373767,E. Ramos et al.,NA,NA,NA,"-45.082122","-23.373767",NA,NA,"2008","04","20",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"178",2019-06-24 08:14:00-03,IAC,IAC,"50446",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,"J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","559","2007","12","09",NA,Brasil,São Paulo,NA,"subparcela 96, indivíduo I 1969",NA,NA,Ubatuba,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",NA,NA,NA,"-45.083511","-23.367009",NA,NA,"2007","12","09",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.31,-23.2217,"179",2019-01-25 16:05:12-02,IAC,IAC,"55752",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Micropholis,crassipedicellata,Micropholis crassipedicellata,(Mart. & Eichler ex Miq.) Pierre,I.P. Renó,"2","2014","01","29",NA,Brasil,São Paulo,NA,"Parcela L, Indivíduo L1227",NA,NA,São Luís do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",-45.31,-23.2217,I.P. Renó,NA,NA,NA,"-45.3100","-23.2217",NA,NA,"2014","01","29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"220",2021-03-04 15:42:58-03,IF,SPSF,"34336",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5067","2004","01","28",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFNovo; Árvore de 30m de altura e 134cm de perímetro à altura do peito. Matriz 2492; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Rio Bonito, Floresta Ombrófila Densa.",-44.9599990844727,-23.0699996948242,Natália M. Ivanauskas,NA,NA,NA,NA,NA,"38855",auto,"2005","05","01",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"221",2021-03-04 15:42:58-03,IF,SPSF,"21664",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,Pierre,A.R.Ferretti,"136",NA,NA,NA,América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ciliar&nf;;",NA,NA,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,N.M.Ivanauskas,NA,NA,NA,NA,NA,"38855",auto,"2007","05","02",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"222",2021-03-04 15:42:58-03,IF,SPSF,"13286",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,NA,J.B.Baitello,"338","1989","11","22",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"223",2021-03-04 15:42:58-03,IF,SPSF,"34167",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Micropholis,crassipedicellata,Micropholis crassipedicellata,Pierre,F. M. Souza & M. T. Z. Toniato & D.Souza,"491","2005","02","23",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 19 m, botões verdes. Látex branco.; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=429146 Y=7386493;",NA,NA,Salesópolis,Parque Estadual da Serra do Mar,-45.8400001525879,-23.5300006866455,N. M. Ivanauskas,"1312","1312",NA,NA,NA,"18032",auto,"2005","03","05",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
