X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,class,order,individualCount,relatedCatalogItem,phylum,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.29,-22.77,"2",2015-07-02 14:02:15-03,JBP,HPL,"3086",S,Plantae,Gesneriaceae,Sinningia,conspicua,Sinningia conspicua,NA,Brasil,NA,NA,NA,NA,Nichols,H. Lorenzi,"2000","11","05",H. Lorenzi,"2427","2000","11","05",SP,Nova Odessa,"Coletada no Instituto Plantarum, viveiro de mudas.",-47.29,-22.77,"8440",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-22.77,"4",2015-07-02 14:02:15-03,JBP,HPL,"3085",S,Plantae,Gesneriaceae,Sinningia,conspicua,Sinningia conspicua,NA,Brasil,NA,NA,NA,NA,Nichols,H. Lorenzi,"2000","11","16",E.R. Salviani & H. Lorenzi,"1788","2000","11","16",SP,Nova Odessa,Coletada no Instituto Plantarum.,-47.29,-22.77,"8440",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
