X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"298",2021-02-11 17:20:09-03,UFPR,UPCB,"83805",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Assis, M.A.de","337","1994","08","28",NA,Brasil,São Paulo,Ubatuba,"Estrada de Itamambuca, km 35 da Rodovia Rio/Santos, Mata Atlântica",-45.0699996948242,-23.4300003051758,NA,"Arbusto 4m., dentro da mata. Frutos verdes de ápice creme..",UPCB0020010,UPCB0020010,"Goldenberg, R.",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"299",2021-02-11 17:20:09-03,UFPR,UPCB,"83806",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Leitão Filho, H.F.","34586","1996","02","01",NA,Brasil,São Paulo,Ubatuba,Instituto Agronômico de Campinas. Km 5,-45.0699996948242,-23.4300003051758,NA,"Mata de encosta, trilha na mata. Flores com pétalas brancas e estames menores púrpura e maiores com conectivo branco e tecas púrpura, frutos imaturos verde claro..",UPCB0020000,UPCB0020000,"Goldenberg, R.",NA,NA,"34265",auto,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"305",2021-02-11 17:20:09-03,UFPR,UPCB,"45862",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Souza, V.C.","12238","1996","09","05",NA,Brasil,São Paulo,Ubatuba,Praia de Puruba,-45.0699996948242,-23.4300003051758,NA,"Arbusto ca. 2,5m, frutos imaturos verdes. Mata de encosta..",UPCB0020024,UPCB0020024,"Goldenberg, R.",NA,NA,"34265",auto,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"845",2020-09-02 16:33:13-03,Cenargen,CEN,"62590",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,Mizué Kirizawa,"2476","1991","04","24",NA,Brasil,SP,UBATUBA,Estação Experimental do Instituto Agronômico de Campinas. Trilha do cacaueiro.,-45.0699996948242,-23.4300003051758,Exsicatas,Doação do Instituto de Botânica - SP. São Paulo.,CEN00062590,CEN00062590,R. Goldenberg,NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"850",2019-11-13 11:25:42-03,USP,SPF,"99853",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Assis, MA","337","1994","08","28",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,SPF00099853,NA,"Goldenberg, R",NA,NA,"34265",auto,"1996","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"955",2019-01-25 15:42:43-02,IAC,IAC,"4838",S,Plantae,NA,NA,Melastomataceae-2.Melastomoideae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,A.C. Smith,"18","1939","06","19",NA,Brasil,São Paulo,Ubatuba,"IAC, Estação Experimental (Horto)",-45.0711,-23.4339,NA,Folhas no herbário,NA,NA,R. Goldenberg,NA,NA,NA,NA,"1996","03","27","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"976",2019-05-06 11:59:52-03,UFU,HUFU,"29826",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Kirizawa, M.","1673","1986","06","24",NA,Brasil,São Paulo,Ubatuba,Restinga de Puruba,-45.0699996948242,-23.4300003051758,NA,"Arbusto, ca. 2,0 m. Fruto verde.; Restinga.",HUFU00063970,HUFU00063970,"Goldenberg, R.",NA,NA,"34265",auto,"1997","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.303333,-23.561667,"979",2021-03-04 15:45:05-03,IF,SPSF,"34395",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,serrulata,Miconia serrulata,NA,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.,"6028","2005","02","19",América do Sul,Brasil,SP,Caraguatatuba,Parque Estadual da Serra do Mar - Núcleo Caraguatatuba,-45.303333,-23.561667,NA,"COLETA: Arbusto de 1,5m. Flores brancas.; GEOGRAFIA: UTM: X=469049 Y=7394273 ZONA=23&nf;Sertão da Praia da Mococa, Hipica Gaivotas, Trilha da Mococa;",NA,NA,R.Goldemberg,NA,NA,NA,NA,"2014","01","02",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"1045",2019-11-21 10:10:18-03,IBt,SP,"270364",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Ferreira, S",s.n.,"1990","12","20",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Calçada do Lorena",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Couto, LA",NA,NA,"31119",auto,"2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"1046",2019-11-21 10:10:18-03,IBt,SP,"270366",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Ferreira, S",s.n.,"1990","12","20",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Calçada do Lorena, Setor A",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Couto, LA",NA,NA,"31119",auto,"2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"1047",2019-11-21 10:10:18-03,IBt,SP,"293872",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Silva, EL; Godoi, JV","45","1994","11","30",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Estrada do Chiboca",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Couto, LA",NA,NA,"31119",auto,"2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1048",2019-11-21 10:10:18-03,IBt,SP,"210279",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Kirizawa, M","1673","1986","06","24",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1997","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1049",2019-11-21 10:10:18-03,IBt,SP,"237017",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Kirizawa, M; Corrêa, JA","2153","1989","05","22",NA,Brasil,São Paulo,Ubatuba,Entre Ubatuba. Núcleo Picinguaba. Mata atlântica.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1050",2019-11-21 10:10:18-03,IBt,SP,"247944",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Kirizawa, M; Lopes, EA","2476","1991","04","24",NA,Brasil,São Paulo,Ubatuba,Estação Experimental do Instituto Agronômico de Campinas. Mata atlântica secundaria. Trilha do cacaueiro,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1051",2019-11-21 10:10:18-03,IBt,SP,"302453",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1552","1994","04","17",NA,Brasil,São Paulo,Ubatuba,"Estrada de Itamambuca, km 35 da Rodovia Rio/Santos",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1052",2019-11-21 10:10:18-03,IBt,SP,"302462",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","337","1994","08","20",NA,Brasil,São Paulo,Ubatuba,"Estrada de Itamambuca, km 35 da Rodovia Rio/Santos",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1053",2019-11-21 10:10:18-03,IBt,SP,"302591",S,Plantae,NA,NA,Melastomataceae,Miconia,serrulata,Miconia serrulata,(DC.) Naudin,"Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; et al.","34586","1996","02","01",NA,Brasil,São Paulo,Ubatuba,"Instituto Agronômico de Campinas - Estrada Taubaté-Ubatuba, km 5",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"34265",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
