X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.017173,-23.748254,"4",2021-03-15 16:37:00-03,NY,NYBG,"687384",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,Wawra,G. V. Somner,J. C. Gomes,"3629","1965","04","03",South America,Brazil,São Paulo,NA,Ilha Vitória.,-45.017173,-23.748254,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=874425' target='other'> <mi>dwc_moreinfo</mi></a>,NY00687384,NY00687384_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"108",2020-11-04 11:19:29-03,ESALQ,ESA,"87628",PreservedSpecimen,Plantae,Magnoliophyta,NA,Sapindaceae,Paullinia,pseudota,Paullinia pseudota,Radlk.,"Acevedo, P.","Gomes, J.C.","3629.0","1965","04","03",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,ESA087628,ESA087628,NA,NA,"2018","04","01",NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"111",2020-11-04 11:19:29-03,ESALQ,ESA,"27289",PreservedSpecimen,Plantae,Magnoliophyta,NA,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,NA,NA,"Leitão Filho, H.F. et al.","34478.0","1996","02","05",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,ESA027289,ESA027289,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"112",2020-11-04 11:19:29-03,ESALQ,ESA,"27290",PreservedSpecimen,Plantae,Magnoliophyta,NA,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,NA,NA,"Leitão Filho, H.F. et al.","34479.0","1996","02","05",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,ESA027290,ESA027290,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"667",2019-11-21 10:19:03-03,IBt,SP,"82532",S,Plantae,NA,NA,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,Wawra,"Sommer, GV","Gomes, JC","2662","1965","03","31",NA,Brasil,São Paulo,Ilhabela,Ilha Vitória,-45.3499984741211,-23.7700004577637,NA,NA,SP046856,SP046856,NA,NA,"1987","11","20",NA,NA,"23719",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"668",2019-11-21 10:19:03-03,IBt,SP,"82615",S,Plantae,NA,NA,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,Wawra,"Sommer, GV","Gomes, JC","3629","1965","04","03",NA,Brasil,São Paulo,Ilhabela,"Ilha Vitória, Litoral norte.",-45.3499984741211,-23.7700004577637,NA,NA,SP046854,SP046854,NA,NA,"1987","11","20",NA,NA,"23719",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"669",2019-11-21 10:19:03-03,IBt,SP,"10377",S,Plantae,NA,NA,Sapindaceae,Paullinia,racemosa,Paullinia racemosa,Wawra,"Sommer, GV","Luederwaldt, H",s.n.,"1920","10",NA,NA,Brasil,São Paulo,São Sebastião,Ilha de Alcatrazes,-45.4099998474121,-23.7600002288818,NA,NA,SP046853,SP046853,NA,NA,"1987","11","20",NA,NA,"41977",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
