X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,barcode,identifiedBy,yearIdentified,monthIdentified,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,typeStatus,occurrenceRemarks,imagecode,coordinatePrecision,geoFlag,individualCount,order,minimumElevationInMeters,maximumElevationInMeters,class,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.7097222,-22.1319445,"6",2021-01-14 15:23:13-03,MN,R,"237457",PreservedSpecimen,Plantae,NA,Araceae,Urospatha,edwallii,Urospatha edwallii,Engl.,"Calazans, L.S.B.","607",NA,Brasil,R010066134,"Calazans, L.S.B.","2019","02","2016","05","05",São Paulo,Analândia,Cachoeira do Escorrega,-47.7097222,-22.1319445,"-47,7097222","-22,1319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7097222,-22.1319445,"7",2021-01-14 15:23:13-03,MN,R,"237458",PreservedSpecimen,Plantae,NA,Araceae,Urospatha,edwallii,Urospatha edwallii,Engl.,"Calazans, L.S.B.","608",NA,Brasil,R010066135,"Calazans, L.S.B.","2019","02","2016","05","05",São Paulo,Analândia,Cachoeira do Escorrega,-47.7097222,-22.1319445,"-47,7097222","-22,1319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"16",2020-12-21 16:13:24-03,MBM,MBM,"91494",PreservedSpecimen,Plantae,NA,Araceae,Urospatha,edwallii,Urospatha edwallii,Engl.,"Hoehne, W.; et al.; et al.","3799",Southern America,Brazil,MBM091494,"Hohene, W.",NA,NA,"1951","11","29",São Paulo,Araraquara,Araraquara,-48.1699981689453,-21.7900009155273,NA,NA,NA,NA,MBM091494,"29178",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1747223,-21.7941666,"19",2011-10-03 13:40:00-03,MO,MOBOT,"954125",PreservedSpecimen,Plantae,NA,Araceae,Urospatha,edwallii,Urospatha edwallii,Engl.,A. Loefgren,Loefgren 1121,South America,Brazil,NA,Thomas B. Croat (MO),NA,NA,"1888","12","1",São Paulo,NA,20 km de Araracuara. (296 km from Sao Paulo),-48.1747223,-21.7941666,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"26",2021-02-18 08:30:12-03,IBt,SP,"10711",S,Plantae,NA,Araceae,Urospatha,edwallii,Urospatha edwallii,Engl.,"Edwall, G",CGG6078,NA,Brasil,NA,NA,NA,NA,"1901","01",NA,São Paulo,Itirapina,Morro Pellado,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
