X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,individualCount,occurrenceRemarks,phylum,order,year,month,day,class,scientificNameAuthorship,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,infraspecificEpithet,recordedBy,recordNumber,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,barcode,imagecode,verbatimLongitude,verbatimLatitude,fieldNumber,typeStatus,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6599998474121,-22.1200008392334,"132",2021-02-12 15:02:22-03,UFSCar,SPSC,"7341",PreservedSpecimen,Plantae,Orchidaceae,Cattleya,walkeriana,Cattleya walkeriana,A.W.C. Ferreira,NA,NA,NA,NA,Floresta estacional,NA,NA,"2007","04","18",NA,Gardner,Brasil,São Paulo,Analândia,NA,-47.6599998474121,-22.1200008392334,"14271",auto,NA,A.W.C. Ferreira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.2200012207031,-21.3600006103516,"169",2019-11-21 10:12:59-03,IBt,SP,"245648",S,Plantae,Orchidaceae,Cattleya,walkeriana,Cattleya walkeriana,"Van den Berg, C","1996","07","11",NA,NA,NA,NA,"1990","06","01",NA,Gardner,Brasil,São Paulo,Guariba,"Fazenda Morumbi, margem esquerda do côrrego Bonfim, afluente do rio Mogi-Guaçu",-48.2200012207031,-21.3600006103516,"14687",auto,NA,"Rodrigues, EHA","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
