X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,order,recordNumber,continentOcean,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,coordinatePrecision,geoFlag,class,monthIdentified,dayIdentified,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"23",2021-03-01 16:20:43-03,UNICAMP,UEC,"99475",S,Plantae,Poaceae,Stipa,sellowiana,Stipa sellowiana,Nees,"Longhi-Wagner, HM",NA,"Longhi-Wagner, HM","1996","01","23",Brazil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,NA,NA,UEC056454,UEC056454,Liliopsida,NA,"3020",NA,"Serra da Bocaina, Estrada para faz. Pinheirinho.",NA,NA,NA,"Local úmido, no campo aberto próximo a Podocarpus e Araucaria.","30784",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"24",2021-03-01 16:20:43-03,UNICAMP,UEC,NA,S,Plantae,Poaceae,Stipa,sellowiana,Stipa sellowiana,Nees,"Longhi-Wagner, HM",NA,"Longhi-Wagner, HM","1996","01","23",Brazil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,NA,NA,UEC056451,NA,Liliopsida,NA,"3020",NA,"Serra da Bocaina, Estrada para faz. Pinheirinho.",NA,NA,NA,"Local úmido, no campo aberto próximo a Podocarpus e Araucaria.","30784",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
