X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.238899230957,-22.8805999755859,"223",2021-03-01 16:42:57-03,UNICAMP,UEC,"55302",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Torres, R","Meira Neto, JAA","349","1989","03","20",NA,Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara,-49.238899230957,-22.8805999755859,NA,"Árvore com 4m com botões.; Cerrado.",UEC046538,UEC046538,NA,NA,"1991",NA,NA,"07",NA,"18363",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"224",2021-03-01 16:42:57-03,UNICAMP,UEC,"55308",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Torres, RB","Meira Neto, JAA","445","1989","09","20",NA,Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara.,-49.238899230957,-22.8805999755859,NA,"Árvore com 3m; flores esverdeadas, anteras amarelas no cerrado.; Cerrado.",UEC046515,UEC046515,NA,NA,"1991",NA,NA,"07",NA,"18363",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"225",2021-03-01 16:42:57-03,UNICAMP,UEC,"61956",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Marquete, R","Almeida, RJ","298","1990","09","22",NA,Brazil,São Paulo,Analândia,Parque Rawitscher. Beira de Mata.,-47.6599998474121,-22.1200008392334,NA,"Árvore, 18m. Muitas flores e botões florais esverdeados, com odor.",UEC046542,UEC046542,NA,NA,"2008",NA,NA,"05","28","14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"226",2021-03-01 16:42:57-03,UNICAMP,UEC,"134349",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Durigan, G","30581","1998","11","29",NA,Brazil,São Paulo,Assis,"Estaão Ecológica de Assis, mata ciliar.",-50.4099998474121,-22.6599998474121,NA,"Árvore de 5m, frutos amarelos.",UEC046544,UEC046544,NA,NA,"2005",NA,NA,"05",NA,"23972",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"227",2021-03-01 16:42:57-03,UNICAMP,UEC,"77217",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Durigan, G","30580","1992","04","27",NA,Brazil,São Paulo,Assis,Estação Ecológica de Assis,-50.4099998474121,-22.6599998474121,NA,"Árvore de porte médio.; Mata ciliar.",UEC046518,UEC046518,NA,NA,NA,NA,NA,NA,NA,"23972",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-23.7900009155273,"228",2019-08-20 10:28:00-03,UNICAMP,UEC,"151070",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Torres, RB","Torres, RB; Figueiredo, N","409","1987","10","09",NA,Brazil,São Paulo,Buri,Estação Experimental do Instituto Florestal. Mata,-48.5900001525879,-23.7900009155273,NA,Árvore 10 m. Beira da mata secundária. Frutos jovens verdes.,UEC046541,UEC046541,NA,NA,"1988",NA,NA,NA,NA,"28249",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"229",2021-03-01 16:42:57-03,UNICAMP,UEC,"50443",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Leitão Filho, HF; Rodrigues","Toledo Filho, DV","10695","1979","11",NA,NA,Brazil,São Paulo,Mogi Mirim,Horto Florestal. Campo de futebol.,-46.9500007629395,-22.4300003051758,NA,"Árvore 7-8m, material com frutos.",UEC046537,UEC046537,NA,NA,"1980",NA,NA,"05","09","19575",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"230",2021-03-01 16:42:57-03,UNICAMP,UEC,"207134",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Trad, RJ; Meyer, L","687","2020","01","24",NA,Brazil,São Paulo,Nova Odessa,Jardim Botânico Plantarum,-47.2900009155273,-22.7700004577637,NA,"Árvore ca. 4,5 m.",UEC181314,NA,NA,NA,NA,NA,NA,NA,NA,"8440",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.516667,-22.583333,"272",2019-08-16 08:41:00-03,UTFPR,HCF,"26386",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R. Marquete,M. Groppo Jr.,"870","2001","11","02",NA,Brasil,SP,Socorro,"estrada para Águas de Lindóia, área de",-46.516667,-22.583333,NA,"arvoreta ca. 5 m, na beira da estrada. Folhas cartáceas, dísticas. Frutos verdes.",NA,NA,NA,NA,"2008",46°31'00 W,22°35'00 S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"330",2020-12-21 16:44:17-03,MBM,MBM,"320051",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Franco, G.A.D.C.","Souza, L.C.","411","1998","11","10",Southern America,Brazil,São Paulo,Itapetininga,Estação Experimental,-48,-23.566667,NA,"Arbusto 1,5m altura, frutos marrons.; Cerrado.",MBM320051,MBM320051,"645","645","1999","-48","-23.566667","06","18",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"383",2020-12-21 16:28:45-03,MBM,MBM,"291863",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Tomasetto, F.; et al.; et al.","241","2001","07","19",Southern America,Brazil,São Paulo,Paulo de Faria,Estação Ecológica,-49.3800010681152,-20.0300006866455,NA,NA,MBM291863,MBM291863,NA,NA,NA,NA,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"405",2015-09-05 06:35:18-03,MNHN,RECOLNAT_MNHN_P,P04821715,PreservedSpecimen,NA,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,Puiggari,NA,"1883","11","1",NA,Brasil,São Paulo,Apiaí,Camins de Iporanga,-48.8400001525879,-24.5,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821715' target='other'> <mi>dwc_moreinfo</mi></a>,P04821715,P04821715_01,NA,NA,NA,NA,NA,NA,NA,"37738",auto,NA,NA,NA,"2331",NA,NA,"35",São Paulo,SP,Sudeste
-49.110833,-24.048056,"440",2021-02-11 17:21:39-03,UFPR,UPCB,"75577",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Baitello, J. B.","Lima, C.R.","353","2010","12","09",NA,Brasil,São Paulo,Itapeva,"Estação Experimental, Brejo da Divisa",-49.110833,-24.048056,NA,"Árvore 3,5m altura; frutos maduros amarelos.",NA,NA,NA,NA,"2010","-49.110833","-24.048056","12","20",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"522",2017-11-24 14:12:25-02,UFLA,ESAL,"13115",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Analândia,"Parque Rauvitscher, Faz. Pedra Vermelha",-47.6599998474121,-22.1200008392334,NA,"árvore; 10.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"523",2017-11-24 14:12:25-02,UFLA,ESAL,"13114",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Analândia,"Parque Rauvitscher, Faz. Pedra Vermelha",-47.6599998474121,-22.1200008392334,NA,"árvore; 5.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"524",2017-11-24 14:12:25-02,UFLA,ESAL,"11426",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Analândia,"Parque Rauvitscher, Faz. Pedra Vermelha",-47.6599998474121,-22.1200008392334,NA,"árvore; 18.0; muitas flores esverdeadas;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"525",2017-11-24 14:12:25-02,UFLA,ESAL,"10116",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Analândia,"Parque Rauvitscher, Faz. Pedra Vermelha",-47.6599998474121,-22.1200008392334,NA,"árvore; 18.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"526",2017-11-24 14:12:25-02,UFLA,ESAL,"10109",S,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Analândia,"Parque Rauvitscher, Faz. Pedra Vermelha",-47.6599998474121,-22.1200008392334,NA,"árvore; 18.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6300010681152,-22.8899993896484,"544",2020-09-12 05:00:02-03,US,US,"2369415",PreservedSpecimen,Plantae,NA,Violales,Flacourtiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler in Mart.,NA,I. Valio,"41","1959","9","6",South America - Neotropics,Brazil,São Paulo,Santa Cruz do Rio Pardo,NA,-49.6300010681152,-22.8899993896484,NA,NA,US01888206,US01888206_01 US01888206_02,NA,NA,NA,NA,NA,NA,NA,"43562",auto,Dicotyledonae,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.52,-22.58,"547",2020-09-12 05:00:02-03,US,US,"3721784",PreservedSpecimen,Plantae,NA,Violales,Flacourtiaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler in Mart.,NA,M. Groppo,"870","2001","11","2",South America,Brazil,São Paulo,NA,"Socorro, estrada para Aguas de Lindoia",-46.52,-22.58,NA,NA,US01948564,US01948564_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.882222,-21.973055,"558",2020-09-02 16:39:21-03,Cenargen,CEN,"99613",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,G. M. Antar,Guilherme de M. Antar,"1150","2016","09","22",NA,Brasil,SP,SAO CARLOS,Universidade Federal de São Carlos,-47.882222,-21.973055,Exsicatas,"Solo seco. Dominância no estrato herbáceo de urochloa. Pedicelo verde, perianto e androceu alvos. Frutos jovens verdes.Doação Universidade de São Pauo - Herbário SPF.",CEN00099613,CEN00099613,"877","877","2017","-47.882222","-21.973055","01",NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.516667,-22.583333,"582",2019-11-13 11:31:17-03,USP,SPF,"151376",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Marquete, R","Groppo, M","870","2001","11","02",NA,Brasil,São Paulo,Socorro,NA,-46.516667,-22.583333,NA,NA,SPF00151376,NA,NA,NA,"2008","-46.516667","-22.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.882222,-21.973056,"584",2021-03-15 18:30:01-03,USP,SPF,"228605",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Antar, GM","Antar, GM","1150","2016","09","22",NA,Brasil,São Paulo,São Carlos,"Universidade Federal de São Carlos, Cerrado do campus da Universidade Federal de São Carlos.",-47.882222,-21.973056,NA,"Árvore ca. 5 m alt. Pedicelo verde, perianto e androceu alvos. Frutos jovens verdes.; Campo Cerrado. Solo predominantemente arenoso, seco. Dominância no estrato herbárceo de Urochloa.",SPF00228605,SPF00228605,"877","877","2017","-47.882222","-21.973056","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6300010681152,-22.8899993896484,"592",2019-11-13 11:31:17-03,USP,SPF,"147377",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,"Torres, RB","Valio, IFM","41","1959","09","06",NA,Brasil,São Paulo,Santa Cruz do Rio Pardo,NA,-49.6300010681152,-22.8899993896484,NA,NA,SPF00147377,NA,NA,NA,"1985",NA,NA,"01",NA,"43562",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.236111,-22.838056,"601",2019-10-07 09:32:45-03,UEFS,HUEFS,"164533",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,NA,"Guerin, N.","251","2008","09","24",NA,Brasil,São Paulo,Águas de Santa Bárbara,E.Ec.Águas de Santa Bárbara,-49.236111,-22.838056,NA,Ecótono com pinus,HUEFS0164533,HUEFS0164533,NA,NA,NA,49W14'10'',22S50'17'',NA,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.516667,-22.583333,"604",2019-10-07 09:32:45-03,UEFS,HUEFS,"233156",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Salicaceae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.Marquete,"Groppo Jr., M.","870","2001","11","02",NA,Brasil,São Paulo,Socorro,"Estrada para Águas de Lindóia, área de pasto com capoeiras e mata ciliar adjacente.",-46.516667,-22.583333,NA,Área de pasto com capoeiras e mata ciliar adjacente.,HUEFS0233156,HUEFS0233156,NA,NA,"2008",46W31',22S35',NA,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0022,-24.6925,"616",2019-01-25 15:46:35-02,IAC,IAC,"33930",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,E. Ramos & R.B. Torres,G.D. Fernandes et al.,"33439","1995","02","14",NA,Brasil,São Paulo,Jacupiranga,"Parque Estadual Jacupiranga, Núcleo Cedro",-48.0022,-24.6925,NA,"24o 57#?#S, 48o 24#?#W",NA,NA,NA,NA,"2005","-48.0022","-24.6925","05","14",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6631,-22.1264,"617",2019-01-25 15:46:35-02,IAC,IAC,"33943",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,E. Ramos & R.B. Torres,L.P.C. Morellato et al.,"1012","1995","08","22",NA,Brasil,São Paulo,Analândia,NA,-47.6631,-22.1264,NA,NA,NA,NA,NA,NA,"2005","-47.6631","-22.1264","05","22",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.65,-22.5231,"618",2019-01-25 15:46:35-02,IAC,IAC,"35840",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,H. Lorenzi,H. Lorenzi,"1078","1993","10","27",NA,Brasil,São Paulo,Lindóia,"estrada de Terra Variante da estrada para Socorro, lado direito",-46.65,-22.5231,NA,Observaçoes: planta decidua no inverno,NA,NA,NA,NA,"1993","-46.65","-22.5231","10","27",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7308,-22.6889,"619",2019-01-25 15:37:02-02,IAC,IAC,"35845",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres et al.,R.B. Torres et al.,s/nº,NA,NA,NA,NA,Brasil,São Paulo,São Bento do Sapucaí,NA,-45.7308,-22.6889,NA,NA,NA,NA,NA,NA,NA,"-45.7308","-22.6889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.65,-22.5231,"620",2019-01-25 15:46:35-02,IAC,IAC,"35850",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,H. Lorenzi,"1200","1993","12","10",NA,Brasil,São Paulo,Lindóia,"estrada de Terra Variante da estrada Lindoia, Socorro",-46.65,-22.5231,NA,NA,NA,NA,NA,NA,"1993","-46.65","-22.5231","12","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5289,-22.5914,"621",2019-01-25 15:46:35-02,IAC,IAC,"35854",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,lasiophylla,Casearia lasiophylla,Eichler,R.B. Torres,G.F. Árbocz,"747","1994","09","03",NA,Brasil,São Paulo,Socorro,estrada da Gabiroba,-46.5289,-22.5914,NA,NA,NA,NA,NA,NA,"2005","-46.5289","-22.5914","06","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
