X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,continentOcean,country,stateProvince,locality,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,maximumElevationInMeters,identifiedBy,month,day,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.06,-22.9,"55",2015-07-02 14:03:25-03,JBP,HPL,"8321",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,H. Lorenzi,"6244","2007",NA,Brasil,SP,"Coletado e cultivado no Instituto Agronômico de Campinas (IAC); Fazenda Santa Elisa - Complexo do Monjolinho (lado esquerdo de quem entra, no final do bosque novo bem do lado do carreador)",NA,NA,NA,NA,NA,NA,NA,H. Lorenzi,"03","18",Campinas,-47.06,-22.9,NA,NA,"2007","03","18","23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.78,-20.33,"56",2015-07-02 14:03:25-03,JBP,HPL,"5756",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,H. Lorenzi,"1269","1994",NA,Brasil,SP,"Coletado na via Anhanguera a 1km antes de chegar ao trevo de acesso, do lado direito no sentido São Paulo - Minas Gerais.",NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,H. Lorenzi,"01","21",Ituverava,-47.78,-20.33,NA,NA,"1994","01","21","25831",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"57",2015-07-02 14:03:25-03,JBP,HPL,"5761",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,H. Lorenzi,"283","1993",NA,Brasil,SP,"Coletada no Parque da ESALQ, cultivada.",NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,H. Lorenzi,"11","28",Piracicaba,-47.64,-22.72,NA,NA,"1993","11","28","44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.06,-22.31,"58",2015-07-02 14:03:25-03,JBP,HPL,"5759",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,G.F. Arbocz,"273","1994",NA,Brasil,SP,Coletado no arboreto do Horto Florestal,NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,G.F. Arbocz,"04","08",Bauru,-49.06,-22.31,NA,NA,"1994","04","08","29186",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.75,"64",2021-03-01 16:37:01-03,UNICAMP,UEC,"176846",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Santos, K; Belinello, R","2114","2001",NA,Brazil,São Paulo,Mata da Fazenda Recreio (fragmento G2),NA,NA,"Árvore semidecídua,zoocórica,córtex liso,madeira moderadamente pesada. Altura total: 16m;altura do fuste: 6,5m; PAP: 60cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual",UEC110279,UEC110279,(O.Berg) Nied.,NA,"Sobral, M","09","13",Campinas,-46.933333,-22.75,"-46.933333","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"68",2021-03-01 16:37:01-03,UNICAMP,UEC,"176841",S,Plantae,Magnoliopsida,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Santos, K; Belinello, R","3550","2000",NA,Brazil,São Paulo,Fazenda Espírito Santo (Fragmento P3),NA,NA,"Árvoresemidecídua,zoocórica,córtex liso,madeiramoderadamente pesada,altura total: 16m; altura do fuste: 8m,PAP:62cm.26-50% da copa infestada por lianas; Floresta estacional semidecidual",UEC110278,UEC110278,(O.Berg) Nied.,NA,"Sobral, M","11","01",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"119",2020-12-11 11:39:42-03,UFMG,BHCB,"92183",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Sousa, HM",s.n.,"1969",Southern America,Brasil,São Paulo,Valinhos (estrada velha),NA,NA,Árvore ca. 3-4 m de altura. Flores brancas. Floresce em Dezembro.,NA,NA,(O.Berg) Nied.,NA,NA,"12","20",Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"155",2020-07-09 18:40:02-03,UNESP-IBILCE,SJRP,"29613",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Rezende, A.A.","727.0","2000",América do Sul,Brasil,São Paulo,Estação Ecológica Paulo de Faria,NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,NA,"06","30",Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.75166667,-20.63722222,"156",2020-06-22 14:18:55-03,UNESP-IBILCE,SJRP,"33616",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Almeida Neto, A. & Ranga, N. T.","362.0","2010",América do Sul,Brasil,São Paulo,Fazenda Floresta,NA,NA,"Árvore, P-B 26, I-135. Biota",NA,NA,(O.Berg) Nied.,NA,NA,"04","09",Barretos (P7),-48.75166667,-20.63722222,"-48.75166667","-20.63722222",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.50472222,-20.32111111,"157",2020-06-22 14:18:55-03,UNESP-IBILCE,SJRP,"33737",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Almeida Neto, A. & Ranga, N. T.","436.0","2009",America do Sul,Brasil,São Paulo,Fazenda Boa Vista,NA,NA,"Árvore, P-B 38, I-322. Biota",NA,NA,(O.Berg) Nied.,NA,NA,"12","16",Palestina (P6),-49.50472222,-20.32111111,"-49.50472222","-20.32111111",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4300003051758,-21.2000007629395,"158",2020-07-01 21:21:03-03,UNESP-IBILCE,SJRP,"25867",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Montilha, E.O.",NA,NA,América do Sul,Brasil,São Paulo,Country Club,NA,NA,"Arbórea;",NA,NA,(O.Berg) Nied.,NA,M. Sobral,NA,NA,Araçatuba,-50.4300003051758,-21.2000007629395,NA,NA,"2010",NA,NA,"59490",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"172",2017-11-24 14:11:50-02,UFLA,ESAL,"4739",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,Augusto Gabriel,s.n.,NA,NA,Brasil,São Paulo,Bosque Rangel Pietraróia,"6",NA,"; ; ;; floresta",NA,NA,(O.Berg) Nied.,"6",NA,NA,NA,Marília,-49.939998626709,-22.2099990844727,NA,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1267,-22.2842,"271",2020-11-23 11:39:25-03,IAC,IAC,"31438",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,"L.C. Bernacci; J.P.W. Metzger & R. Goldenberg","157","1993",NA,Brasil,São Paulo,"margem do Rio Jacaré, Pepira, Floresta Ripária. material da fitossociologia, Gamelão 40. 2",NA,NA,Eugenia sp = Stenocalix affinis O.Berg,NA,NA,(O.Berg) Nied.,NA,L.C. Bernacci,"05","15",Brotas,-48.1267,-22.2842,"-48.1267","-22.2842","2008","10","29",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"272",2019-01-25 15:35:35-02,IAC,IAC,"39806",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,J.E.A. Bertoni & F.A.L. Moraes,"153","1993",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L7, P37",NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,M.E.G. Sobral,"08","15",Campinas,-47.086761,-22.863721,"-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"273",2019-01-25 15:35:35-02,IAC,IAC,"41571",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,J.E.A. Bertoni & A. Geremias,"472","2001",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L6, P6",NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,M.E.G. Sobral,"03","26",Campinas,-47.086761,-22.863721,"-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"274",2019-01-25 15:35:35-02,IAC,IAC,"42235",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,J.E.A. Bertoni & A. Geremias,"691","2002",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra L6, P6",NA,NA,Introdução nº2204.,NA,NA,(O.Berg) Nied.,NA,M.E.G. Sobral,"04","03",Campinas,-47.086761,-22.863721,"-47.086761","-22.863721","2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"276",2020-11-23 11:39:25-03,IAC,IAC,"46558",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,J.A.M.A. Gomes & J. Pena Filho,"145","2005",NA,Brasil,São Paulo,Bosque dos Jequitibás,NA,NA,ind. 645 fitossoc.,NA,NA,(O.Berg) Nied.,NA,J.A.M.A. Gomes & J. Pena Filho,"06","05",Campinas,-47.042331,-22.801017,"-47.042331","-22.801017","2005","06","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06861,-22.86361,"277",2020-11-23 11:39:25-03,IAC,IAC,"46977",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,"L.C. Bernacci; M.D. Soares-Scott; G.S. Pasquali & J.F. Benedito","4168","2006",NA,Brasil,São Paulo,"IAC, Fazenda Santa elisa, mata",NA,NA,Vegetativo.,NA,NA,(O.Berg) Nied.,NA,L.C. Bernacci,"04","28",Campinas,-47.06861,-22.86361,"-47.06861","-22.86361","2007","06","28",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.067694,-22.864972,"278",2020-11-23 11:39:25-03,IAC,IAC,"48092",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,"C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","62","2007",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa, mata",NA,NA,"47o04#?#03.7W, 22o51#?#53.9S, LP 07022801 e LP 070228-X, mesma espécie, indivíduos diferentes",NA,NA,(O.Berg) Nied.,NA,C.F. Nardin et al.,"02","28",Campinas,-47.067694,-22.864972,"-47.067694","-22.864972","2007","02","28",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0650011,-22.8921391,"279",2020-11-23 11:39:25-03,IAC,IAC,"48096",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,L.C. Bernacci,"4367","2007",NA,Brasil,São Paulo,"IAC, Av. Barão de Itapura, Parque",NA,NA,"47o03#?#54W, 22o53#?#31.7S",NA,NA,(O.Berg) Nied.,NA,L.C. Bernacci,"02","15",Campinas,-47.0650011,-22.8921391,"-47.0650011","-22.8921391","2007","02","15",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0650011,-22.8921391,"280",2020-11-23 11:39:25-03,IAC,IAC,"49096",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,"C.F. Nardin; F.R.G. Amaral & J.F. Benedito","154","2007",NA,Brasil,São Paulo,"IAC, Av. Barão de Itapura, Parque, perto da estufa da Botânica",NA,NA,NA,NA,NA,(O.Berg) Nied.,NA,C.F. Nardin et al.,"10","17",Campinas,-47.0650011,-22.8921391,"-47.0650011","-22.8921391","2007","10","17",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"281",2020-11-23 11:39:25-03,IAC,IAC,"53174",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Psidium,sartorianum,Psidium sartorianum,NA,L.C. Bernacci & A. Geremias,"4658","2008",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa, Monjolinho",NA,NA,Indivíduo L6P6,NA,NA,(O.Berg) Nied.,NA,L.C. Bernacci & A. Geremias,"11","10",Campinas,-47.086761,-22.863721,"-47.086761","-22.863721","2008","11","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.883333,-22.583333,"297",2020-11-04 17:30:06-03,UEM,HUEM,"16354",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Canuto, LP","17","2009",NA,Brasil,Paraná,"Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.","292",NA,"Arbórea, ca. 7m de altura, botões de coloração creme esverdeado, flores de coloração creme.; Floresta Estacional Semidicidual.",HUEM000009129,HUEM000009129,(O.Berg) Nied.,"292","Romagnolo, MB","09","11",Diamante do Norte,-52.883333,-22.583333,"-52.883333","-22.583333","2009","11","20",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.866667,-22.6,"299",2020-11-04 17:30:06-03,UEM,HUEM,"18779",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Romagnolo, MB","3036","2010",NA,Brasil,Paraná,"Estação Ecológica do Caiuá, Estação Sede","289",NA,"Arbórea; ca. 20m de alt.; frutos maturos de col. vermelha.; Floresta Estacional Semidicidual",HUEM000009130,HUEM000009130,(O.Berg) Nied.,"289",NA,"07","14",Diamante do Norte,-52.866667,-22.6,"-52.866667","-22.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"310",2020-11-04 17:30:06-03,UEM,HUEM,"6030",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Arantes, AA","712","1997",NA,Brasil,São Paulo,"Parque da ESALQ, cultivado",NA,NA,"Arvoreta ca. de 3 m de altura; frutos imaturos verdes e maduros amarelo-esverdeado",HUEM000009137,HUEM000009137,(O.Berg) Nied.,NA,"Arantes, AA","01","29",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.683333,-22.416667,"326",2019-11-01 15:06:58-03,UnB,UB,"193260",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Gorenstein, MR","6152","1999",Southern America,Brasil,São Paulo,Estação Ecológica de Caetetus,NA,NA,Floresta Estacional Semidecidual,NA,NA,(O. Berg) Nied.,NA,"Faria, JEQ","10",NA,Gália,-49.683333,-22.416667,"-49.683333","-22.416667","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"353",2019-10-03 10:04:22-03,UFSCar,SORO,"6419",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,NA,"185",NA,NA,Brasil,São Paulo,NA,NA,NA,"Arbusto de aprox. 2,0 m; planta cultivada.",NA,NA,(O. Berg) Nied.,NA,P.H. Gaem & A. Tuler,NA,NA,Sorocaba,-47.4500007629395,-23.5,NA,NA,"2018","10","17","17154",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"359",2020-08-04 12:48:56-03,UFU,HUFU,"17450",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Arantes, A.A.A.","712","1997",NA,Brasil,São Paulo,Parque da ESALQ,NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos verdes e maduros amarelo-esverdeados.",HUFU00018378,NA,(O.Berg) Nied.,NA,"Arantes, A.A.A.","01","29",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"1997","02",NA,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"360",2019-05-06 12:01:10-03,UFU,HUFU,"44029",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Aguiar, O.T.","171","1986",NA,Brasil,São Paulo,"Parque Estadual do Morro do Diabo, Região do Agelim, área da fitossociologia.",NA,NA,Arvoreta com frutos verdes ou amarelos.,HUFU00018379,NA,(O.Berg) Nied.,NA,"Sobral, M.","06","25",Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,"2005","10",NA,"54606",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"363",2021-03-04 15:45:38-03,IF,SPSF,"03225",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,ciliatum,Psidium ciliatum,NA,D.Bento Pickel,NA,"1948",América do Sul,Brasil,SP,Horto Florestal,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"06","15",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"364",2021-03-04 15:45:39-03,IF,SPSF,"10323",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,O.T. Aguiar,"171","1986",América do Sul,Brasil,SP,P.E.Morro do Diabo,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"06","25",Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.701111,-22.411111,"365",2021-03-04 15:45:39-03,IF,SPSF,"47039",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,G.A.D.C. Franco & E.Furlan,"4545",NA,América do Sul,Brasil,SP,Estação ecológica de Caetetus,"580",NA,"COLETA: Árvore nº 5940. Parcela EEC - Número da árvore 5940.; GEOGRAFIA: Parcela permanente. Floresta Estacional Semidecidual Montana.;",NA,NA,((Nied.)) (O. Berg),"580",NA,NA,NA,Gália,-49.701111,-22.411111,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"367",2020-08-26 10:50:14-03,MCN-FZBRS,HAS,"77639",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Psidium,ciliatum,Psidium ciliatum,NA,"Mattos, J.",s.n.,"1976",NA,Brasil,São Paulo,"Instituto Agronômico, Fazenda Santa Elisa",NA,NA,"CULTIVADA. Procedência IGNORADA. Arbusto com frutos maduros, comestíveis.",HAS0077639,NA,Berg,NA,"Mattos, J.","02",NA,Campinas,-47.060001373291,-22.8999996185303,NA,NA,"1976",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"374",2019-11-21 10:12:38-03,IBt,SP,"334064",S,Plantae,NA,NA,Myrtaceae,Psidium,sartorianum,Psidium sartorianum,NA,"Catharino, ELM",s.n.,"1984",NA,Brasil,São Paulo,Passa Cinco.,NA,NA,"Árvore.&nf;ESA 13279",NA,NA,(O.Berg) Nied.,NA,"Kawasaki, ML","11",NA,Itirapina,-47.8199996948242,-22.25,NA,NA,"1996",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
