X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,verbatimLongitude,verbatimLatitude,class,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,individualCount,geoFlag,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.59,-22.73,"1",2021-03-15 16:37:00-03,NY,NYBG,"438031",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,J. R. Pirani,J. R. Pirani,"2515","1989","10","21",South America,Brazil,São Paulo,Campos do Jordao,Entre Campos do Jordão e Piranguçu. Serra da Mantiqueira. Descendo da Serra para Venceslau Brás.,-45.59,-22.73,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562051' target='other'> <mi>dwc_moreinfo</mi></a>,NY00438031,NY00438031_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"8",2020-09-12 05:00:02-03,US,US,"2427715",PreservedSpecimen,Plantae,NA,Sapindales,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A. Barkley,NA,E. Amarante,s.n.,"1961","8","18",South America - Neotropics,Brazil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,US01887363,US01887363_01 US01887363_02,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,"21048","1",auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"13",2019-11-21 09:58:10-03,IBt,SP,"8714",S,Plantae,NA,NA,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,"Barkley, FA","Hoehne, FC",s.n.,"1923","09","21",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,"Árvore, flores alvas",SP001618,SP001618,"1951",NA,NA,NA,"03",NA,NA,NA,"21048",NA,auto,Paratype,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"14",2019-11-21 09:58:10-03,IBt,SP,"58888",S,Plantae,NA,NA,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,"Mattos, J","Amarante, E",s.n.,"1961","08","18",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",NA,auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"15",2019-11-21 09:58:10-03,IBt,SP,"33584",S,Plantae,NA,NA,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,"Handro, O","Kuhlmann, M","2130","1949","11","24",NA,Brasil,São Paulo,Campos do Jordão,Fazenda da Guarda,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"1951",NA,NA,NA,"06",NA,NA,NA,"21048",NA,auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"16",2019-11-21 09:58:10-03,IBt,SP,"115806",S,Plantae,NA,NA,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,"Mattos, J","Mattos, JR; Mattos, N","14363","1966","12","15",NA,Brasil,São Paulo,Campos do Jordão,"Fazenda da Guarda, Horto Florestal",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",NA,auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"17",2019-11-21 09:58:10-03,IBt,SP,"32398",S,Plantae,NA,NA,Anacardiaceae,Schinus,ramboi,Schinus ramboi,F.A.Barkley,"Barkley, FA","Kuhlmann, M",s.n.,"1935","01","31",NA,Brasil,São Paulo,Campos do Jordão,Umuarama,-45.5900001525879,-22.7299995422363,NA,Material atacado de galhas em forma de frutos,SP001617,SP001617,"1951",NA,NA,NA,"03",NA,NA,NA,"21048",NA,auto,Paratype,"35",São Paulo,SP,Sudeste
