X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,recordNumber,phylum,coordinatePrecision,geoFlag,individualCount,continentOcean,preparationType,previousCatalogNumber,order,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,typeStatus,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.53,-21.62,"256",2016-09-30 00:54:00-03,NY,NYBG,"1018544",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,J. Prado,NA,NA,NA,J. Prado,"2007","12","12",Brazil,São Paulo,Matão,Fragmento G-09.,-48.53,-21.62,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1260200' target='other'> <mi>dwc_moreinfo</mi></a>,NY01018544,NY01018544_01,"400","400","1758",Pteridophyta,NA,NA,NA,South America,sheet,NA,Schizaeales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.71323,-23.771129,"281",2016-09-29 18:50:00-03,NY,NYBG,"807484",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,P. E. Gibbs,"1976","11","10",Brazil,São Paulo,NA,São Sebastião - Bertioga.,-45.71323,-23.771129,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799605' target='other'> <mi>dwc_moreinfo</mi></a>,NY00807484,NY00807484_01,NA,NA,"3526",Pteridophyta,NA,NA,NA,South America,sheet,NA,Schizaeales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"325",2016-09-30 18:31:00-03,NY,NYBG,"720356",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,J. Prado,"1996","03","22",Brazil,São Paulo,Campos do Jordão,"Trilha do Rio Sapucaí, Parque Estadual de Campos do Jordao.",-45.5900001525879,-22.7299995422363,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2500293' target='other'> <mi>dwc_moreinfo</mi></a>,NY00720356,NY00720356_01,NA,NA,"821",Pteridophyta,"21048",auto,NA,South America,sheet,NA,Schizaeales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"326",2021-03-15 16:37:00-03,NY,NYBG,"02554050",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,J. Prado,"2004","02","19",Brazil,São Paulo,Ubatuba,"Ilha Anchieta, trilha para a prainha do Sul",-45.0699996948242,-23.4300003051758,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808691' target='other'> <mi>dwc_moreinfo</mi></a>,NY02554050,NY02554050_01,NA,NA,"1559",Pteridophyta,"34265",auto,NA,South America,sheet,NA,Schizaeales,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.343102,-23.950077,"341",2021-03-15 16:37:00-03,NY,NYBG,"02554067",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis fraxinifolia,Hassl.,NA,NA,NA,NA,J. N. Rose,"1915","09","20",Brazil,São Paulo,NA,Near Santos.,-46.343102,-23.950077,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808697' target='other'> <mi>dwc_moreinfo</mi></a>,NY02554067,NY02554067_01,NA,NA,"21131",Pteridophyta,NA,NA,NA,South America,sheet,NA,Schizaeales,fraxinifolia,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.82,-23.32,"377",2021-03-15 16:37:00-03,NY,NYBG,"02554093",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis tweedieana,Hassl.,NA,NA,NA,NA,J. Prado,"2008","03","06",Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha da Casa da Farinha, ca. 2.4 km distante da cassa (autorização de coleta Proc. SMA n 260108-000.196/0 de 2008).",-44.82,-23.32,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808740' target='other'> <mi>dwc_moreinfo</mi></a>,NY02554093,NY02554093_01,NA,NA,"1981",Pteridophyta,NA,NA,NA,South America,sheet,NA,Schizaeales,tweedieana,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.6,"381",2021-03-15 16:37:00-03,NY,NYBG,"02554092",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis tweedieana,Hassl.,NA,NA,NA,NA,C. B. Fonseca,"1961","03","13",Brazil,São Paulo,Sao Paulo,"Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. Ca. 10km S and ca. 1km E of center of Sao Paulo (Praça da Sé).",-46.63,-23.6,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808739' target='other'> <mi>dwc_moreinfo</mi></a>,NY02554092,NY02554092_01,"800","800","38",Pteridophyta,NA,NA,NA,South America,sheet,NA,Schizaeales,tweedieana,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.033333,-24.366667,"401",2021-02-08 11:07:01-03,UNESP-IBB,BOTU,"7411",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A.","1988","02","26","Lusso, M.F.G.","1979","11","02",Brasil,São Paulo,Peruíbe,Guarau,-47.033333,-24.366667,47°02'w,24°22's,Samambaias e licófitas,BOTU007411,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439167,-23.989167,"402",2021-02-08 11:07:01-03,UNESP-IBB,BOTU,"31024",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"Ferreira, R.C.C.","1998","03","25",Brasil,São Paulo,Botucatu,"Reserva Butignoli, à 1 km a SW do Campus Universitário da UNESP",-48.439167,-23.989167,48°26'21w,23°59'21s,NA,BOTU031024,NA,NA,NA,"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"444",2020-11-24 17:11:09-03,UTFPR,DVPR,"3540",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Estevan, DA","2016","06",NA,"Estevan, DA","2015","10","30",Brasil,São Paulo,Ubatuba,"Fragmento próximo ao clube da Associação Comercial de Ubatuba (ACIU), bairro do Taquaral, 4 km do centro.",-45.0699996948242,-23.4300003051758,NA,NA,"Erva com soros.; Floresta Ombrófila Densa.",DVPR003540,NA,NA,NA,"2186",Pteridophyta,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"448",2019-11-19 15:45:40-03,UNEB,HUNEB,"3289",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"Simão-Bianchini, R.","1996","09","03",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,HUNEB0003289,NA,NA,NA,"1025",Pteridophyta,"15311",auto,NA,NA,NA,NA,Florideophycidae,NA,Filicopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7700004577637,-20.4699993133545,"459",2021-04-05 09:59:37-03,UNESP-IBILCE,SJRP-PTERIDOPHYTA,"25041",S,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"M.Almeida Neto & Athayde,F.P.F.","1997","08",NA,Brasil,São Paulo,Cosmorama,NA,-49.7700004577637,-20.4699993133545,NA,NA,NA,NA,NA,NA,NA,"279",Tracheophyta,"26314",auto,NA,América do Sul,NA,NA,Schizaeales,NA,Polypodiopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6800003051758,-21.0499992370605,"476",2021-03-30 12:51:05-03,EAO,IAN,"192228",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"Pietrobom, MR","2010","01","01",Brasil,São Paulo,José Bonifácio,"Antiga Fazenda Jacaré, entre córregos Jacaré e Fartura.&nf;Floresta ciliar, terrestre em barranco junto do curso d'água.",-49.6800003051758,-21.0499992370605,NA,NA,NA,IAN192228,NA,NA,NA,"8286",Fern,"36198",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"477",2020-01-20 14:40:08-03,UPM,MACK,"710",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phylitidis,Anemia phylitidis,(L.) Sw.,NA,NA,NA,NA,D. S. Lúcio,"2007","08","22",Brasil,SP,Guarulhos,Acampamento Cabucu Mackenzie,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,NA,NA,"1",NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"535",2020-02-27 21:09:26-03,PUCPR,HUCP,"17941",S,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(Bittencourt) Sw.,"Kersten, RA",NA,NA,NA,"Selusniaki, M","2006",NA,NA,Brasil,São Paulo,Mairiporã,"Mato Dentro, Serra da Cantareira.",-46.5800018310547,-23.3099994659424,NA,NA,NA,HUCP00000070,HUCP00000070,NA,NA,"706",Monilofita,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9000015258789,-21.1800003051758,"595",2019-10-09 11:25:50-03,UFBA,ALCB,"05127",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Brade, AC","1940","12",NA,"Mendes, OT","1938","12","30",Brasil,São Paulo,Pindorama,"Mato 3, Est. Experimental",-48.9000015258789,-21.1800003051758,NA,NA,NA,ALCB000558,ALCB000558,NA,NA,s/n,Fern,"14884",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.4700012207031,-22.0699996948242,"691",2020-11-04 11:21:12-03,ESALQ,ESA,"3725",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Tatizana, S.A.","1984","04","20",Brasil,São Paulo,Álvares Machado,NA,-51.4700012207031,-22.0699996948242,NA,NA,NA,ESA003725,NA,NA,NA,NA,Pteridophyta,"27726",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"692",2020-11-04 11:21:12-03,ESALQ,ESA,"10636",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,"Barreto, K.D. et al.","1993","05","26",Brasil,São Paulo,Charqueada,NA,-47.7700004577637,-22.5100002288818,NA,NA,NA,ESA010636,NA,NA,NA,"569.0",Pteridophyta,"12465",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"693",2020-11-04 11:21:12-03,ESALQ,ESA,"8531",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Souza, V.C. ; Sakuragui, C.M.","1991","06","01",Brasil,São Paulo,Ilhabela,NA,-45.3499984741211,-23.7700004577637,NA,NA,NA,ESA008531,NA,NA,NA,"2539.0",Pteridophyta,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"694",2020-11-04 11:21:12-03,ESALQ,ESA,"4878",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Prado, J.","2019",NA,NA,"Oliveira, E.G. et al.","1962","06","14",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,ESA004878,NA,NA,NA,NA,Pteridophyta,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"695",2020-11-04 11:21:12-03,ESALQ,ESA,"123948",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Souza, V.C.","2013",NA,NA,"Souza, V.C. ; Flores, T.B.","2013","05","01",Brasil,São Paulo,Tapiraí,Área da Cia. Votorantim. Trilha do Rio Dezembro.,-47.5,-23.9599990844727,NA,NA,Erva terrestre.,ESA123948,NA,NA,NA,"35049.0",Pteridophyta,"41034",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"697",2020-11-04 11:21:12-03,ESALQ,ESA,"28417",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","04",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.",-48.0999984741211,-24.5200004577637,NA,NA,"Erva; soros verde-amarelados. Mata.",ESA028417,NA,NA,NA,"9087.0",Pteridophyta,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"699",2020-11-04 11:21:12-03,ESALQ,ESA,"94314",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","1990","03","26",Brasil,São Paulo,Ilhabela,Trilha para a Cachoeira da Água Branca.,-45.3499984741211,-23.7700004577637,NA,NA,Planta umbrófila em capoeira.,ESA094314,NA,NA,NA,"3157.0",Pteridophyta,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82555,-22.77873,"705",2020-11-04 10:54:31-03,ESALQ,ESA,"133404",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Gissi, D. S.","2015","07","21","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","03",Brasil,São Paulo,Piracicaba,Estação ecológica de Ibicatú. Fragmento de Floresta Estacional Semidecidual perturbado por gado.,-47.82555,-22.77873,"-47.82555","-22.77873","Erva, samambaia terrícola.",ESA133404,NA,"545","545","104.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"723",2020-11-04 11:21:12-03,ESALQ,ESA,"114306",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,"Rogero, M.","2009","10","24",Brasil,São Paulo,Avaré,NA,-48.9199981689453,-23.0900001525879,NA,NA,NA,ESA114306,NA,NA,NA,NA,Pteridophyta,"29856",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"724",2020-11-04 11:21:12-03,ESALQ,ESA,"4870",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Mendes, O.T.","1938","12","30",Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,ESA004870,NA,NA,NA,"4729.0",Pteridophyta,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"725",2020-11-04 11:21:12-03,ESALQ,ESA,"76422",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,"Salino, A.","2001","04","17",Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,ESA076422,NA,NA,NA,"6597.0",Pteridophyta,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"726",2020-11-04 11:21:12-03,ESALQ,ESA,"125794",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Salino, A.","1905","07","05","Salino, A.","1905","07","05",Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,ESA125794,NA,NA,NA,"15598.0",Pteridophyta,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"727",2020-11-04 11:21:12-03,ESALQ,ESA,"4879",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Prado, J.","2019",NA,NA,"Brigndi, O. et al.","1962","06","12",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,ESA004879,NA,NA,NA,NA,Pteridophyta,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"728",2020-11-04 11:21:12-03,ESALQ,ESA,"3726",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,"Dittrich, V.A.O.",NA,NA,NA,"Cangianeli, R.",NA,NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,ESA003726,NA,NA,NA,NA,Pteridophyta,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"729",2020-11-04 11:21:12-03,ESALQ,ESA,"70499",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,"Salino, A.","2000","04","21",Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,NA,NA,NA,ESA070499,NA,NA,NA,"5349.0",Pteridophyta,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
