X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,class,dayIdentified,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.416667,-23.45,"45",2021-03-01 16:37:01-03,UNICAMP,UEC,"43986",S,Plantae,Magnoliopsida,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Ratter, JA; et al.",R4830V,"1983","11","11",NA,Brazil,São Paulo,Floresta de Angatuba. InstituoFlorestal de SP.,-45.416667,-23.45,NA,"Tree 6m tall, 9cm dbh. Vegetative ecological voucher. PLOT 3, Nº 70; In dense cerrado.",UEC110427,UEC110427,"Sobral, M",Angatuba,"-45.416667","-23.45",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"75",2020-12-21 16:37:43-03,MBM,MBM,"299283",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,Berg,NA,"Mattos, J.R.","15826","1974","04","23",Southern America,Brazil,São Paulo,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,MBM299283,MBM299283,"Proença, C.",Campos do Jordão,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"76",2020-12-21 16:37:43-03,MBM,MBM,"227565",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,Berg,NA,"Árbocz, G.F.","1478","1995","05","30",Southern America,Brazil,São Paulo,Pardinho,-48.3699989318848,-23.0799999237061,NA,NA,MBM227565,MBM227565,"Kawasaki, M.L.",Pardinho,NA,NA,NA,NA,"14628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"139",2021-03-16 18:32:00-03,USP,SPF,"85753",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Mitranthes,pubescens,Mitranthes pubescens,Burret,isotype,"Hoehne, FC",s.n.,"1935","03","30",NA,Brasil,São Paulo,"Jardim Botânico de São Paulo, Nativa no Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,"Árvore grande; flores alvas.",SPF00085753,SPF00085753,NA,São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"146",2019-11-13 11:27:24-03,USP,SPF,"64974",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, J",s.n.,NA,NA,NA,NA,Brasil,São Paulo,NA,-45.5900001525879,-22.7299995422363,NA,NA,SPF00064974,NA,"Aguiar, OT",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1997","03",NA,"25",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"147",2019-11-13 11:27:24-03,USP,SPF,"81218",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, J","15825","1974","04","23",NA,Brasil,São Paulo,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,SPF00081218,NA,"Aguiar, OT",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1997","03",NA,"25",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"148",2019-11-13 11:27:24-03,USP,SPF,"81216",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, J","25826","1974","04","23",NA,Brasil,São Paulo,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,SPF00081216,NA,"Aguiar, OT",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1997","03",NA,"25",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"149",2019-11-13 11:27:24-03,USP,SPF,"165051",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Árbocz, GF","1478","1995","05","30",NA,Brasil,São Paulo,NA,-48.3699989318848,-23.0799999237061,NA,NA,SPF00165051,NA,"Kawasaki, ML",Pardinho,NA,NA,NA,NA,"14628",auto,"1997",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.955833,-23.136667,"158",2020-11-23 11:39:25-03,IAC,IAC,"49352",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Siphoneugena,crassifolia,Siphoneugena crassifolia,(DC.) Proença & Sobral,NA,L.C. Bernacci & R. Tsuji,"4469","2008","02","28",NA,Brasil,São Paulo,"a partir de Guaratinguetá, indo para Paraty, beira da rodovia",-44.955833,-23.136667,NA,"coordenadas: W44°57#?#21, S23°08#?#12",NA,NA,M.E.G. Sobral,Cunha,"-44.955833","-23.136667",NA,NA,NA,NA,"2012","06",NA,"28",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.975556,-23.117222,"159",2020-11-23 11:39:25-03,IAC,IAC,"56125",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Siphoneugena,crassifolia,Siphoneugena crassifolia,(DC.) Proença & Sobral,NA,"C.F. Nardin; J.F. Benedito & L.C. Bernacci","246","2015","04","02",NA,Brasil,São Paulo,Fragmento O,-46.975556,-23.117222,NA,"coordenadas originais: 23°07#?#02S, 46°58#?#32W",NA,NA,C.F. Nardin et al.,Louveira,"-46.975556","-23.117222",NA,NA,NA,NA,"2015","04",NA,"02",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.092403,-23.689749,"161",2019-01-25 15:35:35-02,IAC,IAC,"43156",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3449","2001","01","09",NA,Brasil,São Paulo,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 21.2",-47.092403,-23.689749,NA,NA,NA,NA,L.C. Bernacci et al.,Ibiúna,"-47.092403","-23.689749",NA,NA,NA,NA,"2001","01",NA,"09",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"177",2019-11-01 15:07:01-03,UnB,UB,"168020",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","757","2004","03","02",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"178",2019-11-01 15:07:01-03,UnB,UB,"168019",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","603","2003","09","02",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua Montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.74,"180",2019-11-01 15:07:01-03,UnB,UB,"168016",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Mattos, J","15826","1974","04","23",Southern America,Brasil,São Paulo,Parque estadual Campos do Jordão,-45.59,-22.74,NA,"2m alt., botão branco-esverdeado com ápice avermelhado.",NA,NA,NA,Campos do Jordão,"-45.59","-22.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"183",2019-11-01 15:07:01-03,UnB,UB,"168022",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","630","2003","12","02",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua Montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"184",2019-11-01 15:07:01-03,UnB,UB,"168023",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","87","2004","03","30",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua Montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"185",2019-11-01 15:07:01-03,UnB,UB,"168024",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","1201","2004","05","04",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua Montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.016667,"186",2019-11-01 15:07:01-03,UnB,UB,"168021",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Cerqueira, RM","319","2003","09","02",Southern America,Brasil,São Paulo,Mata do sítio Jatobá,-46.716667,-23.016667,NA,Floresta estacional semidecídua Montana,NA,NA,"Proença, CEB",Itatiba,"-46.716667","-23.016667","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"188",2019-11-01 15:07:01-03,UnB,UB,"145985",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O. Berg,NA,"Mattos, JR","15826","1974","04","23",Southern America,Brasil,São Paulo,Parque Estadual.,-45.5900001525879,-22.7299995422363,NA,2m alt. Botão branco-esverdeado com ápice avermelhado.,NA,NA,"Proença, CEB",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1986",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"189",2019-10-03 10:04:22-03,UFSCar,SORO,"3715",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,crassifolia,Siphoneugena crassifolia,(DC.),NA,NA,"690","2012","07","03",NA,Brasil,São Paulo,"Estrada da Cumbica n°500, mata ao lado do ct do São Paulo. Floresta Ombrófila Densa",-46.6300010681152,-23.5400009155273,NA,"Árvore, 12m, flores brancas, placa 5939",NA,NA,NA,São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.438056,-21.855,"193",2021-03-04 15:45:40-03,IF,SPSF,"49071",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,R.M.G. Konopczyk,s/n,"2013","08","08",América do Sul,Brasil,SP,Parque Estadual de Porto Ferreira,-47.438056,-21.855,NA,"COLETA: Árvore com 3m de altura, comumente encontrada com fruto em vários estádios de maturação.; GEOGRAFIA: Dique marginal do Rio Mogi Guaçu.;",NA,NA,Osny T. Aguiar,Porto Ferreira,NA,NA,"531","531",NA,NA,"2017","08",Magnoliopsida,"23",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"196",2021-03-04 15:45:40-03,IF,SPSF,"35282",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,NA,NA,F.A.R.D.P.Arzolla,"992","2005","09","07",América do Sul,Brasil,SP,região de São José dos Alpes,-45.5900001525879,-22.7299995422363,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m, frutos imaturos.; GEOGRAFIA: Floresta Ombrófila densa alto-montana&nf;UTM: X=451.869 Y=7.488.228;",NA,NA,Osny T. Aguiar,Campos do Jordão,NA,NA,"1850","1850","21048",auto,"2017","08",Magnoliopsida,"23",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"197",2021-03-04 15:45:40-03,IF,SPSF,"12075",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,NA,NA,W.Hoehne,"3573","1951","07","31",América do Sul,Brasil,SP,Mata da S.A.F.B.,-47.4000015258789,-22.5599994659424,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,Limeira,NA,NA,NA,NA,"20999",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"201",2019-11-21 10:11:50-03,IBt,SP,"32836",S,Plantae,NA,NA,Myrtaceae,Mitranthes,pubescens,Mitranthes pubescens,Burret,Isotype,"Hoehne, FC",s.n.,"1935","03","30",NA,Brasil,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,"Árvore grande, flores alvas",SP001357,SP001357,"Burret, KEM",São Paulo,NA,NA,NA,NA,"53584",auto,"1941",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"213",2019-11-21 10:12:41-03,IBt,SP,"101869",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, J; Mattos, N","15055","1967","08","26",NA,Brasil,São Paulo,"Fazenda da Guarda, Reserva Florstal. Numa capoeira.",-45.5900001525879,-22.7299995422363,NA,Arbusto em botões.,NA,NA,"Kawasaki, ML",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1993",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"214",2019-11-21 10:12:41-03,IBt,SP,"170117",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, JR","15826","1974","04","23",NA,Brasil,São Paulo,Parque Estadual.,-45.5900001525879,-22.7299995422363,NA,"2m alt., botão branco-esverdeado com ápice avermelhado.",NA,NA,"Proença, C",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1986",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"215",2019-11-21 10:12:41-03,IBt,SP,"170118",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Mattos, J","15825","1974","04","13",NA,Brasil,São Paulo,Parque Estadual.,-45.5900001525879,-22.7299995422363,NA,"Brotação do toco, ca. 10cm diam., com 1,5m alt., botões verde-avermelhados.",NA,NA,"Proença, C",Campos do Jordão,NA,NA,NA,NA,"21048",auto,"1986",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"216",2019-11-21 10:12:41-03,IBt,SP,"320941",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,widgreniana,Siphoneugena widgreniana,O.Berg,NA,"Árbocz, GF","1478","1995","05","30",NA,Brasil,São Paulo,NA,-48.3699989318848,-23.0799999237061,NA,"Árvore ca. 8m alt., flores brancas.",NA,NA,"Kawasaki, ML",Pardinho,NA,NA,NA,NA,"14628",auto,"1997",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
