X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,coordinatePrecision,geoFlag,fieldNumber,preparationType,class,order,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.033333,-22.483889,"3",2021-03-01 16:26:18-03,UNICAMP,UEC,"73638",S,Plantae,Magnoliopsida,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Shepherd, GJ; Goldenberg, R",95-33,NA,Brazil,UEC041954,UEC041954,"Jacques, EL","1997","11","11","1995","04","05",São Paulo,Cruzeiro,Estrada da Faz. Boa Vista.,-45.033333,-22.483889,"-45.033333","-22.483889","950","950","Floresta em grota. Erva com 60 cm; flores femininas e masculins na mesma planta, flores masculinas com pétalas brancas recobertas externamente por indumento simples, vinoso, flores femininas com pétalas brancas e ovário com ala petalói",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.033333,-22.483889,"4",2021-03-01 16:26:18-03,UNICAMP,UEC,"88837",S,Plantae,Magnoliopsida,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Shepherd, GJ; Goldenberg, R",95-33,NA,Brazil,UEC041956,UEC041956,"Jacques, EL","1997","11","11","1995","04","05",São Paulo,Cruzeiro,Estrada da Faz. Boa Vista.,-45.033333,-22.483889,"-45.033333","-22.483889","950","950","Floresta em grota. Erva com 60 cm; flores femininas e masculins na mesma planta, flores masculinas com pétalas brancas recobertas externamente por indumento simples, vinoso, flores femininas com pétalas brancas e ovário com ala petalói",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.033333,-22.483889,"5",2021-03-01 16:26:18-03,UNICAMP,UEC,"90813",S,Plantae,Magnoliopsida,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Shepherd, GJ; Goldenberg, R",95-33,NA,Brazil,UEC041953,UEC041953,"Jacques, EL","1997","11","11","1995","04","05",São Paulo,Cruzeiro,Estrada da Faz. Boa Vista.,-45.033333,-22.483889,"-45.033333","-22.483889","950","950","Floresta em grota. Erva com 60 cm; flores femininas e masculins na mesma planta, flores masculinas com pétalas brancas recobertas externamente por indumento simples, vinoso, flores femininas com pétalas brancas e ovário com ala petalói",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"17",2019-11-21 10:01:49-03,IBt,SP,"17618",S,Plantae,NA,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Hoehne, FC; Gehrt, A",s.n.,NA,Brasil,NA,NA,"Irmscher, E","1950",NA,NA,"1926","04","29",São Paulo,São José do Barreiro,"Mata dos Viveiros, Bocaína",-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"18",2019-11-21 10:01:49-03,IBt,SP,"20657",S,Plantae,NA,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Hoehne, FC",s.n.,NA,Brasil,NA,NA,"Irmscher, E","1951","11","08","1932","02","26",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"19",2019-11-21 10:01:49-03,IBt,SP,"8769",S,Plantae,NA,Begoniaceae,Begonia,paulensis,Begonia paulensis,A.DC.,"Loefgren, A",CGG2515,NA,Brasil,SP022639,SP022639,"Irmscher, E","1950",NA,NA,"1894","03","15",São Paulo,Sorocaba,Cultivada,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
