X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,locality,phylum,order,scientificNameAuthorship,stateProvince,minimumElevationInMeters,decimalLongitude,decimalLatitude,identifiedBy,county,maximumElevationInMeters,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.0800018310547,-21.7700004577637,"430",2020-02-18 09:34:45-03,UNICAMP,UEC,"113183",S,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Faria, AD; Aona, LYS; Matsumoto, K; Feres, FR; Pansarin, ER; Belinello, R","199","1997","01","21",NA,Brazil,NA,NA,Brejo. Com látex.,UEC062110,NA,"Margem direita SP 340, a 1,5 Km do trevo de Casa Branca",Magnoliopsida,NA,Benj.,São Paulo,NA,-47.0800018310547,-21.7700004577637,"Anderson, LO",Casa Branca,NA,UEC062110,NA,NA,NA,"27086",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"431",2021-03-01 16:32:54-03,UNICAMP,UEC,"9263",S,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Gibbs, PE; Leitão Filho, HF; Semir, J","1722","1976","02","10",NA,Brazil,NA,NA,Herbácea de flores amarelas.,NA,NA,NA,Magnoliopsida,NA,Benj.,São Paulo,NA,-49.3400001525879,-24.1100006103516,"Gonella, PM",Itararé,NA,NA,"2009","07","31","27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"432",2019-08-20 10:16:54-03,UNICAMP,UEC,"113179",S,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Ferreira, MCC; Pansarin, ER; Faria, AD; Belinello, R",104/03,"2000","03",NA,NA,Brazil,NA,NA,NA,UEC062111,NA,"Fazenda Ripasa, Ao lado do Rio Verde.",Magnoliopsida,NA,Benj.,São Paulo,NA,-49.3400001525879,-24.1100006103516,"Anderson, LO",Itararé,NA,UEC062111,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"433",2021-03-01 16:32:54-03,UNICAMP,UEC,"134285",S,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Pansarin, ER","766","2001","01","18",NA,Brazil,NA,NA,"Inflorescência cimosa, presença de brácteas e nervos do cálice proeminente até o ápice.",UEC062149,NA,"Martinho Prado, Reserva Biológica da Fazenda Campininha.",Magnoliopsida,NA,Benj.,São Paulo,NA,-46.9421997070312,-22.372200012207,"Menezes, CG",Mogi Guaçu,NA,UEC062149,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.505,-24.016389,"558",2020-10-01 14:21:50-03,JBB,HEPH,"33978",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Maruyama, A; Cicco, L","810","2017","02","05",Southern America,Brasil,NA,NA,NA,NA,NA,"Vegetação da Planície Costeira, sentido Serra da Leoa, Km 99 da Rodovia 101",Dicotyledon,Lamiales,L.,São Paulo,NA,-46.505,-24.016389,"Maruyama, A",Praia Grande,NA,NA,"2017","02","05",NA,NA,"-46.505","-24.016389",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.142,-22.242,"1022",2020-09-12 05:00:02-03,US,US,"2369724",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,trichophylla,Utricularia trichophylla,G. Eiten & L. T. Eiten,"1752","1960","3","23",South America - Neotropics,Brazil,NA,NA,NA,US03216776,NA,"Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~4 km NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).",NA,Scrophulariales,Spruce ex Oliv.,São Paulo,"575",-47.142,-22.242,NA,NA,"625",US03216776_01,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.16821,-23.45797,"1091",2019-11-13 11:23:37-03,USP,SPF,"152338",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Rivadavia, F","1175","1999","10","09",NA,Brasil,NA,NA,NA,SPF00152338,NA,NA,NA,NA,L.,São Paulo,"750",-46.16821,-23.45797,"Rivadavia, F",Ribeirão Pires,"750",SPF00152338,"1999",NA,NA,NA,NA,"-46.16821","-23.45797",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.28553,-22.53041,"1096",2019-11-13 11:23:37-03,USP,SPF,"135553",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Rivadavia, F","858","1999","03","21",NA,Brasil,NA,NA,NA,SPF00135553,NA,NA,NA,NA,L.,São Paulo,"800",-48.28553,-22.53041,"Rivadavia, F",Botucatu,"800",SPF00135553,"1999",NA,NA,NA,NA,"-48.28553","-22.53041",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.78,-20.51,"1097",2019-11-13 11:23:37-03,USP,SPF,"132394",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Harley, RM","28531","1997","03","29",NA,Brasil,NA,NA,NA,SPF00132394,NA,"Bocaina do Sul: Guará, São José.",NA,NA,L.,São Paulo,"600",-47.78,-20.51,"Guedes, FM",NA,"600",SPF00132394,"2018","04",NA,NA,NA,"-47.78","-20.51",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.19428,-22.41273,"1098",2019-11-13 11:23:37-03,USP,SPF,"135552",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Rivadavia, F","850","1999","03","20",NA,Brasil,NA,NA,NA,SPF00135552,NA,Distrito de Vitoriana.,NA,NA,L.,São Paulo,"800",-48.19428,-22.41273,"Rivadavia, F",Botucatu,"800",SPF00135552,"1999",NA,NA,NA,NA,"-48.19428","-22.41273",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1139",2019-11-13 11:23:38-03,USP,SPF,"172650",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Sasaki, D","237","2003","03","18",NA,Brasil,NA,NA,NA,SPF00172650,NA,NA,NA,NA,L.,São Paulo,"720",-47.273056,-20.164444,"Pinheiro, F",Pedregulho,"720",SPF00172650,"2003",NA,NA,NA,NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"1140",2019-11-13 11:23:38-03,USP,SPF,"172651",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Sasaki, D","1013","2004","03","22",NA,Brasil,NA,NA,NA,SPF00172651,NA,NA,NA,NA,L.,São Paulo,"720",-47.277222,-20.157778,"Sasaki, D",Pedregulho,"720",SPF00172651,"2004",NA,NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1141",2019-11-13 11:23:38-03,USP,SPF,"172652",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Sasaki, D","1027","2004","04","05",NA,Brasil,NA,NA,NA,SPF00172652,NA,NA,NA,NA,L.,São Paulo,"720",-47.273056,-20.164444,"Sasaki, D",Pedregulho,"720",SPF00172652,"2004",NA,NA,NA,NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"1206",2019-11-13 11:23:38-03,USP,SPF,"93597",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Pirani, JR","549","1983","02","25",NA,Brasil,NA,NA,NA,SPF00093597,NA,NA,NA,NA,L.,São Paulo,NA,-47.5400009155273,-24.7399997711182,"Corrêa, MA",Ilha Comprida,NA,SPF00093597,"1997","04",NA,"49747",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"1207",2019-11-13 11:23:38-03,USP,SPF,"76786",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Rivadavia, F","168","1993","01","25",NA,Brasil,NA,NA,NA,SPF00076786,NA,NA,NA,NA,L.,São Paulo,NA,-49.3400001525879,-24.1100006103516,"Rivadavia, F",Itararé,NA,SPF00076786,"1993",NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"1208",2019-11-13 11:23:38-03,USP,SPF,"158123",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Rivadavia, F","1415","2002","10","22",NA,Brasil,NA,NA,NA,SPF00158123,NA,Parque Nacional da Serra da Bocaina,NA,NA,L.,São Paulo,"1500",-44.5699996948242,-22.6399993896484,"Rivadavia, F",São José do Barreiro,"1500",SPF00158123,"2002",NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.54091,-22.15942,"1212",2019-11-13 11:23:38-03,USP,SPF,"135557",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,trichophylla,Utricularia trichophylla,"Rivadavia, F","844","1999","03","20",NA,Brasil,NA,NA,NA,SPF00135557,NA,NA,NA,NA,Spruce ex Oliv.,São Paulo,"750",-47.54091,-22.15942,"Rivadavia, F",Itirapina,"750",SPF00135557,"1999",NA,NA,NA,NA,"-47.54091","-22.15942",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.19428,-22.41273,"1214",2019-11-13 11:23:38-03,USP,SPF,"135558",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,trichophylla,Utricularia trichophylla,"Rivadavia, F","854","1999","03","20",NA,Brasil,NA,NA,NA,SPF00135558,NA,Vitoriana.,NA,NA,Spruce ex Oliv.,São Paulo,"800",-48.19428,-22.41273,"Rivadavia, F",Botucatu,"800",SPF00135558,"1999",NA,NA,NA,NA,"-48.19428","-22.41273",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.28553,-22.53041,"1258",2019-11-13 11:23:40-03,USP,SPF,"135566",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Rivadavia, F","857","1999","03","21",NA,Brasil,NA,NA,NA,SPF00135566,NA,NA,NA,NA,Benj.,São Paulo,"800",-48.28553,-22.53041,"Rivadavia, F",Botucatu,"800",SPF00135566,"1999",NA,NA,NA,NA,"-48.28553","-22.53041",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.19428,-22.41273,"1259",2019-11-13 11:23:40-03,USP,SPF,"135565",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Rivadavia, F","849","1999","03","20",NA,Brasil,NA,NA,NA,SPF00135565,NA,Vitoriana.,NA,NA,Benj.,São Paulo,"800",-48.19428,-22.41273,"Rivadavia, F",Botucatu,"800",SPF00135565,"1999",NA,NA,NA,NA,"-48.19428","-22.41273",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.54091,-22.15942,"1261",2019-11-13 11:23:40-03,USP,SPF,"135564",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Rivadavia, F","845","1999","03","20",NA,Brasil,NA,NA,NA,SPF00135564,NA,NA,NA,NA,Benj.,São Paulo,"750",-47.54091,-22.15942,"Rivadavia, F",Itirapina,"750",SPF00135564,"1999",NA,NA,NA,NA,"-47.54091","-22.15942",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"1305",2019-11-13 11:23:40-03,USP,SPF,"76778",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Rivadavia, F","170","1993","01","25",NA,Brasil,NA,NA,NA,SPF00076778,NA,NA,NA,NA,Benj.,São Paulo,NA,-49.3400001525879,-24.1100006103516,"Corrêa, MA",Itararé,NA,SPF00076778,"1998","01",NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1306",2019-11-13 11:23:40-03,USP,SPF,"103719",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,triloba,Utricularia triloba,"Rivadavia, F","345","1995","03","23",NA,Brasil,NA,NA,NA,SPF00103719,NA,Parelheiros,NA,NA,Benj.,São Paulo,NA,-46.6300010681152,-23.5400009155273,"Corrêa, MA",São Paulo,NA,SPF00103719,"1998","01",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.78,-20.51,"1327",2019-10-07 09:16:41-03,UEFS,HUEFS,"26752",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Harley, R.M.","28516","1997","03","28",NA,Brasil,NA,NA,Solo rochoso.,HUEFS0026752,NA,"Guará, São José.",Angiospermae,Lamiales,L.,São Paulo,"600",-47.78,-20.51,G.L.Campos,Bocaina do Sul,"600",HUEFS0026752,"2001","01",NA,NA,NA,47W46'48'',20S30'36'',Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"1450",2013-02-07 10:18:45-02,UMC,HUMC,"4883",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Santana, C.A.O.","56",NA,NA,NA,Southern America,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,NA,-46.1883,-23.5228,NA,Mogi das Cruzes,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82,-22.25,"1453",2013-02-07 10:18:45-02,UMC,HUMC,"4603",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Miranda, V. F. O. de",NA,"2006","07",NA,Southern America,Brazil,NA,NA,"Flor amarela, pedunculo floral avermelhado, rizoide e estolão branco.",NA,NA,"Beira da estrada, no término de um corrego, poças d'água.",NA,NA,NA,São Paulo,NA,-47.82,-22.25,NA,Itirapina,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"1454",2013-02-07 10:18:45-02,UMC,HUMC,"3602",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,F.L.F. Widmer,"09","2005","03","05",Southern America,Brazil,NA,NA,"Caule herbáceo bem fino de coloração marrom, folhas verdes, pétalas amarelas, estames e gineceu branco, aproximadamente 10cm de altura.",NA,NA,"Mata Ciliar, C. Souza, prox. ao Café Sol Solo [umido, próximo ao rio. Ambiente aberto.",NA,NA,NA,São Paulo,NA,-46.1883,-23.5228,NA,Mogi das Cruzes,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"1461",2019-11-13 16:04:47-03,UNISANTA,HUSC,"4435",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Sampaio, P.S.P.; Waeny, S.","653","2002","04","23",NA,Brasil,NA,NA,"Planta saprófila com flores amarelas.; Borda da Floresta de Restinga alta úmida.",NA,NA,"São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto.",Magnoliophyta,NA,L.,São Paulo,NA,-46.138599395752,-23.8544006347656,"Martins, S.E.",Bertioga,NA,NA,"2002","05",NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.505,-24.016389,"1524",2021-03-04 15:46:38-03,IF,SPSF,"51968",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,A. Maruyama e L. Cicco,"810","2017","02","05",América do Sul,Brasil,NA,NA,"COLETA: Erva, 10 cm, flores amarelas; GEOGRAFIA: Planície costeira, restinga arbustiva inundável, sentido Serra Leoa;",NA,NA,Km 99 da Rodovia 101,Magnoliophyta,Scrophulariales,(L.),SC,"12",-46.505,-24.016389,A. Maruyama,Praia Gande,"12",NA,"2017","02","05",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1525",2021-03-04 15:46:38-03,IF,SPSF,"31798",PreservedSpecimen,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,R.J.F. Garcia & G.M.P.Ferreira,"1498","1998","06","04",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"P.E.Serra do Mar, Núcleo Curucutu",Magnoliophyta,Scrophulariales,NA,SP,NA,-46.6300010681152,-23.5400009155273,NA,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"1553",2020-03-05 09:44:42-03,IBt,SP,"195857",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Custodio Filho, A","2154","1983","12","29",NA,Brasil,NA,NA,NA,NA,NA,Estação Biológica de Boracéia,NA,NA,L.,São Paulo,"890",-45.866667,-23.633333,"Corrêa, MA",Biritiba-Mirim,"950",NA,"1994","11","30",NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742222,-24.815,"1556",2020-03-05 09:44:42-03,IBt,SP,"285845",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Pomari, ML; et al.","1","1994","09","07",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,L.,São Paulo,NA,-47.742222,-24.815,"Corrêa, MA",Subaúma,NA,NA,"1995","10","19",NA,NA,"-47.742222","-24.815",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"1557",2020-03-05 09:44:42-03,IBt,SP,"203959",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Custodio Filho, A","2439","1984","05","11",NA,Brasil,NA,NA,NA,NA,NA,Estação Biológica de Boracéia,NA,NA,L.,São Paulo,"890",-45.866667,-23.633333,"Corrêa, MA",Biritiba-Mirim,"950",NA,"1995","10","17",NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9125,-25.017778,"1559",2020-03-05 09:44:42-03,IBt,SP,"285846",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Basso, ME; et al.","5","1994","09","08",NA,Brasil,NA,NA,NA,NA,NA,"Ilha Comprida, Estrada entre a balsa e a praia da Ilha Comprida",NA,NA,L.,São Paulo,NA,-47.9125,-25.017778,"Corrêa, MA",Cananéia,NA,NA,"1997","06","18",NA,NA,"-47.9125","-25.017778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.743333,-23.991111,"1561",2020-03-05 09:44:42-03,IBt,SP,"295923",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Garcia, RJF; et al.","787","1996","03","27",NA,Brasil,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do campo",NA,NA,L.,São Paulo,NA,-46.743333,-23.991111,"Corrêa, MA",São Paulo,NA,NA,"1997","06","18",NA,NA,"-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733611,-23.987778,"1562",2020-03-05 09:44:42-03,IBt,SP,"306009",S,Plantae,Lentibulariaceae,Utricularia,subulata,Utricularia subulata,"Garcia, RJF; et al.","941","1996","12","18",NA,Brasil,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do campo",NA,NA,L.,São Paulo,NA,-46.733611,-23.987778,"Corrêa, MA",São Paulo,NA,NA,"1997","06","18",NA,NA,"-46.733611","-23.987778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
