X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,phylum,order,continentOcean,preparationType,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,eventTime,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.466944,-24.79375,"78",2021-03-01 16:28:25-03,UNICAMP,UEC,"73087",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Sartori, A; et al.","32653","1995","02","08",Brazil,São Paulo,Barra do Turvo,-48.466944,-24.79375,"-48.466944","-24.79375","árvore 15m, estames amarelos esverdeados; beira da estrada",UEC127829,UEC127829,"entrada para o Bairro dos Barreiros, beira da estrada",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.471389,-24.793611,"80",2021-03-01 16:28:25-03,UNICAMP,UEC,"89814",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marquete, N","2001","10",NA,"Leitão Filho, HF; et al.","32653","1995","02","08",Brazil,São Paulo,Barra do Turvo,-48.471389,-24.793611,"-48.471389","-24.793611","árvore 15m, estames amarelo-esverdeados, corola amarelo esbranquiçada; mata atlântica de morretes",UEC106015,UEC106015,estrada para Bairro dos Barreiros,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"81",2021-03-01 16:28:25-03,UNICAMP,UEC,"95718",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Ivanauskas, NM",NA,NA,NA,?,"700","1996","04","24",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.675833,"-47.876944","-24.675833",Árvore de 22m. Flores verdes.,UEC098590,UEC098590,"Prop. Antônio Povinski, Floresta Atlântica.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"83",2021-03-01 16:28:25-03,UNICAMP,UEC,"87474",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marquete, N","2001","10",NA,"Handro, O",s.n.,"1936","01","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,árvore com flores esverdeadas,UEC106011,UEC106011,nativa no Jardim Botânico,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"84",2021-03-01 16:28:25-03,UNICAMP,UEC,"80709",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marquete, N","2001","10",NA,"Handro, O",s.n.,"1936","01","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,árvore com flores esverdeadas (planta viva nº 465),UEC106014,UEC106014,nativa no Jardim Botânico,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"85",2021-03-01 16:28:25-03,UNICAMP,UEC,"87468",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marcondes-Ferreira, W","2001","10",NA,"Hoehne, W",s.n.,"1944","12","19",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"árvore do cerrado, nativa; cerrado",UEC106010,UEC106010,Parque do Estado,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"86",2019-08-20 10:10:03-03,UNICAMP,UEC,"1434",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marquete, N","2001","10",NA,s/ coletor,s.n.,NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,UEC106012,UEC106012,Parque Siqueira Campos,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"87",2021-03-01 16:28:25-03,UNICAMP,UEC,"1425",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Marquete, N","2001","10",NA,"Leitão Filho, HF; Yamamoto, K; Silva, AF","10249","1979","08","07",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"árvore com 30m, frutos drupáceos escuros",UEC106013,UEC106013,Estação Experimental,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"88",2021-03-01 16:28:25-03,UNICAMP,UEC,"117100",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Pedroni, F; et al.","31195","1993","05","22",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 40 m de altura, material vegetativo.",UEC098589,UEC098589,"Núcleo Picinguaba, margens do Rio da Fazenda.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"89",2021-03-01 16:28:25-03,UNICAMP,UEC,"66112",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Pedroni, F; et al.","31195","1993","05","22",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 40 m de altura, material vegetativo.",UEC106008,UEC106008,"Núcleo Picinguaba, margens do Rio da Fazenda.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"90",2021-03-01 16:28:25-03,UNICAMP,UEC,"66111",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Pedroni, F; et al.","31196","1993","05","21",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 25 m de altura, material vegetativo.",UEC127522,UEC127522,"Núcleo Picinguaba, Margens do Rio da Fazenda.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"91",2021-03-01 16:28:25-03,UNICAMP,UEC,"117094",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Pedroni, F; et al.","31196","1993","05","21",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 25 m de altura, material vegetativo.",UEC098586,UEC098586,"Núcleo Picinguaba, Margens do Rio da Fazenda.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"92",2021-03-01 16:28:25-03,UNICAMP,UEC,"147800",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Campos, MCR; Gomes, JAMA; Benedetti, FJ",s.n.,"2007","12","04",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"Indivíduo E0664, altura 25m, com botões.",UEC098587,UEC098587,"Trilha da Casa da Farinha, Núcleo Picinguaba/PESM, parcela E, subparcela 51.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"130",2020-12-21 16:21:04-03,MBM,MBM,"223789",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Ivanauskas, N.M.",NA,NA,NA,?,s.n.,"1996","02","24",Brazil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,MBM223789,MBM223789,Pariquera-Açu,NA,NA,NA,NA,Southern America,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"131",2020-12-21 16:21:04-03,MBM,MBM,"41383",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Mattos, N.F.",NA,NA,NA,"Handro, O.",s.n.,"1936","01","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM041383,MBM041383,"Jardim Botânico, nativa",NA,NA,NA,NA,Southern America,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"155",2020-06-15 15:30:01-03,UNESP-RC,HRCB,"28467",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Ivanauskas, N.M.","1996","05","22",S.N.,"700","1996","02","24",Brasil,São Paulo,Pariquera-Açu,-47.876944,-24.675833,47º52'37W,24º40'33S,Árvore de 22m. Flores verdes,NA,NA,Propriedade de Antonio povinski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"156",2020-06-15 15:30:01-03,UNESP-RC,HRCB,"47285",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Biral, L.","2013","06",NA,"Castro, E.R.","344","2004","03","23",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,Árvore com cerca de 20 m. botões esverdeados,NA,NA,Ilha do Cardoso,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"157",2020-06-17 15:25:04-03,UNESP-RC,HRCB,"51303",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell ,Grupo Florística Biota-Gradiente Funcional,NA,NA,NA,"Prata, E. M. B.",s/n,NA,NA,NA,Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,Picinguaba,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"167",2020-09-12 05:00:02-03,US,US,"2757969",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,O. Handro,s.n.,"1936","1","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,US01886315,US01886315_01 US01886315_02,Nativa no Jardim Botânico,NA,NA,NA,Myrtales,South America - Neotropics,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"175",2019-11-13 11:18:00-03,USP,SPF,"73173",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"et al.; Marquete, NFS","2001","10",NA,"Kuhlmann, M","3182","1946","05","23",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,SPF00073173,NA,Paranapiacaba,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"176",2021-03-15 18:26:28-03,USP,SPF,"65116",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Mattos, NF","1968",NA,NA,"Handro, O",s.n.,"1936","01","20",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,Árvore com flores esverdeadas. (Planta viva n 465).,SPF00065116,NA,Jardim Botânico de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9972,-23.8783,"186",2019-01-25 15:39:22-02,IAC,IAC,"19768",S,Plantae,Combretaceae,Buchenavia,igarataensis,Buchenavia igarataensis,N.F.Mattos,N. Marquete & W. Marcondes-Ferreira,"2001","10","23",H.F. Leitão Filho,"312","1968","01","23",Brasil,São Paulo,São Miguel Arcanjo,-47.9972,-23.8783,"-47.9972","-23.8783",NA,NA,NA,saída de Carlos Botelho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"189",2019-01-25 15:39:22-02,IAC,IAC,"42088",S,Plantae,Combretaceae,Buchenavia,igarataensis,Buchenavia igarataensis,N.F.Mattos,Unicamp,"2007","06","17",A. Geremias,"607","2001","10","17",Brasil,São Paulo,Campinas,-47.077171,-22.870251,"-47.077171","-22.870251",Determinador: UNICAMP,NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.113671,-23.715386,"190",2019-01-25 15:34:30-02,IAC,IAC,"43140",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,L.C. Bernacci et al.,"2001","05","22","L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger; G.F. Árbocz & E. Furlan","3433","2001","05","22",Brasil,São Paulo,Ibiúna,-47.113671,-23.715386,"-47.113671","-23.715386",NA,NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda, indivíduo Q 8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.081672,-23.373117,"191",2019-01-25 15:39:22-02,IAC,IAC,"49774",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,J.A.M.A. Gomes et al.,"2008","04","03","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos",s/nº,"2008","04","03",Brasil,São Paulo,Ubatuba,-45.081672,-23.373117,"-45.081672","-23.373117","Subparcela 73, Indivíduo H1127",NA,NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.476133,-22.204289,"197",2016-08-23 10:59:06-03,NHMLondon,NHM-LONDON-BOT,BM000953712,S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,"2002","01",NA,"Handro, O.; Handro, O.",s.n.,"1936","01","20",Brasil,São Paulo,NA,-48.476133,-22.204289,"-48.476133","-22.204289",<a href=http://www.nhm.ac.uk/services/media-store/asset/e399e6585c906c65b6b5375fbcf119523b0008f4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isotype,NA,NA,NA,NA,NA,NA,NA,NHMUK:ecatalogue:466364,"35",São Paulo,SP,Sudeste
-47.866667,-24.966667,"207",2021-03-04 15:44:53-03,IF,SPSF,"34294",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,NA,Natália M. Ivanauskas,"2005","05","01",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5021","2004","01","16",Brasil,SP,Sete Barras,-47.866667,-24.966667,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 28m de altura e 118cm de perímetro à altura do peito. Matriz 2217;",NA,NA,"Bairro Rio Preto, 6a Gleba, Sítio do Zé Fogão, Floresta Ombrófila Densa.",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2200012207031,-23.3099994659424,"219",2020-08-26 10:48:30-03,MCN-FZBRS,HAS,"87548",PreservedSpecimen,Plantae,Combretaceae,Buchenavia,iguaratensis,Buchenavia iguaratensis,N. Mattos,"Mattos, N.",NA,NA,NA,"Kuhlmann, M.","2751","1951","12",NA,Brasil,São Paulo,Santa Isabel,-46.2200012207031,-23.3099994659424,NA,NA,SP Holotypus,HAS0087548,NA,Igaratá,NA,NA,Magnoliophyta,NA,NA,NA,NA,Isotypus,"15272",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1500015258789,-23.2000007629395,"221",2019-11-21 10:03:13-03,IBt,SP,"74123",S,Plantae,Combretaceae,Buchenavia,igarataensis,Buchenavia igarataensis,N.F.Mattos,NA,"1967",NA,NA,"Kuhlmann, M","2751","1951","12","12",Brasil,São Paulo,Igaratá,-46.1500015258789,-23.2000007629395,NA,NA,Árvore da mata,SP000489,SP000489,Santa Isabel. No Sítio do Sr. João Barbosa Machado,NA,NA,NA,NA,NA,NA,NA,Holotype,"24798",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.466944,-24.793611,"222",2020-07-02 08:39:47-03,IBt,SP,"278421",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,NA,NA,NA,NA,"Sartori, A","32653","1995","02","08",Brasil,São Paulo,Barra do Turvo,-48.466944,-24.793611,"-48.466944","-24.793611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"226",2019-11-21 10:03:13-03,IBt,SP,"490436",S,Plantae,Combretaceae,Buchenavia,kleinii,Buchenavia kleinii,Exell,"Aragaki, S; Petri, L","2016","12","19","Mourad, BM; Petri, L","81","2015","10","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
