X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,infraspecificEpithet,scientificNameAuthorship,stateProvince,minimumElevationInMeters,maximumElevationInMeters,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.880444,-22.449556,"20",2021-03-01 16:20:52-03,UNICAMP,UEC,"164740",S,Plantae,Xyridaceae,Xyris,obtusiuscula,Xyris obtusiuscula,NA,"Meireles, LD; Nunes, JA; Neto, JOC","2913","2007","03","14",NA,Brazil,"Serra fina, Capim amarelo (baixo).",NA,NA,"Erva com flor amarela.; Campo Qurtzítico.",UEC092372,Liliopsida,NA,NA,L.A.Nilsson,Minas Gerais,NA,NA,UEC092372,"Wanderley, MGL",Passa Quatro,-44.880444,-22.449556,NA,NA,"2009",NA,NA,NA,"-44.880444","-22.449556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.880444,-22.449556,"21",2021-03-01 16:20:52-03,UNICAMP,UEC,"164741",S,Plantae,Xyridaceae,Xyris,obtusiuscula,Xyris obtusiuscula,NA,"Meireles, LD; Nunes, JA","2270","2006","05","04",NA,Brazil,"Serra fina, Capim amarelo (baixo).",NA,NA,"Erva com flor amarela.; Campo Qurtzítico.",UEC092365,Liliopsida,NA,NA,L.A.Nilsson,Minas Gerais,NA,NA,UEC092365,"Wanderley, MGL",Passa Quatro,-44.880444,-22.449556,NA,NA,"2009",NA,NA,NA,"-44.880444","-22.449556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.566056,-22.714139,"24",2020-12-21 16:47:51-03,MBM,MBM,"429523",PreservedSpecimen,Plantae,Xyridaceae,Xyris,obtusiuscula,Xyris obtusiuscula,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4328","2019","01","24",Southern America,Brazil,Morro do Elefante,NA,NA,"Herbácea, cespitosa com poucos indivíduos, 30 cm, brácteas pilosas, flores amarelas, campo limpo, logo abaixo do teleférico. Prensada com álcool.; .",MBM429523,NA,NA,NA,L.A. Nilsson,São Paulo,NA,NA,NA,"Wanderley, M.G.L.",Campos do Jordão,-45.566056,-22.714139,NA,NA,"2019",NA,NA,NA,"-45.566056","-22.714139",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.476,-22.694111,"30",2020-12-21 16:47:51-03,MBM,MBM,"429522",PreservedSpecimen,Plantae,Xyridaceae,Xyris,obtusiuscula,Xyris obtusiuscula,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4344","2019","01","25",Southern America,Brazil,"Parque Estadual de Campos do Jordão, trilha do Campo",NA,NA,"Herbácea, cespitosa com poucos indivíduos, 30 cm, flores amarelas, em campo limpo. Prensada com álcool.; Campo de Altitude.",MBM429522,NA,NA,NA,L.A. Nilsson,São Paulo,NA,NA,NA,"Wanderley, M.G.L.",Campos do Jordão,-45.476,-22.694111,NA,NA,"2019",NA,NA,NA,"-45.476","-22.694111",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"104",2020-11-05 09:52:42-03,IBt,SP,"357018",S,Plantae,Xyridaceae,Xyris,obtusiuscula,Xyris obtusiuscula,NA,"Nicolau, SA","2516","1992","08","20",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,L.A.Nilsson,São Paulo,NA,NA,NA,NA,Pindamonhangaba,-45.4599990844727,-22.9200000762939,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
