X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"70",2020-11-04 11:01:42-03,ESALQ,ESA,"101981",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M.","887.0","1993","05","21",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA101981,ESA101981,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"71",2020-11-04 11:01:42-03,ESALQ,ESA,"25935",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Peter, G.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac, M.S.; Zandoval, J.A.","9340.0","1995","11","10",NA,Brasil,São Paulo,São Carlos,Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.,-47.8899993896484,-22.0100002288818,NA,"Erva, brácteas involucrais vinho-escuro.",ESA025935,ESA025935,NA,NA,NA,"2006","01",NA,NA,"45913",auto,"01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"110",2021-03-01 16:24:27-03,UNICAMP,UEC,"38203",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, MAG","Martins, FR","16855","1985","02","11",NA,Brazil,São Paulo,Brotas,Bairro Campo Alegre,-48.1199989318848,-22.2800006866455,NA,"Erva com xilopódio, escapo floral 1m, flores vinosas-escuras; Cerrado queimado",UEC121857,UEC121857,NA,NA,NA,"1998","08",NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"111",2021-03-01 16:24:27-03,UNICAMP,UEC,"34620",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, MAG","Covolan, H","32","1983","01","13",NA,Brazil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,Campo natural,UEC121862,UEC121862,NA,NA,NA,"1998","08",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"112",2021-03-01 16:24:27-03,UNICAMP,UEC,"36505",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, MAG","Leitão Filho, HF; Joly, CA; Oliveira, PS; Lewinsohn, TM","15932","1984","01","28",NA,Brazil,São Paulo,Itirapina,Cerrado da Estação Experimental de Itirapina e arredores,-47.8199996948242,-22.25,NA,"Herbáceo, capítulos com ligulas roxas e flores centrais púrpuras",UEC121856,UEC121856,NA,NA,NA,"1998","08",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"113",2021-03-01 16:24:27-03,UNICAMP,UEC,"2558",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, MAG","Gibbs, PE; Leitão Filho, HF","4163","1976","12","16",NA,Brazil,São Paulo,Mogi Guaçu,"25 km NW de Mogi-Guaçu, Estação Experimental de Mogi-Guaçu (Fazenda Campininha)",-46.9421997070312,-22.372200012207,NA,"Herbácea com xilopódio, flores vermelho-escuras; Cerrado-cerradão",UEC121854,UEC121854,NA,NA,NA,"1998","08",NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"114",2021-03-01 16:24:27-03,UNICAMP,UEC,"33800",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, MAG","Nucci, T; Rodrigues, RR","15460","1983","10","19",NA,Brazil,São Paulo,Mogi Mirim,NA,-46.9500007629395,-22.4300003051758,NA,"Erva tuberosa de até 1m de altura, capítulos vinhos; Campo sujo, lixão",UEC121858,UEC121858,NA,NA,NA,"1998","08",NA,NA,"19575",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"118",2021-03-01 16:24:27-03,UNICAMP,UEC,"2559",S,Plantae,Magnoliopsida,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,NA,"Carnielli, V; et al.","6523","1977","10","21",NA,Brazil,São Paulo,Mogi Guaçu,Fazenda Campininha,-46.9421997070312,-22.372200012207,NA,"Herbáceo até 70 cm, inflorescência lilás; Cerrado aceiro",UEC121865,UEC121865,NA,NA,NA,NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"262",2020-06-22 14:16:18-03,UNESP-IBILCE,SJRP,"23835",PreservedSpecimen,Plantae,Tracheophyta,Asterales,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,C.E. Carneiro,Cláudia E. Carneiro,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Itirapina,Campo cerrado arenoso,-47.8199996948242,-22.25,NA,"Erva ereta, 50 cm, folhas veticiladas, odor levemente adocicado, fruto marrom.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"270",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"4153",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, M.A.G.","Covolan, H.","32","1983","01","13",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"271",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"27331",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,NA,"Assis, M.A.","1063","1997","10","29",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva; brácteas e corola vináceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"272",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"29761",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Tannus, J.","Tannus, J.L.S.","265","1998","11","11",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva, brácteas roxas, capítulos roxos.",NA,NA,NA,NA,NA,"2000","09",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"273",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"30356",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Tannus, J.","Tannus, J.L.S.","421","1999","03","16",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva, brácteas roxas, capítulos roxos.",NA,NA,NA,NA,NA,"2000","09",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"274",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"4623",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, M.A.G.","Cesar, O.","267","1984","10","29",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Herbácea, anteras amarelas, sépalas cinza, flor bordô. Apresenta xilopódios.",NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"275",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"4913",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Magenta, M.A.G.","Leitão Filho, H.F.",s/n,"1984","01","28",NA,Brasil,São Paulo,Itirapina,Estação Experimental de Itirapina e arredores,-47.8199996948242,-22.25,NA,"Herbáceo, capítulos com lígulas roxas e flores centrais púrpuras.",NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"276",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"32234",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Carneiro, C.E.","Carneiro, C.E.","8","2000","02","24",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva ereta, 50cm altura; folhas verticiladas, aciculiformes e ramosas na base; bulbo arredondado; inflorescência vinosa; odor levemente adocicado; fruto marrom. Encontrada em solo aparente e de areia",NA,NA,NA,NA,NA,"2000","03",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9,-22.25,"277",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"32326",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Constantino, R. et al.","Miranda, V.F.O.","130","2000","02","24",NA,Brasil,São Paulo,Itirapina,NA,-47.9,-22.25,NA,"Herbácea, flores roxas.",NA,NA,NA,NA,NA,"2000","03",47º54'W,22º15'S,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"278",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"7101",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Ribeiro, J.E.L.S.","Ribeiro, J.E.L.S.","60","1986","08","17",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Flores tubulosas e liguladas bordô, geralmente capítulo solitário, estrutura radicular bem desenvolvida.",NA,NA,NA,NA,NA,"1986","08",NA,NA,"22843",auto,"17",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"279",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"27708",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Nakajima, J.N.","Assis, M.A.","1087","1997","12","12",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva, com caule subterrâneo lenhoso, capítulos com brácteas e flores vináceas.",NA,NA,NA,NA,NA,"1998","12",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"280",2020-06-15 15:28:50-03,UNESP-RC,HRCB,"27009",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Nakajima, J.N.","Assis, M.A.","1054","1997","10","10",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,"Erva, brácteas e flores vináceas.",NA,NA,NA,NA,NA,"1998","12",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.35,-24.12,"328",2020-09-12 05:00:02-03,US,US,"2454161",PreservedSpecimen,Plantae,NA,Asterales,Asteraceae,Isostigma,speciosum,NA,Isostigma speciosum,Less.,NA,"L. Smith, R. M. Klein & G. Hatschbach","14728","1965","1","17",South America,Brazil,Paraná,NA,"Mun. Arapoti: Campo cerrado (widely scattered scrub), by Jaguariaiva boundary",-49.35,-24.12,NA,NA,US01784673,US01784673_01,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-48.3494,-24.0058,"345",2019-06-28 16:52:38-03,IAC,IAC,"20394",S,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,H.F. Leitão Filho,N. Mazzaro,"10","1969","01","30",NA,Brasil,São Paulo,Capão Bonito,NA,-48.3494,-24.0058,NA,NA,NA,NA,NA,NA,NA,"1969","02","-48.3494","-24.0058",NA,NA,"10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"346",2019-06-28 16:52:38-03,IAC,IAC,"3189",S,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,J.M.F. Toledo,J. Santoro & J. Pompeu,s/nº,"1938","12","18",NA,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,NA,NA,NA,NA,NA,NA,NA,"1941","10","-47.169767","-22.922308",NA,NA,"21",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"347",2019-06-28 16:52:38-03,IAC,IAC,"5312",S,Plantae,NA,NA,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff.,M.A.G. Magenta,A.S. Lima,s/nº,"1940","01","13",NA,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,NA,NA,NA,NA,NA,NA,NA,"1999","02","-47.169767","-22.922308",NA,NA,"13",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"352",2020-11-12 16:58:20-03,UEL,FUEL,"37476",PreservedSpecimen,Plantae,Tracheophyta,Asterales,Asteraceae,Isostigma,megapotamicum,NA,Isostigma megapotamicum,(Spreng.) Sherff,"Tannus, J","Tannus, JLS; Assis, MA; V.F.O. de Miranda","421","1999","03","16",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,NA,NA,"2000","09",NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"353",2019-11-01 14:53:58-03,UnB,UB,"123576",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng) Less.,"Silva, F","Gottsberger, IS",125-241074,"1974","10","24",Southern America,Brasil,São Paulo,Botucatu,18km ao norte de Botucatu,-48.416667,-22.75,NA,"Planta 0,6m; xilopódio. Flores liguladas lilases, tubulosas cor de vinho tinto ou roxo. Fortemente perfumada; Cerrado",NA,NA,NA,NA,NA,"1992","12","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3,-23.26,"396",2017-09-11 16:26:43-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,NA,"Lund, PW",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Itú,Prope Hytu.,-47.3,-23.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.3","-23.26",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.35,-21.466667,"408",2017-09-11 17:08:12-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,NA,"Burchell, WJ","5354","1827","08","25",Southern America,Brazil,São Paulo,NA,Olaria to Rio Pardo,-47.35,-21.466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.35","-21.466667",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.033333,-21.833333,"412",2017-09-11 17:08:12-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,NA,"Burchell, WJ","5259","1827","08","21",Southern America,Brazil,São Paulo,Cocaes,"IBB/Cocaes, Itupeva to Cocaes",-47.033333,-21.833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.033333","-21.833333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.883333,-23.35,"464",2019-11-21 10:00:46-03,IBt,SP,"64185",S,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Peter, G","Válio, IM","202","1960","12","27",NA,Brasil,São Paulo,Tatuí,"Estrada São Paulo - Itapetininga, km 163, bacia do rio Tatuí",-47.883333,-23.35,NA,NA,NA,NA,NA,NA,NA,"2006",NA,"-47.883333","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"465",2019-11-21 10:00:46-03,IBt,SP,"43362",S,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Peter, G","Toledo, JF","3189","1938","12","18",NA,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"466",2019-11-21 10:00:46-03,IBt,SP,"16773",S,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,NA,"Loefgren, A",CGG301,"1887","11","05",NA,Brasil,São Paulo,Itapetininga,NA,-48.0499992370605,-23.5900001525879,NA,NA,SP023653,SP023653,NA,NA,NA,NA,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"467",2019-11-21 10:00:46-03,IBt,SP,"6186",S,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Peter, G","Brade, AC",s.n.,"1921","09","28",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"468",2019-11-21 10:00:46-03,IBt,SP,"139198",S,Plantae,NA,NA,Asteraceae,Isostigma,peucedanifolium,NA,Isostigma peucedanifolium,(Spreng.) Less.,"Peter, G","Eiten, G; Freitas Campos, JM","3418","1961","11","30",NA,Brasil,São Paulo,Itirapina,"Ca. 7 km west of RR crossing in city of Itirapina, along road to Brotas",-47.8199996948242,-22.25,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
