X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9199981689453,-23.0900001525879,"50",2020-12-21 16:44:08-03,MBM,MBM,"157212",PreservedSpecimen,Plantae,Rutaceae,Esenbeckia,hieronymi,Esenbeckia hieronymi,Engl.,"Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58244",NA,NA,NA,Brazil,São Paulo,Avaré,"Rod. SP-255, 5-10km S do Rio Paranapanema",-48.9199981689453,-23.0900001525879,NA,NA,NA,NA,NA,MBM157212,MBM157212,NA,NA,Southern America,NA,"29856",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"78",2019-11-13 11:30:50-03,USP,SPF,"96267",PreservedSpecimen,Plantae,Rutaceae,Esenbeckia,hieronymi,Esenbeckia hieronymi,Engl.,"Skorupa, LA","1999","03",NA,"Pirani, JR","3569","1995","03","03",Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,SPF00096267,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4328,-21.2089,"83",2020-01-27 18:26:09-03,IAC,IAC,"26223",S,Plantae,Rutaceae-2.Amyridoideae,Esenbeckia,hieronymi,Esenbeckia hieronymi,Engl.,J.R. Pirani,"1992","06","25",A. Rocha,s/nº,"1973","03","25",Brasil,São Paulo,Araçatuba,Araçatuba,-50.4328,-21.2089,"-50.4328","-21.2089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4328,-21.2089,"84",2019-01-25 15:37:00-02,IAC,IAC,"26493",S,Plantae,Rutaceae-2.Amyridoideae,Esenbeckia,hieronymi,Esenbeckia hieronymi,Engl.,A. Rocha,"1975","03","25",A. Rocha,s/nº,"1975","03","25",Brasil,São Paulo,Araçatuba,NA,-50.4328,-21.2089,"-50.4328","-21.2089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"105",2019-11-21 10:18:45-03,IBt,SP,"156489",S,Plantae,Rutaceae,Esenbeckia,hieronymi,Esenbeckia hieronymi,Engl.,"Skorupa, LA","1999","03",NA,"Mattos, J","13536","1966","04","23",Brasil,São Paulo,Santos,Praia de São Paulo.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,SP048503,SP048503,NA,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
