X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,individualCount,typeStatus,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"82",2020-12-21 16:27:24-03,MBM,MBM,"223902",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, V.C.; et al.; et al.","4233",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM223902,NA,NA,Benth.,"Scaramuzza, C.A.M.",São Paulo,Itararé,Fazenda Ibiti,-49.3400001525879,-24.1100006103516,MBM223902,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"83",2020-12-21 16:27:24-03,MBM,MBM,"223903",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, V.C.; et al.; et al.","4672",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM223903,NA,NA,Benth.,"Scaramuzza, C.A.M.",São Paulo,Itararé,Fazenda Ibiti,-49.3400001525879,-24.1100006103516,MBM223903,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.271667,-24.241111,"84",2020-12-11 11:36:16-03,UFMG,BHCB,"42038",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC de; Miyagi, PH; Souza, JP; Nakagomi, MY","7134","1994","11","13",Southern America,Brasil,NA,NA,"Arbusto, ca.1,5m alt., filetes róseos.",BHCB011904,Dicotyledon,NA,Benth.,NA,São Paulo,Itararé,Fazenda Ibiti (Ripasa),-49.271667,-24.241111,NA,NA,NA,"1995","-49.271667","-24.241111","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.373611,-23.081389,"88",2021-03-24 17:17:17-03,UFMA,MAR,"497",S,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,I. S. Gottsberger,"119","1971","01","25",NA,Brasil,NA,NA,"Brejo; arbusto",NA,NA,NA,Benth.,NA,São Paulo,Pardinho,"Ao longo do Rio Pardo, na estrada para Itaitinga",-48.373611,-23.081389,NA,NA,NA,"2015",48º22'25W,23º04'53S,"12","21",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"108",2020-09-02 16:29:16-03,Cenargen,CEN,"107018",PreservedSpecimen,Plantae,Fabaceae Mimosoideae,Mimosa,orthacantha,Mimosa orthacantha,Vinícius Castro Souza,"40015","2016","09","01",NA,Brasil,Exsicatas,NA,Área de plantio de eucalipto em área originalmente ocupada por cerrado. Anteras róseas. Doação Universidade de São Paulo ESALQ/USP - Herbário ESA nº 138068.,CEN00107018,NA,NA,Benth.,M. Simon,SP,ITARARE,Estrada de terra Itararé - Bom Sucesso de Itararé.,-49.3400001525879,-24.1100006103516,CEN00107018,NA,NA,"2019",NA,NA,"01",NA,"27729",auto,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.271667,-24.241056,"109",2019-11-13 11:22:48-03,USP,SPF,"130786",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC","4233","1993","09","06",NA,Brasil,NA,NA,NA,SPF00130786,NA,NA,Benth.,"Scaramuzza, CAM",São Paulo,Itararé,NA,-49.271667,-24.241056,NA,"1200","1200","1995","-49.271667","-24.241056","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"111",2019-11-13 11:22:48-03,USP,SPF,"109397",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC","7134","1994","11","13",NA,Brasil,NA,NA,NA,SPF00109397,NA,NA,Benth.,"Morales, M",São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,"2010",NA,NA,"05",NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"112",2019-11-13 11:22:48-03,USP,SPF,"203196",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC","4672","1993","11","26",NA,Brasil,NA,NA,NA,SPF00203196,NA,NA,Benth.,"Scaramuzza, CAM",São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,"1994",NA,NA,"02",NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"113",2019-11-13 11:22:48-03,USP,SPF,"11427",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Hoehne, W",s.n.,"1944","11","30",NA,Brasil,NA,NA,NA,SPF00011427,NA,NA,Benth.,"Morales, M",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"2010",NA,NA,"05",NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"114",2020-05-08 11:10:45-03,UEFS,HUEFS,"194114",PreservedSpecimen,Plantae,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Mimosa,orthacantha,Mimosa orthacantha,"Souza, V.C.","4672","1993","11","26",NA,Brasil,NA,NA,Beira de Estrada.,HUEFS0194114,Angiospermae,Fabales,Benth.,NA,São Paulo,Itararé,"Estrada Itararé, Bonsucesso, ca.15 Km de Itararé. Fazenda Ibiti (Ripasa).",-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"138",2020-11-12 16:59:34-03,UEL,FUEL,"51793",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC; Yamamoto, KY; Stehmann, JR; Dutilh, JA","4672","1993","11","26",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Fabales,Benth.,"Scaramuzza, CAM",São Paulo,Itararé,"Estrada Itararé - Bom Sucesso, beira de estrada",-49.3400001525879,-24.1100006103516,NA,NA,NA,"1994",NA,NA,"02","13","27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"139",2019-11-01 15:00:07-03,UnB,UB,"139960",PreservedSpecimen,Plantae,Fabaceae,Mimosa,botucatuana,Mimosa botucatuana,"Gottsberger, IS",119-25171,"1971","01","25",Southern America,Brasil,NA,NA,"Arbusto.; Brejo",NA,Dicotyledoneae,NA,Hoehne,"Barneby, R",São Paulo,Pardinho,"Ao longo do Rio Pardo, na estrada para Itatinga",-48.3699989318848,-23.0799999237061,NA,NA,NA,"1984",NA,NA,NA,NA,"14628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"140",2019-11-01 15:00:07-03,UnB,UB,"421",PreservedSpecimen,Plantae,Fabaceae,Mimosa,botucatuana,Mimosa botucatuana,"Ferreira, MB","25171","1971","01","25",Southern America,Brasil,NA,NA,"Número de coleta 119-25171.; Arbusto; Brejo.",NA,Dicotyledoneae,NA,Hoehne,"Barneby, R",São Paulo,Pardinho,Ao longo do Rio Pardo estrada para Itatinga,-48.3699989318848,-23.0799999237061,NA,NA,NA,NA,NA,NA,NA,NA,"14628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"141",2019-11-01 15:00:17-03,UnB,UB,"140132",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC","7134","1994","11","13",Southern America,Brasil,NA,NA,"Filetes róseos.; Arbusto 1,5m.; Mata de araucária",NA,Dicotyledoneae,NA,Benth.,"Scaramuzza, CAM",São Paulo,Itararé,Estrada Itararé-Bonsucesso. Fazenda Ibiti (Ripasa),-49.3400001525879,-24.1100006103516,NA,NA,NA,"1995",NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"145",2020-08-20 14:56:08-03,UFSC,FLOR,"60952",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, V.C.; Yamamoto, K.; Stehmann, J.R. & Dutilh, J.A.","4672","1993","11","26",NA,Brasil,NA,NA,"Arbusto, 2-3m alt, filetes róseos. Beira da estrada.",FLOR0060952,NA,Fabales,Benth.,"Mattos, C.A.",São Paulo,Itararé,"Estrada Itararé-Bonsucesso, ca 15Km de Itararé, Fazenda Ibiti.",-49.3400001525879,-24.1100006103516,FLOR0060952,NA,NA,"1994",NA,NA,"02","13","27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"146",2021-03-04 15:43:20-03,IF,SPSF,"22791",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,V.C.Souza,"4233","1993","09","06",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,SP,Itararé,mata de araucaria,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"149",2021-02-08 12:42:11-03,UFRGS,ICN,"184723",S,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Amaral Jr, A","1703","1974","02","12",América do Sul,Brasil,NA,NA,"arbusto de até 3m alt. , inflorescências lilases; ruderal",ICN00035082,Dicotyledon,NA,Benth.,"Schmidt-Silveira, F",SP,Botucatu,Fazenda Quatro Meninas,-48.439998626709,-22.8799991607666,NA,NA,NA,"2015",NA,NA,"07",NA,"40412",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"152",2021-02-08 12:42:11-03,UFRGS,ICN,"184724",S,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Clemente, MCI","4","2006","04","18",América do Sul,Brasil,NA,NA,"planta arbustiva de grande porte; cerrado",NA,Dicotyledon,NA,Benth.,"Iwazaki, MC",SP,Botucatu,Rod. Marechal Rondon,-48.439998626709,-22.8799991607666,NA,NA,NA,"2007",NA,NA,"12","28","40412",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"153",2020-08-26 10:49:01-03,MCN-FZBRS,HAS,"87551",PreservedSpecimen,Plantae,Fabaceae,Mimosa,botucatuana,Mimosa botucatuana,"Hoehne, F.C.",s.n.,"1939","03",NA,NA,Brasil,NA,NA,Fl. Jardim Botânico. Arb. campo seco,HAS0087551,Magnoliophyta,NA,Hoehne,NA,São Paulo,São Paulo,Alto de Botucatu,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,Isotypus,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"155",2019-11-21 10:06:08-03,IBt,SP,"39543",S,Plantae,Fabaceae,Mimosa,botucatuana,Mimosa botucatuana,"Hoehne, FC; Gehrt, A",s.n.,"1938","06","14",NA,Brasil,NA,NA,Arbusto,SP001089,NA,NA,Hoehne,"Hoehne, FC",São Paulo,Botucatu,Fl. Jardim Botânico de São Paulo em 7/3/1939. Campo seco,-48.439998626709,-22.8799991607666,SP001089,NA,NA,"1939",NA,NA,NA,NA,"40412",auto,NA,NA,Holotype,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"158",2019-11-21 10:06:12-03,IBt,SP,"310149",S,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7134","1994","11","13",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Tamashiro, JY",São Paulo,Itararé,"Estrada Itararé-Bonsucesso, Fazenda Ibiti (Ripasa)",-49.3400001525879,-24.1100006103516,NA,NA,NA,"1997",NA,NA,"11",NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"159",2019-11-21 10:06:12-03,IBt,SP,"152405",S,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,"Coleman, JR; Menezes, EM","26","1976","01","19",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Scaramuzza, CAM",São Paulo,Pardinho,"Em terreno baldio, ca. de 25 km a sudeste de Botucatu",-48.3699989318848,-23.0799999237061,NA,NA,NA,"1995",NA,NA,"02","13","14628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
