X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,recordNumber,occurrenceRemarks,coordinatePrecision,geoFlag,phylum,order,infraspecificEpithet,continentOcean,preparationType,typeStatus,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"126",2020-01-20 14:40:43-03,UPM,MACK,"915",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,"F. F. Mazine; A. R. Duarte","R. Farias; et al.","2002","04","23",Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho, núcleo Sete Barras. Trilha da figueira. Borda de Floresta Omb#?#rofila Densa Baixo Montana.","695",NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"220",2020-11-04 11:14:48-03,ESALQ,ESA,"95240",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,"Foresto, E.","Braidotti, J.C. et al.","2005","03","30",Brasil,São Paulo,Barra do Turvo,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,ESA095240,NA,NA,NA,NA,NA,"132.0",NA,"38172",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"221",2020-11-04 11:14:48-03,ESALQ,ESA,"9105",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R.","1993","03","28",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA009105,NA,NA,NA,NA,NA,"818.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.42,-23.42,"223",2020-11-04 11:14:48-03,ESALQ,ESA,"68937",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, L.D.","Franco, G.A.D.C.; Mazine, F.F.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Moura, C.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2000","04","21",Brasil,São Paulo,São Sebastião,-45.42,-23.42,"-45.42","-23.42","130","130",ESA068937,NA,"2013",NA,NA,"Parque Estadual da Serra do Mar - Cachoeira do sítio Urucurana, trilha do escorrega, margem do Rio Una. Floresta Ombrófila Densa de Encosta, com perturbação. Borda da mata","2959.0","Árvore ca. 7m, botões esverdeados",NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"225",2020-11-04 11:14:48-03,ESALQ,ESA,"109778",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA109778,NA,NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,"29344.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"227",2020-11-04 11:14:43-03,ESALQ,ESA,"104487",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,cf. myrcioides,Myrceugenia cf. myrcioides,(Cambess.) O. Berg,"Costa, R.F.","Aguiar, O.T.","2002","03","14",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA104487,NA,NA,NA,NA,NA,"1050.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"231",2020-11-04 11:14:48-03,ESALQ,ESA,"108363",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,"Souza, V.C.","Nakamura, F.M.","2007","08","26",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,ESA108363,NA,NA,NA,NA,NA,"41.0",NA,"37574",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"232",2020-11-04 11:14:48-03,ESALQ,ESA,"26065",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Rodrigues, R.R. et al.","1995","09","03",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA026065,NA,NA,NA,NA,NA,"168.0",NA,"38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"233",2020-11-04 11:14:48-03,ESALQ,ESA,"29323",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1996","08","28",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA029323,NA,NA,NA,NA,NA,"878.0",NA,"17990",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"234",2020-11-04 11:14:48-03,ESALQ,ESA,"7159",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Barroso, G.M.","Moraes, P.L.R.","1992","01","20",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA007159,NA,NA,NA,NA,NA,"650.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"235",2020-11-04 11:14:48-03,ESALQ,ESA,"14759",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R. Diniz, C.C.","1994","05","21",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA014759,NA,NA,NA,NA,NA,"977.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"236",2020-11-04 11:14:48-03,ESALQ,ESA,"17430",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","19",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA017430,NA,NA,NA,NA,NA,"1166.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"237",2020-11-04 11:14:48-03,ESALQ,ESA,"41666",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Zipparro, V.B. et al.","1994","05","11",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA041666,NA,NA,NA,NA,NA,"318.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"238",2020-11-04 11:14:48-03,ESALQ,ESA,"109387",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,NA,"Duarte, A.R.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA109387,NA,NA,NA,NA,NA,"539.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"245",2020-11-04 11:14:48-03,ESALQ,ESA,"95239",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,"Foresto, E.","Braidotti, J.C. et al.","2005","03","30",Brasil,São Paulo,Barra do Turvo,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,ESA095239,NA,NA,NA,NA,NA,"129.0",NA,"38172",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"246",2020-11-04 11:14:48-03,ESALQ,ESA,"62118",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,"Kawasaki, M.L.","Batista, E.R.; Penha, A.S.; Monico, I.M.; Matsukuma, C.K.; Oki, V.K.","1999","01","08",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,ESA062118,NA,NA,NA,NA,NA,"71.0",NA,"37574",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"247",2020-11-04 11:14:48-03,ESALQ,ESA,"95369",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess. ) O. Berg,NA,"Meireles, J.E. et al.","2005","03","28",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA095369,NA,NA,NA,NA,NA,"296.0",NA,"38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"248",2020-11-04 11:14:48-03,ESALQ,ESA,"66230",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Mazine, F.F.","Moraes, P.L.R.","2000","04","06",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA066230,ESA066230,NA,NA,NA,NA,"2130.0",NA,"17990",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"249",2020-11-04 11:14:48-03,ESALQ,ESA,"105492",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,"Costa, R.F.","Aguiar, O.T.","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA105492,NA,NA,NA,NA,NA,NA,NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"250",2020-11-04 11:14:48-03,ESALQ,ESA,"9106",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R.","1993","03","28",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA009106,NA,NA,NA,NA,NA,"817.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"251",2020-11-04 11:14:48-03,ESALQ,ESA,"7507",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Barroso, G.M.","Moraes, P.L.R.","1992","07","05",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA007507,NA,NA,NA,NA,NA,"697.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"252",2020-11-04 11:14:48-03,ESALQ,ESA,"17404",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","18",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA017404,NA,NA,NA,NA,NA,"1122.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"253",2020-11-04 11:14:48-03,ESALQ,ESA,"7426",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Barroso, G.M.","Moraes, P.L.R.","1992","03","22",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA007426,NA,NA,NA,NA,NA,"670.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"254",2020-11-04 11:14:48-03,ESALQ,ESA,"7434",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Barroso, G.M.","Moraes, P.L.R.","1992","03","23",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA007434,NA,NA,NA,NA,NA,"678.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"255",2020-11-04 11:14:48-03,ESALQ,ESA,"17394",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","17",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA017394,NA,NA,NA,NA,NA,"1091.0",NA,"27904",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"256",2020-11-04 11:14:48-03,ESALQ,ESA,"69349",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, L.D.","Franco, G.A.D.C.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","20",Brasil,São Paulo,São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,ESA069349,NA,"2013",NA,NA,NA,"2947.0",NA,"41977",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"257",2020-11-04 11:14:48-03,ESALQ,ESA,"83582",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Aguiar, O.T.","Pastore, J.A. ; Moura, C.","2002","07","19",Brasil,São Paulo,São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,ESA083582,NA,NA,NA,NA,NA,"1183.0",NA,"25482",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"258",2020-11-04 11:14:48-03,ESALQ,ESA,"123906",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","2013","05","01",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,ESA123906,NA,"2013",NA,NA,Área da Cia. Votorantim. Trilha da Casa de Pedra.,"35007.0","Árvore, ca. 6 m alt. Vegetativo.","41034",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"259",2020-11-04 11:14:48-03,ESALQ,ESA,"123935",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","2013","05","01",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,ESA123935,NA,"2013",NA,NA,Área da Cia. Votorantim. Trilha do Rio Dezembro.,"35036.0","Árvore, ca. 6 m alt. Vegetativo.","41034",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"260",2020-11-04 11:14:48-03,ESALQ,ESA,"118297",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,"Aguiar, O.T.","Moura, C.; Francisco, J.N.C. ; Ribeiro, R.S.","2011","02","01",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,"-47,005,556","-24,353,889",NA,NA,ESA118297,NA,"2011","03","02",Estação Ecológica Juréia-Itatins,"349.0","Coleta avulsa.; GEOGRAFIA: Trilha da Vila.;","21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"262",2020-11-04 11:14:48-03,ESALQ,ESA,"75127",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Mazine, F.F. & Souza, V.C.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17",Brasil,São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,ESA075127,ESA075127,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.","222.0","Árvore, 8m alt. Frutos imaturos verdes.","26998",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
