X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,typeStatus,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,relatedCatalogItem,dayIdentified,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.95,-22.43,"50",2015-07-02 14:02:41-03,JBP,HPL,"4911",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,G.F. Arbocz,"1552","1995","06","29",NA,Brasil,SP,"Coletado nas proximidades da cidade; cultivado na arborização urbana.",NA,NA,NA,NA,G.F. Arbocz,Mogi Mirim,-46.95,-22.43,NA,"19575",auto,NA,NA,NA,NA,"1995","06",NA,NA,"29",NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"71",2019-08-20 10:17:39-03,UNICAMP,UEC,"143475",S,Plantae,Magnoliopsida,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Pianaro, A",s.n.,"2006","05","23",NA,Brazil,São Paulo,"cultivada no Campus da Unicamp, em frent",NA,"árvore cerca de 12m, flores amarelas, com bastante perfume",NA,NA,NA,Campinas,-47.060001373291,-22.8999996185303,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.39,-22.18,"81",2013-04-01 09:18:10-03,IPT,BCTW,"18745",S,Plantae,Magnoliophyta,NA,NA,Lophanthera,lactescens,Lophanthera lactescens,Ducke,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,Leme,-47.39,-22.18,NA,"20942",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"86",2020-12-21 16:32:51-03,MBM,MBM,"232743",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Soares, A.; et al.; et al.","250",NA,NA,NA,Southern America,Brazil,São Paulo,Estação Experimental do Instituto Florestal,NA,NA,MBM232743,MBM232743,"Anderson, W.R.",Assis,-50.4099998474121,-22.6599998474121,NA,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"87",2020-12-21 16:32:51-03,MBM,MBM,"254112",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, M.A.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Vila Amália,NA,NA,MBM254112,MBM254112,"Pickel, D.B.",São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"91",2020-12-21 16:32:51-03,MBM,MBM,"162282",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Kämpf, E.","168",NA,NA,NA,Southern America,Brazil,São Paulo,Parque da ESALQ,NA,NA,MBM162282,MBM162282,"Rozza, A.F.",Piracicaba,-47.6399993896484,-22.7199993133545,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.633333,-22.7,"96",2020-12-11 11:37:39-03,UFMG,BHCB,"33911",PreservedSpecimen,Plantae,Dicotyledon,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Barreto, KD; Fernandes, GD; Vitti, FX",s.n.,"1993","04","02",Southern America,Brasil,São Paulo,Parque da ESALQ,NA,"Árvore, 12m de altura. Floração, sadia, tronco liso, com latex, flor amarela, fruto ausente; Borda de mata, formação antrópica",BHCB027619,BHCB027619,NA,Piracicaba,-47.633333,-22.7,NA,NA,NA,NA,NA,"-47.633333","-22.7","1993","04",NA,NA,"16",NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"104",2021-02-11 17:19:29-03,UFPR,UPCB,"23195",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Kämpf, E.","168","1989","02","14",NA,Brasil,São Paulo,Parque da ESALQ,NA,"Árvore, 2,5m, flor amarela em cacho, nectário extra-floral..",NA,NA,"Rozza, A.F.",Piracicaba,-47.6399993896484,-22.7199993133545,NA,"44778",auto,NA,NA,NA,NA,"1989","12",NA,NA,"06",NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"115",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"9999",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Picinguaba,NA,NA,NA,NA,André M. Amorim,Ubatuba,-45.0699996948242,-23.4300003051758,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"116",2020-06-17 15:25:13-03,UNESP-RC,HRCB,"11862",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Romero, R.",NA,NA,NA,NA,NA,Brasil,São Paulo,Picinguaba,NA,NA,NA,NA,André M. Amorim,Ubatuba,-45.0699996948242,-23.4300003051758,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"119",2021-02-04 10:29:10-03,UFRPE,HST,"3522",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,L.F.Toscano,"124","1968","05","07",NA,Brasil,São Paulo,Escola Superior de Agricultura Luiz de Queiroz (ESALQ),NA,NA,HST003522,NA,NA,Piracicaba,-47.6399993896484,-22.7199993133545,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"127",2021-03-15 18:28:30-03,USP,SPF,"77772",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Laurino, MC",s.n.,"1993","05","07",NA,Brasil,São Paulo,Árvore cultivada na arborização urbana.,NA,"Flores amarelas, visitadasa por muitas abelhas.",SPF00077772,SPF00077772 SPF00077772_1,"Pirani, JR",Pindamonhangaba,-45.4599990844727,-22.9200000762939,NA,"24176",auto,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6492,-22.7253,"136",2019-01-25 15:42:10-02,IAC,IAC,"19156",S,Plantae,NA,NA,Malpighiaceae-1.Byrsonimoideae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,H.F. Leitão Filho,s/nº,"1967","04","15",NA,Brasil,São Paulo,ESALQ,NA,NA,NA,NA,H.F. Leitão Filho,Piracicaba,-47.6492,-22.7253,NA,NA,NA,NA,NA,"-47.6492","-22.7253","1967","04",NA,NA,"15",NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"138",2019-01-25 15:42:10-02,IAC,IAC,"50837",S,Plantae,NA,NA,Malpighiaceae-1.Byrsonimoideae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,M.B. Carvalho & J.F. Benedito,"29","2009","01","29",NA,Brasil,São Paulo,"IAC, Av. Barão de Itapura, Parque",NA,NA,NA,NA,M.B. Carvalho & J.F. Benedito,Campinas,-47.065751,-22.9056,NA,NA,NA,NA,NA,"-47.065751","-22.9056","2009","01",NA,NA,"29",NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"139",2019-01-25 15:42:10-02,IAC,IAC,"55037",S,Plantae,NA,NA,Malpighiaceae-1.Byrsonimoideae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,D.R.C. Ribeiro,"46","2013","12","12",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa (Fitopatológia)",NA,NA,NA,NA,D.R.C. Ribeiro,Campinas,-47.077171,-22.870251,NA,NA,NA,NA,NA,"-47.077171","-22.870251","2013","12",NA,NA,"12",NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"140",2019-01-25 15:42:10-02,IAC,IAC,"8088",S,Plantae,NA,NA,Malpighiaceae-1.Byrsonimoideae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,P. Siviero,s/nº,"1946","08","05",NA,Brasil,São Paulo,"IAC, Fazenda Santa Elisa",NA,S.I. de Plantas I-5352,NA,NA,O. Handro,Campinas,-47.0608,-22.9056,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1947","05",NA,NA,"23",NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"148",2020-07-23 12:11:38-03,CEPLAC,CEPEC,"137429",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,"Sampaio, A.V.",NA,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,<ll>dwc_commonname:</ll>,NA,NA,"Sampaio, A.V.",PIRACICABA,-47.6399993896484,-22.7199993133545,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"154",2019-11-13 16:04:47-03,UNISANTA,HUSC,"10706",PreservedSpecimen,Plantae,Magnoliophyta,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Scolari, G.O.; Olmos, A.","5","2006","06","20",NA,Brasil,São Paulo,Jardim Botânico Municipal de Santos Chico Mendes.,NA,Árvore com aproximadamente 10m de altura. Tronco muito retilíneo coma copa abrindo-se em seu ápice. Grande número de inflorescências amarelas dispostas em forma de cacho.,NA,NA,NA,Santos,-46.3300018310547,-23.9599990844727,NA,"26836",auto,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"156",2020-11-04 17:29:38-03,UEM,HUEM,"11221",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke.,"Soares, A; Maschio, W","250","1998","04","24",NA,Brasil,São Paulo,NA,NA,"Flores amarelas, tendões terminais caídos, folhas parecidas com guacá. Árvore plantada próximo a hospedaria, Estrada Instituto florestal.; Cerrado.",HUEM000006791,HUEM000006791,G. Hatschbach,Assis,-50.4099998474121,-22.6599998474121,NA,"23972",auto,NA,NA,NA,NA,"1998","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"158",2020-11-12 17:01:14-03,UEL,FUEL,"39165",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Soares, A; Maschio, W","250","1998","04","24",NA,Brasil,São Paulo,Estação Experimental do Instituto Florestal,NA,NA,NA,NA,"Hatschbach, G",Assis,-50.4099998474121,-22.6599998474121,NA,"23972",auto,NA,NA,NA,NA,"1998","07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"159",2020-11-12 17:01:14-03,UEL,FUEL,"9160",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Kämpf, E","168","1989","11","06",NA,Brasil,São Paulo,"Parque da ESALQ, USP",NA,NA,NA,NA,"Rozza, AF",Piracicaba,-47.6399993896484,-22.7199993133545,NA,"44778",auto,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"160",2020-11-12 17:01:14-03,UEL,FUEL,"31494",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, MA",s.n.,"1951","03","27",NA,Brasil,São Paulo,Arboreto de Vila Amália,NA,NA,NA,NA,Pickel,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,"1955",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"169",2021-03-04 15:44:44-03,IF,SPSF,"02454",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,J.P.Coelho,NA,"1946","07","22",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"170",2021-03-04 15:44:44-03,IF,SPSF,"04143",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,M.A. Cunha,NA,"1951","03","27",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-21.7700004577637,"171",2021-03-04 15:44:44-03,IF,SPSF,"07860",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,B.Costa,NA,"1962","08","20",América do Sul,Brasil,SP,fazenda Itaquere,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,Nova Europa,-48.560001373291,-21.7700004577637,NA,"12872",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"172",2021-03-04 15:44:44-03,IF,SPSF,"15130",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,I.S.Seixas,NA,"1992","06","03",América do Sul,Brasil,SP,P.E.Instituto Florestal,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Jose do Rio Preto,-49.3699989318848,-20.8199996948242,NA,"20305",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"173",2021-03-04 15:44:44-03,IF,SPSF,"02984",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,A. Rodrigues,NA,"1947","04","11",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"174",2021-03-04 15:44:44-03,IF,SPSF,"03068",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,R.Correa,NA,"1947","06","23",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"175",2021-03-04 15:44:44-03,IF,SPSF,"11763",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,L.Gonzaga,NA,"1950","01","20",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.633333,-22.7,"178",2019-11-21 10:09:01-03,IBt,SP,"304479",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Barreto, KD; Fernandes, GD; Vitti, FX","201","1993","04","02",NA,Brasil,São Paulo,Parque da ESALQ,NA,NA,SP019627,NA,"Mamede, MCH",Piracicaba,-47.633333,-22.7,NA,NA,NA,NA,NA,"-47.633333","-22.7","2005",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"184",2019-11-21 10:09:01-03,IBt,SP,"54194",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Siviero, P",s.n.,"1946","08","05",NA,Brasil,São Paulo,Fazenda Santa Elisa,NA,NA,SP019625,NA,"Mamede, MCH",Campinas,-47.060001373291,-22.8999996185303,NA,"23900",auto,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"185",2019-11-21 10:09:01-03,IBt,SP,54194a,S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Siviero, P",s.n.,"1946","08","05",NA,Brasil,São Paulo,Fazenda Santa Elisa,NA,NA,SP019626,NA,"Mamede, MCH",Campinas,-47.060001373291,-22.8999996185303,NA,"23900",auto,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-21.7700004577637,"186",2019-11-21 10:09:01-03,IBt,SP,64101a,S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Kuhlmann, M","3669","1955","04","28",NA,Brasil,São Paulo,Fazenda Itaquerê,NA,NA,SP019623,SP019623,"Anderson, WR",Nova Europa,-48.560001373291,-21.7700004577637,NA,"12872",auto,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-21.7700004577637,"187",2019-11-21 10:09:01-03,IBt,SP,"64101",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Kuhlmann, M","3669","1955","04","28",NA,Brasil,São Paulo,Fazenda Itaquerê,NA,NA,SP019622,SP019622,"Anderson, WR",Nova Europa,-48.560001373291,-21.7700004577637,NA,"12872",auto,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"188",2019-11-21 10:09:01-03,IBt,SP,"345261",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, MA",s.n.,"1951","03","27",NA,Brasil,São Paulo,"Arboreto de Vila Amália. Quadra 18, nº 5",NA,NA,SP019628,NA,"Mamede, MCH",São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"189",2019-11-21 10:09:01-03,IBt,SP,"298429",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Furlan, A; et al.","689","1989","03","11",NA,Brasil,São Paulo,Picinguaba. Trilha das 3 lagoas,NA,NA,SP019629,SP019629,"Mamede, MCH",Ubatuba,-45.0699996948242,-23.4300003051758,NA,"34265",auto,NA,NA,NA,NA,"2005","10",NA,NA,"13",NA,"35",São Paulo,SP,Sudeste
