X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,class,dayIdentified,fieldNumber,typeStatus,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.3499984741211,-23.7700004577637,"17",2020-01-20 14:40:46-03,UPM,MACK,"3225",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,NA,J. Teixeira,"100","2011","10","01",NA,Brasil,SP,Ilhabela,NA,-45.3499984741211,-23.7700004577637,NA,NA,"HMACK00003225-J.Teixeira100-1/10/2011,,Ilhabela,SP,Brasil",NA,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"28",2020-11-04 12:17:13-03,ESALQ,ESA,"128322",PreservedSpecimen,Plantae,Magnoliophyta,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,NA,NA,"Virillo, C.B.","228.0","2013","04","03",NA,Brasil,São Paulo,Tapiraí,Reserva Particular da Votorantim (CBA). UHE Barra. Floresta Ombrófila Densa com trechos degradados e conservados,-47.5,-23.9599990844727,NA,NA,ESA128322,ESA128322,"41034",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.36,-24.09,"36",2015-07-02 14:03:26-03,JBP,HPL,"5800",S,Plantae,NA,NA,Nyctaginaceae,Guapira,cf. nitida,Guapira cf. nitida,(Mart. ex J.A. Schmidt) Lundell,G.F. Arbocz,G.F. Arbocz,"540","1994","08","03",NA,Brasil,SP,Ribeirão Grande,"Coletado na fazenda Intervales, base São Pedro.",-48.36,-24.09,NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,"1994","08",NA,"03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"65",2021-03-01 16:37:05-03,UNICAMP,UEC,"200462",S,Plantae,Magnoliopsida,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A.Schmidt) Lundell,"Tamashiro, JY","Pereira, LS; Belinello, R; Gomes, JAMA",N314,"2007","12",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 3.5 metros de altura. Frequência da espécie na parcela: n=14; Mata Atlântica",UEC158121,UEC158121,NA,NA,"-45.183333","-23.4","990","1045","2008",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"66",2021-03-01 16:37:05-03,UNICAMP,UEC,"160415",S,Plantae,Magnoliopsida,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A.Schmidt) Lundell,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","221","2011","01","26",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,NA,"Material vegetativo. Cerca de 4 m de altura e 7 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC009945,UEC009945,NA,NA,"-45.945278","-23.330333","999","999","2011","05",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"121",2020-12-21 16:37:48-03,MBM,MBM,"253288",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A. Schmidt) Lundell,"Furlan, A.","Dittrich, VA de O; Jorge, M de CO; Jorge, M de CO","422",NA,NA,NA,Southern America,Brazil,São Paulo,Ubatuba,Morro do Corcovado,-45.0699996948242,-23.4300003051758,NA,NA,MBM253288,MBM253288,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"150",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10796",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"151",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"12842",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"152",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"33314",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,Marco A. de Assis,"Assis, M. A. de",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"153",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"8771",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"154",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"8792",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"155",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9301",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"156",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9397",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Cunha, N. M. L.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"157",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"31025",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Núcleo Picinguaba - Parque Estadual da Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"158",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"31057",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Núcleo Picinguaba - Parque Estadual da Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"159",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10620",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"160",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10874",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"161",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10915",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"162",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10925",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"163",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"10928",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"164",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"12844",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"165",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"12860",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"166",2020-06-17 15:25:20-03,UNESP-RC,HRCB,"8682",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Costa, R.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"167",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"8740",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"168",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9066",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"169",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9103",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"170",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9181",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"171",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9182",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"172",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9240",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"173",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9406",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Cunha, N. M. L.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"174",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9412",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Cunha, N. M. L.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"175",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9413",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Cunha, N. M. L.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"176",2020-06-17 15:25:21-03,UNESP-RC,HRCB,"9419",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(J.A. Schmidt) Lundell,A. Furlan,"Cunha, N. M. L.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"212",2019-11-13 11:27:26-03,USP,SPF,"81476",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,"Furlan, A","Hoehne, FC","23855","1899","08","23",NA,Brasil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,SPF00081476,NA,"15123",auto,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"213",2019-11-13 11:27:26-03,USP,SPF,"81475",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,"Furlan, A","Loefgren, A","4208","1898","11","10",NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,SPF00081475,NA,"22363",auto,NA,NA,NA,NA,"1995",NA,NA,NA,NA,paratype,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"214",2019-11-13 11:27:26-03,USP,SPF,"163002",PreservedSpecimen,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,"Furlan, A","Kuhlmann, M","4644","1959","07","02",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,SPF00163002,NA,"34265",auto,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"225",2019-01-25 15:43:35-02,IAC,IAC,"49002",S,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,J.A.M.A. Gomes et al.,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","357","2006","11","01",NA,Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.080223,-23.373498,NA,"subparcela 11, indivíduo G 243",NA,NA,NA,NA,"-45.080223","-23.373498",NA,NA,"2006","11",NA,"01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"226",2020-01-27 18:25:20-03,IAC,IAC,"49686",S,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,E.F.S. Rossetto,"R.B. Torres; J.A.M.A. Gomes & C.B. Virillo","1894","2008","06","19",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Casa da Farinha",-45.0711,-23.4339,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339",NA,NA,"2018","08",NA,"19",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.082151,-23.373225,"227",2020-01-27 18:25:20-03,IAC,IAC,"49893",S,Plantae,NA,NA,Nyctaginaceae,Guapira,nitida,Guapira nitida,(Mart. ex J.A.Schmidt) Lundell,E.F.S. Rossetto,"E. Ramos; H.R. Gonçalves & S. Santos","557","2007","10","01",NA,Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",-45.082151,-23.373225,NA,"Subparcela 68, Indivíduo H1032",NA,NA,NA,NA,"-45.082151","-23.373225",NA,NA,"2018","08",NA,"01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
