X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,occurrenceRemarks,geoFlag,recordedBy,recordNumber,year,month,day,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,barcode,imagecode,typeStatus,dayIdentified,class,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"10",2021-03-30 12:44:23-03,EAO,IAN,"94664",PreservedSpecimen,Plantae,Dicotiledônea,NA,Melastomataceae,Lavoisiera,serrulata,Lavoisiera serrulata,Cogn.,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,auto,"Porto, PC","3149","1937","02","20",Southern America,NA,NA,NA,IAN094664,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"66",2021-02-11 17:19:40-03,UFPR,UPCB,"3118",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Lavoisiera,serrulata,Lavoisiera serrulata,Cogn.,"Brade, A.C.","1943","01",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,auto,"Campos Porto, P.","3149","1937","02",NA,NA,NA,NA,NA,UPCB0012751,UPCB0012751,NA,"01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"72",2020-08-31 09:06:28-03,INPA,INPA,"43800",S,Plantae,Dicotyledon Com-Clade,Myrtales,Melastomataceae,Lavoisiera,serrulata,Lavoisiera serrulata,Cogn.,"Brade, AC",NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"21048",NA,auto,"Porto, PC","3149","1937","02","20",Southern America,NA,NA,NA,INPA0043800,INPA0043800 INPA0043800_e,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
