X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,dayIdentified,class,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5497,-24.7003,"2",2021-03-15 16:37:00-03,NY,NYBG,"418254",PreservedSpecimen,Plantae,Magnoliophyta,Asparagales,Orchidaceae,Epidendrum,filicaule,Epidendrum filicaule,Lindl.,F. C. Hoehne,A. Löfgren,"29332","1894","10","01",South America,Brazil,São Paulo,"Rib. de Iguape, Sao Paulo",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=35396' target='other'> <mi>dwc_moreinfo</mi></a>,NY00418254,NY00418254_01,Iguape,-47.5497,-24.7003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"75",2019-11-21 10:13:10-03,IBt,SP,"29332",S,Plantae,NA,NA,Orchidaceae,Epidendrum,filicaule,Epidendrum filicaule,(Sw.) Lindl.,NA,"Loefgren, A; Edwall, G",CGG2701,"1894","10","04",NA,Brasil,São Paulo,"Porto da Ribeira de iguape, ao pé da pedreira.",NA,"Herb. epífita, fl. flava.",SP009518,SP009518,Iguape,-47.5499992370605,-24.7000007629395,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
