X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,identifiedBy,stateProvince,locality,imagecode,scientificNameAuthorship,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,dayIdentified,class,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.833333,-22.25,"103",2020-11-19 10:22:59-03,CPAP,CPAP,"3619",PreserverdSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Salis, S. M.","87","1987","01","23",NA,Brasil,NA,NA,Arvoreta 3m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Mata ciliar sub-bosque. SUBSTRATO: solo arenoso. RELEVO: quase plano. <ll>dwc_commonname:</ll> Bolsa-de-pastor,NA,NA,NA,S. M. Salis,SP,Fazenda Santa Elisa as margens do rio Jacaré-Pepira,NA,(Vell.) Bureau ex Verl.,Brotas,-49.833333,-22.25,"620","620",49°50' W,22°15' S,"1987","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.191667,-22.731389,"139",2019-08-20 10:08:16-03,UNICAMP,UEC,"113991",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Barreto, KD; Fernandes, GD; Vitti, FX","2222","1994","03","23",NA,Brazil,NA,NA,"fruto, árvore, 12 m de altura, frutos imaturos verdes.",UEC148852,Magnoliopsida,NA,"Souza, VC",São Paulo,Fazenda Santa Rita (Agropave),UEC148852,(Vell.) Bureau,Anhembi,-48.191667,-22.731389,NA,NA,"-48.191667","-22.731389","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"141",2019-08-20 10:08:16-03,UNICAMP,UEC,"147957",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Santos, K","284","1997","09","13",NA,Brazil,NA,NA,Árvore. Vegetativo.,UEC148854,Magnoliopsida,NA,"Santos, K",São Paulo,"Sub-Distrito de Sousas, Floresta estacional semidecidual. Borda de mata.",UEC148854,(Vell.) Bureau,Campinas,-46.932778,-22.836944,NA,NA,"-46.932778","-22.836944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.833333,-22.866667,"146",2019-08-20 10:08:16-03,UNICAMP,UEC,"47268",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Gentry, AH; Silva, A","58676","1987","08","26",NA,Brazil,NA,NA,"ori, Tree 15 m, sterile. Disturbed semideciduous forest.",UEC148867,Magnoliopsida,NA,NA,São Paulo,"Reserva Florestal de Santa Genebra, Distrito de Barão Geraldo.",UEC148867,(Vell.) Bureau,Campinas,-46.833333,-22.866667,"550","550","-46.833333","-22.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"153",2019-08-20 10:08:16-03,UNICAMP,UEC,"68830",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Toledo Filho, DV; Bertoni, JEA","26056","1992","05","24",NA,Brazil,NA,NA,"ori, Árvore de 7-8 m de altura, interior da mata. Mata mesófila semidecídua.",UEC148865,Magnoliopsida,NA,NA,São Paulo,Reserva Estadual de Águas da Prata,UEC148865,(Vell.) Bureau,Águas da Prata,-46.7099990844727,-21.9300003051758,NA,NA,NA,NA,NA,NA,"13435",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-22.4699993133545,"154",2019-08-20 10:08:16-03,UNICAMP,UEC,"70982",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Tamashiro, JY; Belinello, R; Rodrigues, RR; Ivanauskas, NM; R","1044","1995","05","09",NA,Brazil,NA,NA,"fruto, árvore de 15 m, frutos maduros e imaturos.",UEC148851,Magnoliopsida,NA,NA,São Paulo,Estrada de terra para Barão de Ataliba,UEC148851,(Vell.) Bureau,Águas de Lindoia,-46.6300010681152,-22.4699993133545,NA,NA,NA,NA,NA,NA,"8148",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"155",2019-08-20 10:08:16-03,UNICAMP,UEC,"46778",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Salis, SM; Lieberg, SA","19241","1987","01","23",NA,Brazil,NA,NA,"ori, Árvore com 6 m, folhas pilosas.",UEC148864,Magnoliopsida,NA,NA,São Paulo,"Rio jacaré-Pepira-Mirim, Fazenda Santa Elisa.",UEC148864,(Vell.) Bureau,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.310001373291,-22.1000003814697,"156",2019-08-20 10:08:16-03,UNICAMP,UEC,"84428",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Durigan, G; Metzger, JP","35061","1993","06","07",NA,Brazil,NA,NA,"ori, Árvore, material estéril. Floresta ripária.",UEC148850,Magnoliopsida,NA,NA,São Paulo,"Fazenda São Carlos e Fazenda Santa Gertr, Margem do Rio Jacaré-Pepíra.",UEC148850,(Vell.) Bureau,Dourado,-48.310001373291,-22.1000003814697,NA,NA,NA,NA,NA,NA,"13775",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"157",2019-08-20 10:08:16-03,UNICAMP,UEC,"71215",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Durigan, G","30687","1991","09","13",NA,Brazil,NA,NA,"ori, Árvore, casca suberosa. Mata ciliar.",UEC148866,Magnoliopsida,NA,NA,São Paulo,Estação Experimental de Marília,UEC148866,(Vell.) Bureau,Marília,-49.939998626709,-22.2099990844727,NA,NA,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9000015258789,-22.7399997711182,"158",2021-03-01 16:26:44-03,UNICAMP,UEC,"137012",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Yamamoto, LF","235","1998","07","02",NA,Brazil,NA,NA,"Fruto amarelo esverdeado, árvore de 20m.",UEC148871,Magnoliopsida,NA,NA,São Paulo,Fazenda Bela Vista,UEC148871,(Vell.) Bureau,Pedreira,-46.9000015258789,-22.7399997711182,NA,NA,NA,NA,NA,NA,"12927",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0800018310547,-20.4200000762939,"159",2019-08-20 10:08:16-03,UNICAMP,UEC,"78451",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Bernacci, LC","1861","1995","05","18",NA,Brazil,NA,NA,"flor, Arbusto cerca de 2,5 m de altura, flores amarelas com estrias brancas.",UEC148862,Magnoliopsida,NA,"Bernacci, LC",São Paulo,Próximo ao trevo,UEC148862,(Vell.) Bureau,Valentim Gentil,-50.0800018310547,-20.4200000762939,NA,NA,NA,NA,"1995","05","14079",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-22.9699993133545,"160",2019-08-20 10:08:16-03,UNICAMP,UEC,"20895",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Gabrielli, AC; Leitão Filho, HF","11125","1980","04","11",NA,Brazil,NA,NA,"ori, Árvore, 12 m de altura. Mata.",UEC148855,Magnoliopsida,NA,NA,São Paulo,Mata Estadual de Valinhos,UEC148855,(Vell.) Bureau,Valinhos,-46.9900016784668,-22.9699993133545,NA,NA,NA,NA,NA,NA,"12075",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.59,-22.77,"188",2013-04-01 09:20:27-03,IPT,BCTW,"18504",S,Plantae,NA,Zeyheria,tuberculosa,Zeyheria tuberculosa,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,Magnoliophyta,NA,NA,São Paulo,NA,NA,Vellozo Bureau,Pinhalzinho,-46.59,-22.77,NA,NA,NA,NA,NA,NA,"10137",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"189",2013-04-01 09:20:27-03,IPT,BCTW,"14686",S,Plantae,NA,Zeyheria,tuberculosa,Zeyheria tuberculosa,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,ESALQ,NA,Magnoliophyta,NA,NA,São Paulo,NA,NA,Bureau,Piracicaba,-47.64,-22.72,NA,NA,NA,NA,NA,NA,"44778",auto,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"219",2020-12-21 16:18:35-03,MBM,MBM,"115114",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Pastore, U.; Klein, R.M.; Klein, R.M.","160","1986","10","28",Southern America,Brazil,NA,NA,NA,MBM115114,NA,NA,"Pinto, G.C.P.",São Paulo,"Reserva Florestal, Morro do Diabo",MBM115114,(Vell.) Bur. ex Verlot,Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"243",2015-09-04 08:03:28-03,MNHN,RECOLNAT_MNHN_P,P03586281,PreservedSpecimen,NA,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Novaes, C.",NA,"1894","6","27",NA,Brasil,hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586281' target='other'> <mi>dwc_moreinfo</mi></a>,P03586281,NA,NA,NA,São Paulo,NA,P03586281_01,(Vell.) Bureau,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,"3222",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"267",2021-02-11 17:18:18-03,UFPR,UPCB,"42996",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Nicolau, S.A.","824","1994","08","27",NA,Brasil,NA,NA,"Árvore ca. 6m, frutos esverdeados..",NA,NA,NA,"Cordeiro, I.",São Paulo,"Capela de Santo Alberto, estrada leste da capela lado norte",NA,Bur. ex Verlot,Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.29333333,-20.47361111,"358",2020-06-22 14:18:26-03,UNESP-IBILCE,SJRP,"31127",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida-Neto, A. & Ranga, N.T.","181.0","2008","06","18",América do Sul,Brasil,NA,NA,"Árvore 15m, interior da mata. Biota",NA,Tracheophyta,Lamiales,M. C. Rodrigues,São Paulo,"Fazenda São Francisco, floresta estacional semidecidual.",NA,(Vell.) Bureau ex Verl.,São João de Iracema (G5),-50.29333333,-20.47361111,NA,NA,"-50.29333333","-20.47361111","2008","06",NA,NA,"18",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"359",2020-09-09 13:31:22-03,UNESP-IBILCE,SJRP,"30255",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Rezende, A.A.",NA,NA,NA,NA,América do Sul,Brasil,NA,NA,"Árvore 10m, flores amarelo avermelhadas, fruto imaturo.;",NA,Tracheophyta,Lamiales,NA,São Paulo,Estação Ecológica de Paulo de Faria,NA,(Vell.) Bureau ex Verl.,Paulo de Faria,-49.516667,-19.916667,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"360",2020-09-09 13:31:22-03,UNESP-IBILCE,SJRP,"10161",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,Valéria Stranghetti,NA,NA,NA,NA,América do Sul,Brasil,NA,NA,"Arvore, ca. 15 m, fruto.;",NA,Tracheophyta,Lamiales,NA,São Paulo,Estação Ecológica de Paulo de Faria,NA,(Vell.) Bureau ex Verl.,Paulo de Faria,-49.516667,-19.916667,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.92611111,-20.92111111,"361",2020-06-22 14:18:26-03,UNESP-IBILCE,SJRP,"31130",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida-Neto, A. & Ranga, N.T.","184.0","2008","03","05",América do Sul,Brasil,NA,NA,"Árvore 12m, interior da mata. Biota",NA,Tracheophyta,Lamiales,M. C. Rodrigues,São Paulo,"Fazenda Boa Vista, floresta estacional semidecidual",NA,(Vell.) Bureau ex Verl.,União Paulista,-49.92611111,-20.92111111,NA,NA,"-49.92611111","-20.92111111","2008","03",NA,NA,"05",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.50472222,-20.32111111,"362",2020-06-22 14:18:26-03,UNESP-IBILCE,SJRP,"31129",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida-Neto, A. & Ranga, N.T.","183.0","2008","11","04",América do Sul,Brasil,NA,NA,"Árvore 13m, interior da mata. Biota",NA,Tracheophyta,Lamiales,M. C. Rodrigues,São Paulo,"Fazenda Boa Vista, floresta estacional semidecidual",NA,(Vell.) Bureau ex Verl.,Palestina (P6),-49.50472222,-20.32111111,NA,NA,"-49.50472222","-20.32111111","2008","11",NA,NA,"04",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.68722222,-21.40222222,"363",2020-06-22 14:18:26-03,UNESP-IBILCE,SJRP,"31128",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida-Neto, A. & Ranga, N.T.","182.0","2009","03","02",América do Sul,Brasil,NA,NA,"Árvore 15m, interior da mata. Biota",NA,Tracheophyta,Lamiales,M. C. Rodrigues,São Paulo,"Fazenda Santa Lúcia, floresta estacional semidecidual.",NA,(Vell.) Bureau ex Verl.,Taquaritinga,-48.68722222,-21.40222222,NA,NA,"-48.68722222","-21.40222222","2009","03",NA,NA,"02",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"388",2020-06-15 15:29:35-03,UNESP-RC,HRCB,"15451",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida, R.J.",s/nº,"1992","10","26",NA,Brasil,NA,NA,"Arvoreta 2m de altura, material estéril.",NA,NA,NA,"Leitão Filho, H.F.",São Paulo,Parque Rewitscher,NA,(Vell.) Bureau ex Verl.,Analândia,-47.6599998474121,-22.1200008392334,NA,NA,NA,NA,"1992","11","14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"393",2020-06-15 15:29:35-03,UNESP-RC,HRCB,"1207",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Vitti, H.",s/nº,"1965","04","17",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,São Paulo,Cerrado de Corumbataí,NA,(Vell.) Bureau ex Verl.,Corumbataí,-47.6199989318848,-22.2199993133545,NA,NA,NA,NA,NA,NA,"14989",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0800018310547,-20.4200000762939,"394",2020-06-15 15:29:35-03,UNESP-RC,HRCB,"22809",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Bernacci, L.C.","1861","1995","05","18",NA,Brasil,NA,NA,"Arbusto ca. 2,5m altura, flores amarelas com estrias brancas.",NA,NA,NA,"Bernacci, L.C.",São Paulo,Próximo ao trevo,NA,(Vell.) Bureau ex Verl.,Valentim Gentil,-50.0800018310547,-20.4200000762939,NA,NA,NA,NA,"1995","05","14079",auto,"18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-22.4699993133545,"395",2020-06-15 15:29:35-03,UNESP-RC,HRCB,"20615",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Tamashiro, J.Y.","1044","1995","05",NA,NA,Brasil,NA,NA,"Árvore de 15m, frutos maduros e imaturos.",NA,NA,NA,NA,São Paulo,Estrada de terra para Barão de Atibaia,NA,(Vell.) Bureau ex Verl.,Águas de Lindóia,-46.6300010681152,-22.4699993133545,NA,NA,NA,NA,NA,NA,"8148",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"401",2017-11-24 14:10:16-02,UFLA,ESAL,"25054",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,Augusto Gabriel,s.n.,NA,NA,NA,NA,Brasil,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,São Paulo,Bosque Rangel Pietraróia,NA,(Vell.) Bureau ex Verl.,Marília,-49.939998626709,-22.2099990844727,NA,NA,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"404",2017-11-24 14:10:16-02,UFLA,ESAL,"13122",S,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Almeida, RJ",s.n.,NA,NA,NA,NA,Brasil,NA,NA,"árvore; 3.0; ;; floresta",NA,NA,NA,NA,São Paulo,"Parque Rauvitscher, Faz. Pedra Vermelha",NA,(Vell.) Bureau ex Verl.,Analândia,-47.6599998474121,-22.1200008392334,NA,NA,NA,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.766666,-22.85,"474",2020-01-22 10:55:23-03,USP,SPF,"144158",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Fiaschi, P","527","2000","12","08",NA,Brasil,NA,NA,NA,SPF00144158,NA,NA,"Fiaschi, P",São Paulo,Estrada de Sapucaí-Mirim para Monteiro Lobato,NA,(Vell.) Bureau ex Verl.,Campos do Jordão,-45.766666,-22.85,"900","900","-45.766666","-22.85","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.656557,-22.642622,"488",2021-03-15 18:26:13-03,USP,SPF,"200167",PreservedSpecimen,Plantae,Bignoniaceae,Zeyheria,tuberculosa,Zeyheria tuberculosa,"Freitas, HS","221","2006","12","16",NA,Brasil,NA,NA,"Árvore 9 m alt., 20 cm de perímetro a altura do peito. Corola marrom externamente, e amarela com listras vermelhas internamente. Estilete creme, estigma verde. Filetes, anteras amarelas.; Borda de mata",SPF00200167,NA,NA,"Freitas, HS",São Paulo,Fazendo AtibaiaAcesso pelo km 258 da rodovia dos tropeiros (SP 068).,NA,(Vell.) Bureau ex Verl.,São José do Barreiro,-44.656557,-22.642622,"504","504","-44.656557","-22.642622","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
