X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.075,-23.95,"155",2020-09-12 05:00:02-03,US,US,"2687158",PreservedSpecimen,Plantae,NA,Rubiales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll. Arg.,NA,G. Eiten & W. D. Clayton,"6044","1965","2","13",South America - Neotropics,Brazil,São Paulo,NA,"Municipio de Itapecerica da Serra: along the S. Paulo-Registro highway (BR-2), ca. 40 km SW of turnoff to village of Sao Lourenco Da Serra, edge of secondary forest",-47.075,-23.95,NA,NA,US02733567,US02733567_01,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"160",2019-11-13 11:30:25-03,USP,SPF,"118087",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,"Garcia, RJF","Garcia, RJF","351","1993","03","03",NA,Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,NA,NA,SPF00118087,NA,NA,NA,NA,"1995",NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"170",2019-11-13 11:30:25-03,USP,SPF,"205500",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,"Jardim, JG","Chagas-Silva, F",s.n.,"1986","03","09",NA,Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,NA,SPF00205500,NA,NA,NA,NA,"2009","07",NA,NA,NA,"38740",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"171",2019-11-13 11:30:25-03,USP,SPF,"16105",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,"Hoehne, FC","Hoehne, FC",s.n.,"1932","02","25",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00016105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"222",2020-11-12 17:00:09-03,UEL,FUEL,"2121",PreservedSpecimen,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,"Jardim, JG","Francisco das Chagas e Silva; et al.","1075","1986","03","09",NA,Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,NA,NA,NA,"2009","07",NA,NA,NA,"38740",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.666667,-23.95,"226",2019-11-01 15:09:39-03,UnB,UB,"155106",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,"Delprete, PG","Eiten, G; Clayton, WD","6044","1965","02","13",Southern America,Brasil,São Paulo,Itapecerica da Serra,Along the S. Paulo Registro highway (BR2). Ca. 40km SW of turnoff to village of São Lourenço da Serra.,-47.666667,-23.95,NA,"Shrub 1 1/4m tall. Corolla, style & stigma white. All specimens of this nº from one individual.; Edge of secondary forest.",NA,NA,NA,"750","750","2000",NA,NA,"-47.666667","-23.95",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"237",2020-08-20 14:56:33-03,UFSC,FLOR,"36205",PreservedSpecimen,Plantae,NA,Gentianales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Silva, J.S.","267","1974","04","09",NA,Brasil,São Paulo,São Paulo,"Jardim Botânico, Parque Estadual.",-46.6300010681152,-23.5400009155273,NA,"arbusto, flor amarela, Fruto Imaturo, verde, 1,5m altura. Nativa no Jardim Botânico",FLOR0036205,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"238",2020-08-20 14:56:33-03,UFSC,FLOR,"36229",PreservedSpecimen,Plantae,NA,Gentianales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Hoehne, W.","6164","1967","02","01",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, ao lado do prédio novo.",-46.6300010681152,-23.5400009155273,NA,"arbusto, flor amarela, 1,2m altura. Flores muito odoríferas",FLOR0036229,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"239",2020-08-20 14:56:33-03,UFSC,FLOR,"36192",PreservedSpecimen,Plantae,NA,Gentianales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Jung, S.L.; Fonnnegra, R. & Silva, J.S.","381","1980","12","18",NA,Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,"herbácea, flor branco-amarelado. Flores longistilas. Nativa",FLOR0036192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"240",2020-08-20 14:56:33-03,UFSC,FLOR,"36193",PreservedSpecimen,Plantae,NA,Gentianales,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Jung, S.L.","362","1980","11","20",NA,Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,"herbácea, flor botões jovens, verdes. Nativa",FLOR0036193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"254",2021-02-25 09:38:56-03,IBt,SP,"337593",S,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Simão Bianchini, R","784","1995","09","26",NA,Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"255",2021-02-25 09:38:56-03,IBt,SP,"337415",S,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Rossi, L","1707","1995","11","21",NA,Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8400001525879,-23.7099990844727,"256",2021-02-25 09:38:56-03,IBt,SP,"337413",S,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Simão Bianchini, R","737","1995","07","04",NA,Brasil,São Paulo,Itapecerica da Serra,NA,-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"257",2021-02-25 09:38:56-03,IBt,SP,"337416",S,Plantae,NA,NA,Rubiaceae,Psychotria,malaneoides,Psychotria malaneoides,Müll.Arg.,NA,"Simão Bianchini, R","963","1996","05","01",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
