X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,typeStatus,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,order,continentOcean,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"15",2021-03-01 16:36:35-03,UNICAMP,UEC,"92045",S,Plantae,Magnoliopsida,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,NA,NA,NA,"Sanchez, M; Pedroni, F","31354","1992","12","17",Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, margens do Rio da Fazenda",-45.0699996948242,-23.4300003051758,NA,NA,"Árvore, 4m de altura, botões em início de desenvolvimento.",UEC105644,UEC105644,paratypus,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"16",2021-03-01 16:36:35-03,UNICAMP,UEC,"173710",S,Plantae,Magnoliopsida,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,"Meireles, LD","2017","09","Sanchez, M; Pedroni, F","354","1992","11","22",Brazil,São Paulo,Ubatuba,"Picinguaba, margens do Rio da Fazenda.",-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 5 metros de altura, frutos imaturos amarelos e maduros avermelhados.&nf;Coleção Rio da Fazenta nº 158.",UEC089538,UEC089538,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"17",2021-03-01 16:36:35-03,UNICAMP,UEC,"112695",S,Plantae,Magnoliopsida,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,NA,NA,NA,"Takahasi, A; Romera, EC","211","1996","01","27",Brazil,São Paulo,Ubatuba,"Picinguaba, Trilha do Corisco, Mata de encosta.",-45.0699996948242,-23.4300003051758,NA,NA,"Arbusto, ca. 3m, flores brancas, estames amarelos.",UEC105645,UEC105645,isotypus,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"18",2021-03-01 16:36:35-03,UNICAMP,UEC,"92040",S,Plantae,Magnoliopsida,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,"Meireles, LD","2017","09","Sanchez, M; Pedroni, F","31344","1992","10","10",Brazil,São Paulo,Ubatuba,"Pic, margem do rio da Fazenda.",-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 4m de alt, frutos imaturos amarelos e maduros vermelhos.",UEC058075,UEC058075,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"21",2021-03-01 11:49:33-03,UFPE,UFP,"82425",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,NA,NA,NA,"Ribeiro, JELS","08","1986","02","10",Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,"Arbusto, flores creme.; Mata Atlântica.",UFP082425,NA,NA,NA,NA,"21773",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"22",2021-03-01 11:49:33-03,UFPE,UFP,NA,PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,NA,NA,NA,"Ribeiro, JELS","08","1986","02","10",Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,"Arbusto, flores creme.; Mata Atlântica.",NA,NA,NA,NA,NA,"21773",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"23",2021-03-01 11:49:33-03,UFPE,UFP,"82262",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,"Amorim, BS","2017","02","Sanchez, M; Pedroni, F; et al.","1345","1997","04","16",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"COORD: 23°22' S / 44°48' W.; Árvore com 6m de altura, com flores.; Mata Atlântica de Encosta.",UFP082262,NA,NA,"1000","1000","34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"29",2021-03-01 11:49:33-03,UFPE,UFP,NA,PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,"Amorim, BS",NA,NA,"Sanchez, M; Pedroni, F","31344","1992","10","10",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore 4 m de altura, frutos imaturos amarelos e maduros vermelhos.",NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"30",2021-03-01 11:49:33-03,UFPE,UFP,NA,PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,"Amorim, BS","2017","02","Sanchez, M; Pedroni, F; et al.","1345","1997","04","16",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"COORD: 23°22' S / 44°48' W.; Árvore com 6m de altura, com flores.; Mata Atlântica de Encosta.",NA,NA,NA,"1000","1000","34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"31",2021-03-01 11:49:33-03,UFPE,UFP,"82757",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari et V.C. Souza,"Amorim, BS",NA,NA,"Sanchez, M; Pedroni, F","31344","1992","10","10",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"Árvore 4 m de altura, frutos imaturos amarelos e maduros vermelhos.",UFP082757,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"32",2019-11-13 11:26:59-03,USP,SPF,"144919",PreservedSpecimen,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,"Sobral, M","2018","04","Lobão, AQ","524","2001","01","21",Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Picinguaba.",-45.0699996948242,-23.4300003051758,NA,NA,NA,SPF00144919,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"33",2020-11-23 11:39:24-03,IAC,IAC,"49062",S,Plantae,NA,Myrtaceae-2.Myrtoideae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,L.D. Meireles,"2017","09","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","417","2006","11","07",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.080223,-23.373498,"-45.080223","-23.373498","subparcela 23, indivíduo G 385",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","35",São Paulo,SP,Sudeste
-45.079465,-23.380814,"34",2020-11-23 11:39:24-03,IAC,IAC,"49187",S,Plantae,NA,Myrtaceae-2.Myrtoideae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,L.D. Meireles,"2017","09","E. Ramos; H.R. Gonçalves & S. Santos","392","2007","05","04",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",-45.079465,-23.380814,"-45.079465","-23.380814","Subparcela 38 indivíduo F0512.&nf;Nome popular: araçarana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"35",2020-11-23 11:39:24-03,IAC,IAC,"49679",S,Plantae,NA,Myrtaceae-2.Myrtoideae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,L.D. Meireles,"2017","10","R.B. Torres; J.A.M.A. Gomes & C.B. Virillo","1887","2008","06","19",Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Casa da Farinha",-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"36",2019-11-21 10:12:03-03,IBt,SP,"356787",S,Plantae,NA,Myrtaceae,Myrcia,congestiflora,Myrcia congestiflora,Caliari & V.C.Souza,"Santos, MF","2018","11","Lobão, A; Fiaschi, P","524","2001","01","21",Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha da Casa da Farinha",-45.0699996948242,-23.4300003051758,NA,NA,"Arvoreta ca. 3m alt., folhas discolores verdes, flores com corola e estames alvos",SP004022,SP004022,Paratype,NA,NA,"34265",auto,NA,NA,"08","35",São Paulo,SP,Sudeste
