X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,recordNumber,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,phylum,order,continentOcean,preparationType,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,infraspecificEpithet,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.1199989318848,-22.2800006866455,"144",2021-03-01 16:36:56-03,UNICAMP,UEC,"83167",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,Osny,"Durigan, G; Metzger, JP","1993","03","15",Brazil,São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,UEC111384,NA,"35085","Fazenda Santa Elisa, margem do Rio Jacaré-Pepira.",NA,NA,"Árvore, material vegetativo, folhas de margem cartilaginosa.; Floresta ripária.",Magnoliopsida,NA,NA,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"145",2021-03-01 16:36:56-03,UNICAMP,UEC,"12193",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,NA,"Mathes, LAF","1978","08","17",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC111386,NA,"9254",Bosque dos Jequitibás.,NA,NA,Coleção Bosque dos Jequitibás nº 803-A.,Magnoliopsida,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"146",2021-03-01 16:36:56-03,UNICAMP,UEC,"11961",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Arantes, AA","Mathes, LAF","1978","05","16",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC111388,NA,"10079",Nativo no interior do Bosque dos Jequitibás.,NA,NA,"Árvore até 6m, frutos verdes.",Magnoliopsida,NA,NA,NA,"1996","07",NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"236",2020-12-21 16:37:31-03,MBM,MBM,"146577",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1991","11","05",Brazil,São Paulo,Avaré,-48.9199981689453,-23.0900001525879,NA,NA,MBM146577,MBM146577,"55787",Rod. SP-255,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,"29856",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"273",2021-02-11 17:20:46-03,UFPR,UPCB,"20428",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) C.D.Legrand,"Sobral, M.","Hatschbach, G.","1991","11","05",Brasil,São Paulo,Avaré,-48.9199981689453,-23.0900001525879,NA,NA,UPCB0023513,UPCB0023513,"55787",SP 255,NA,NA,"Árvore, 4m, flor alva. Mata..",NA,NA,NA,NA,"1992","01","01","29856",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3925,-21.860278,"394",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"27929",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,NA,"Silva, S.B.",NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3925,-21.860278,"-49.3925","-21.860278",NA,NA,NA,córrego da porteira,NA,NA,"Arbusto, 50 cm, frutos vinhos e imaturos cor verde;",Tracheophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.4,-20.883333,"395",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"29318",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,M. Sobral,"Ranga, N. & Rezende, A.A. & R. Zieri & Tomasetto, F. & Roldão, E.F.",NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.4,-20.883333,"-49.4","-20.883333",NA,NA,NA,Mata dos Macacos,NA,NA,"Ápice com espinho.;",Tracheophyta,Myrtales,América do Sul,NA,"2010",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3925,-21.860278,"396",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"27930",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,NA,"Silva, S.B.",NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3925,-21.860278,"-49.3925","-21.860278",NA,NA,NA,córrego da porteira,NA,NA,"Arbusto, 1,5 m, frutos de cor vinho;",Tracheophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.4,-20.883333,"397",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"29330",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,M. Sobral,"Roldão, E.F. & R. Zieri & Tomasetto, F.",NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.4,-20.883333,"-49.4","-20.883333",NA,NA,NA,Mata dos Macacos,NA,NA,"Folhas com espinho no ápice.;",Tracheophyta,Myrtales,América do Sul,NA,"2010",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.53722222,-21.62055556,"398",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"33540",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,NA,"Almeida Neto, A. & Ranga, N. T.","2008","03","24",Brasil,São Paulo,Matão (G9),-48.53722222,-21.62055556,"-48.53722222","-21.62055556",NA,NA,"309.0",Fazenda Cambuhy,NA,NA,"Árvore P-A 8, I-101. Biota",Tracheophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.53722222,-21.62055556,"399",2020-07-31 16:50:44-03,UNESP-IBILCE,SJRP,"33541",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,NA,"Almeida Neto, A. & Ranga, N. T.","2008","04","16",Brasil,São Paulo,Matão (G9),-48.53722222,-21.62055556,"-48.53722222","-21.62055556",NA,NA,"308.0",Fazenda Cambuhy,NA,NA,"Árvore P-E 81, I-1025. Biota",Tracheophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"428",2015-08-20 11:24:14-03,CPQBA,CPMA,"2289",S,Plantae,Mirtaceae,Myrcianthes,pungens,Myrcianthes pungens,Berg.,NA,Compra / Ilio,NA,NA,NA,Brasil,São Paulo,Limeira,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,NA,NA,NA,NA,mapa número 124,Magnoliophyta,Mirtales,Sul Americano,NA,NA,NA,NA,"20999",auto,Equisetopsida,NA,NA,CPQBA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"429",2020-09-12 05:00:02-03,US,US,"3566766",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pungens,Eugenia pungens,NA,NA,W. Hoehne,"1946","10","5",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01898521,US01898521_01 US01898521_02,"2280",Alto da Lapa,NA,NA,NA,NA,Myrtales,South America - Neotropics,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"489",2019-11-13 11:27:18-03,USP,SPF,"11644",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Mattos, J","Hoehne, W","1946","10","05",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00011644,NA,"2280",NA,NA,NA,NA,NA,NA,NA,NA,"1963",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"548",2020-11-23 11:39:24-03,IAC,IAC,"46453",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,J.A.M.A. Gomes & J. Pena Filho,J.A.M.A. Gomes & J. Pena Filho,"2003","10","30",Brasil,São Paulo,Campinas,-47.042331,-22.801017,"-47.042331","-22.801017",NA,NA,"109",Bosque dos Jequitibás,NA,NA,ind. 539 fitossoc.,NA,NA,NA,NA,"2003","10","30",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"549",2020-11-23 11:39:24-03,IAC,IAC,"55025",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,L.B. Évora & L.C. Bernacci,L.B. Évora & L.C. Bernacci,"2013","11","12",Brasil,São Paulo,Campinas,-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,"40","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da baixada da horticultura- Árvores, L1, P14.",NA,NA,NA,NA,NA,NA,NA,"2013","11","12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.883333,-22.583333,"580",2020-11-04 17:30:04-03,UEM,HUEM,"21410",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O. Berg) D.Legrand,"Romagnolo, MB","Romagnolo, MB","2011","09","19",Brasil,Paraná,Diamante do Norte,-52.883333,-22.583333,"-52.883333","-22.583333",HUEM000009032,HUEM000009032,"3193","Estação Ecológica do Caiuá, estrada do Ribeirão Conceição, borda da mata","260","260","Arvoreta, cerca de 6 m de altura; botões de coloração verde.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.64,-23.55,"612",2019-11-01 15:06:39-03,UnB,UB,"168295",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O. Berg) D. Legrand,"Barroso, GM","Hoehne, W","1946","10","05",Brasil,São Paulo,São Paulo,-46.64,-23.55,"-46.64","-23.55",NA,NA,s.n.,Instituto de botânica USP,NA,NA,Cultivado,Dicotyledoneae,NA,Southern America,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"642",2021-03-04 15:45:37-03,IF,SPSF,"15318",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,NA,Osny T. Aguiar,G. Hatschbach & J.M.Silva,"1991","11","05",Brasil,SP,Avaré,-48.9199981689453,-23.0900001525879,NA,NA,NA,NA,"55787",Rod.SP-255,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Árvore 4m; flor alva.; GEOGRAFIA: Mata.;",Magnoliophyta,Myrtales,América do Sul,NA,"2017","09","11","29856",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"643",2021-03-04 15:45:37-03,IF,SPSF,"01501",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,NA,O.T.Aguiar,D.Amaro van Emelen,NA,NA,NA,Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,chacara dos Morrinhos,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome Popular  Guabijú;",Magnoliophyta,Myrtales,América do Sul,NA,"2017","09","11","53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"645",2021-03-04 15:45:37-03,IF,SPSF,"12091",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,NA,O.T.Aguiar,W.Hoehne,"1946","10","05",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"2280",Alto da Lapa,NA,NA,"COLETA: Planta cultivada;proveniente do Rio Grande do Sul;",Magnoliophyta,Myrtales,América do Sul,NA,"2017","09","11","53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"646",2021-03-04 15:45:37-03,IF,SPSF,"00738",PreservedSpecimen,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,NA,O.T.Aguiar,D.Bento Pickel,"1946","11","18",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Chácara dos Morrinhos,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: guabijú; GEOGRAFIA: Num pomar.;",Magnoliophyta,Myrtales,América do Sul,NA,"2017","09","11","53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"739",2021-02-08 12:44:13-03,UFRGS,ICN,"096312",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Sobral, M","Hatschbach, GM; Silva, JM","1991","11","05",Brasil,SP,Avaré,-48.9199981689453,-23.0900001525879,NA,NA,NA,NA,"55787",Rod. SP-255,NA,NA,"Árvore de 4 m de altura e flor alva.; Mata",Dicotyledon,NA,América do Sul,NA,"1992",NA,NA,"29856",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"758",2019-11-21 10:12:30-03,IBt,SP,"331557",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Kawasaki, ML","Bacchi, EM","1998","11","09",Brasil,São Paulo,Jaboticabal,-48.3199996948242,-21.25,NA,NA,SP020605,SP020605,"1",Campus da UNESP. Cultivada junto as outras árvores.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"759",2019-11-21 10:12:30-03,IBt,SP,"54053",S,Plantae,Myrtaceae,Myrcianthes,pungens,Myrcianthes pungens,(O.Berg) D.Legrand,"Barroso, GM","Hoehne, W","1946","10","05",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SP020604,SP020604,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"1991","09",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
