X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,class,infraspecificEpithet,typeStatus,dayIdentified,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-22.5699996948242,"103",2019-11-13 11:28:42-03,USP,SPF,"107151",PreservedSpecimen,Plantae,NA,NA,Poaceae,Chusquea,heterophylla,Chusquea heterophylla,Nees,"Viana, PL","Giulietti, AM","1095","1995","06","04",NA,Brasil,São Paulo,Alto do Pico Itaguaré.,-44.9599990844727,-22.5699996948242,"2400","2400",NA,NA,SPF00107151,SPF00107151,Cruzeiro,NA,NA,"2007","10","17702",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-22.5699996948242,"139",2019-11-21 10:15:06-03,IBt,SP,"290436",S,Plantae,NA,NA,Poaceae,Chusquea,heterophylla,Chusquea heterophylla,Nees,"Clark, LG","Giulietti, AM; et al.","1095","1995","06","04",NA,Brasil,São Paulo,Alto do Pico Itaguaré. Limite entre os Estados de São Paulo e Minas Gerais.,-44.9599990844727,-22.5699996948242,"2400","2400",NA,NA,SP042386,SP042386,Cruzeiro,NA,NA,"2005","07","17702",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
