X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,relatedCatalogItem,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.7811,-22.4547,"1",2021-03-15 16:37:00-03,NY,NYBG,"01318295",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,robustissima,Miconia robustissima,Cogn.,M. K. Caddah,M. K. Caddah,"638","2009","08","04",South America,Brazil,São Paulo,Queluz,"Margem do Rio das Cruzes, próximo à pousada Águas da Marambaia",-44.7811,-22.4547,"970","970",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305589' target='other'> <mi>dwc_moreinfo</mi></a>,NY01318295,NY01318295_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3,-22.75,"24",2021-03-01 16:34:42-03,UNICAMP,UEC,"151743",S,Plantae,Magnoliopsida,NA,Melastomataceae,Miconia,robustissima,Miconia robustissima,Cogn.,"Caddah, MK","Caddah, MK; Shimizu, GH; Belinello, R","638","2009","08","04",NA,Brazil,São Paulo,Queluz,"Margem do rio das Cruzes, Próximo à pousada Águas da Marambaia.",-45.3,-22.75,"970","970",NA,"Arvoreta ca. 3m, face abaxial das folhas e inflorescência avermelhadas, lâminas até 50 x 22 cm, inf. jovem com até 26 cm casca externa descamante, coleta em sílica.",UEC071940,UEC071940,NA,NA,NA,NA,"2009","08",NA,"-45.3","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"25",2019-08-20 10:19:22-03,UNICAMP,UEC,"73692",S,Plantae,Magnoliopsida,NA,Melastomataceae,Miconia,robustissima,Miconia robustissima,Cogn.,"Goldenberg, R","Goldenberg, R; Belinello, R","77","1995","04","07",NA,Brazil,São Paulo,Queluz,Margens do Rio das Cruzes,-44.781667,-22.455556,NA,NA,NA,"fruto, Arbusto com 2 m, frutos imaturos verdes e face inferior das folhas jovens avermelhadas.",UEC071937,UEC071937,NA,NA,NA,NA,"1996","05",NA,"-44.781667","-22.455556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.649444,-24.708889,"39",2021-02-11 17:19:57-03,UFPR,UPCB,"89101",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,cinerascens var. robusta,Miconia cinerascens var. robusta,Wurdack,"Goldenberg, R.","Sztutman, M. et al","268","1999","01","11",NA,Brasil,São Paulo,Pariquera-Açu,"Parque Estadual de Pariquera-Abaixo (PEPA). Ombrófila Densa. Acesso pelo Bairro Braço Preto, no lado oeste, passando pelo viveiro, seguindo a trilha no interior da Floresta de Restinga de Baixada (Paludosa) muito perturbada, com domínio de jacatirão nos t",-47.649444,-24.708889,NA,NA,NA,"Árvore 5m, frutos imaturos verdes..",UPCB0031832,UPCB0031832,NA,NA,NA,NA,"1999","01","10","-47.649444","-24.708889",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"40",2021-02-11 17:19:57-03,UFPR,UPCB,"88999",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,cinerascens var. robusta,Miconia cinerascens var. robusta,Wurdack,"Goldenberg, R.","Ivanauskas, M.N.","604","1995","12","16",NA,Brasil,São Paulo,Pariquera-açu,Estação Experimental do Instituto Agronômico. Floresta Atlântica,-47.876944,-24.608333,NA,NA,NA,Árvore de 4 m. Flores brancas..,UPCB0031831,UPCB0031831,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.608333",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"41",2021-02-11 17:20:09-03,UFPR,UPCB,"42497",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,robusta,Miconia robusta,Cogn.,"Goldenberg, R.","Goldenberg, R.","77","1995","04","07",NA,Brasil,São Paulo,Queluz,"Margens do Rio das Cruzes, 22°27'20S 44°46'54W",-44.781667,-22.455556,NA,NA,NA,"Arbusto com 2m, frutos imaturos verdes e face inferior das folhas jovens avermelhadas..",UPCB0020336,UPCB0020336,NA,NA,NA,NA,"2016",NA,NA,"-44.781667","-22.455556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.7817,-22.4556,"60",2020-09-12 05:00:02-03,US,US,"3505837",PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Miconia,robusta,Miconia robusta,Cogn. in Mart.,NA,R. Goldenberg & R. Belinello,NA,"1995","4","7",South America - Neotropics,Brazil,São Paulo,Queluz,Margens do Rio das Cruzes,-44.7817,-22.4556,NA,NA,NA,NA,US01918409,US01918409_01 US01918409_02,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.644528,-24.180222,"70",2020-11-04 17:29:46-03,UEM,HUEM,"6119",S,Plantae,NA,NA,Melastomataceae,Miconia,cinerascens var. robusta,Miconia cinerascens var. robusta,Wurdack,"Goldenberg, R. in dup.ESA","K.D. Barreto; G.D. Fernandes; R.D. Fernandes","3309","1994","11","30",NA,Brasil,São Paulo,Juquiá,"Sítio Areia Dourada (Assungui), Mata Atlântica; borda de mata.",-47.644528,-24.180222,NA,NA,NA,"Arvoreta; 3m alt.; flores verde-claras.",HUEM000007174,HUEM000007174,NA,NA,NA,NA,"1998","01","01","-47.644528","-24.180222",NA,NA,NA,"35",São Paulo,SP,Sudeste
