X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5499992370605,-24.7000007629395,"189",2021-03-04 15:44:03-03,IF,SPSF,"25678",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,S.A.Nicolau,"1995","08","31",E.A.Anunciacao,"1995","01","10",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"612",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"190",2021-03-04 15:44:03-03,IF,SPSF,"20436",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,J.B.Baitello,"1998","02","28",V.C.Souza,NA,NA,NA,Brasil,SP,Ilhabela,Parque Estadual,-45.3499984741211,-23.7700004577637,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"9467",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"23719",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-23.3799991607666,"191",2021-03-04 15:44:03-03,IF,SPSF,"24631",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,NA,NA,NA,NA,F.G.Lorea,"1995","02","11",Brasil,SP,Paraibuna,Parque Estadual da Serra do Mar,-45.6599998474121,-23.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"5595",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"30824",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"192",2021-03-04 15:44:03-03,IF,SPSF,"19034",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,J.B.Baitello,"1998","02","28",N.M.Ivanauskas & R.C.Nascimento,"1995","03","24",Brasil,SP,Pariquera-Açú,mata atlantica,-47.8800010681152,-24.7099990844727,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"102",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"17990",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"193",2021-03-04 15:44:03-03,IF,SPSF,"22697",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,J.B.Baitello,NA,NA,NA,N.M.Ivanauskas,"1995","04","19",Brasil,SP,Pariquera-Açú,Estação Experimental do Instituto Agronômico de Campinas,-47.885,-24.608333,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m. altura; frutos pretos com cúpula vermelha.; GEOGRAFIA: Floresta Atlantica;",NA,NA,"141",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"205",2021-03-04 15:44:03-03,IF,SPSF,"19870",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,J.B.Baitello,"1998","02","28",H.F.Leitao Filho,"1995","02","10",Brasil,SP,Pariquera-Açú,mata atlantica de planicie,-47.8800010681152,-24.7099990844727,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"33354",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"17990",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"206",2021-03-04 15:44:03-03,IF,SPSF,"16220",PreservedSpecimen,Plantae,Lauraceae,Nectandra,psammophilla,Nectandra psammophilla,Nees,J.B.Baitello,"1998","02","28",M.Sanchez & F.Pedroni,"1993","01","10",Brasil,SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"210",2019-11-21 10:07:25-03,IBt,SP,299378A,S,Plantae,Lauraceae,Nectandra,psammophila,Nectandra psammophila,Nees & Mart.,"Baitello, JB","1999","07","30","Ivanauskas, NM","1995","04","19",Brasil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.885,-24.608333,"-47.885","-24.608333",NA,SP054975,SP054975,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"215",2019-11-21 10:07:25-03,IBt,SP,"276736",S,Plantae,Lauraceae,Nectandra,psammophila,Nectandra psammophila,Nees & Mart.,"Baitello, JB","2003",NA,NA,"Lorea, FG; et al.","1995","02","11",Brasil,São Paulo,Cubatão,"Parque Estadual da Serra do Mar, Beira do rio Cubatão",-46.4199981689453,-23.8899993896484,NA,NA,NA,SP054974,SP054974,"5595",NA,NA,NA,NA,NA,NA,"30","40","15123",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"216",2019-11-21 10:07:25-03,IBt,SP,"277279",S,Plantae,Lauraceae,Nectandra,psammophila,Nectandra psammophila,Nees & Mart.,"Nicolau, SA","1995","08",NA,"Anunciação, EA; et al.","1995","01","10",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha do Imperador em direção a praia da Juréia",-47.5499992370605,-24.7000007629395,NA,NA,"Arvoreta ca. 3m alt., botões e flores amarelo esverdeados",SP054971,SP054971,612-B,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"217",2019-11-21 10:07:25-03,IBt,SP,"291526",S,Plantae,Lauraceae,Nectandra,psammophila,Nectandra psammophila,Nees & Mart.,"Baitello, JB","2003",NA,NA,"Leitão Filho, HF","1995","02","10",Brasil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.8800010681152,-24.7099990844727,NA,NA,NA,SP054969,SP054969,"33354",NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
