X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,day,county,coordinatePrecision,geoFlag,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,dayIdentified,infraspecificEpithet,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.6399993896484,-20.6200008392334,"281",2019-11-01 15:04:50-03,UnB,UB,"147021",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Molluginaceae,Glinus,radiatus,Glinus radiatus,(Ruiz & Pav.) Rohrb.,"Gehrt, A",s.n.,"1941","08",Southern America,Brasil,São Paulo,Cachoeira dos Indios.,-49.6399993896484,-20.6200008392334,NA,NA,NA,NA,"22",Tanabi,"33016",auto,"Toledo, JF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6399993896484,-20.6200008392334,"323",2019-11-21 10:10:50-03,IBt,SP,"45845",S,Plantae,NA,NA,Molluginaceae,Glinus,radiatus,Glinus radiatus,(Ruiz & Pav.) Rohrb.,"Gehrt, A",s.n.,"1941","08",NA,Brasil,São Paulo,Ilha Cachoeira dos Índios. Beira do Rio Grande,-49.6399993896484,-20.6200008392334,NA,NA,NA,NA,"22",Tanabi,"33016",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
