X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,verbatimLongitude,verbatimLatitude,barcode,identifiedBy,decimalLongitude,decimalLatitude,occurrenceRemarks,coordinatePrecision,geoFlag,phylum,order,continentOcean,imagecode,minimumElevationInMeters,maximumElevationInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.457778,-22.923056,"4",2021-02-08 11:09:41-03,UNESP-IBB,BOTU,"28361",PreservedSpecimen,Plantae,Orchidaceae,Anathallis,guimaraensii,Anathallis guimaraensii,NA,"2011","08","21","Marcusso, G.M.",10A,"2011","06","15",Brasil,São Paulo,Botucatu,NA,48°27'28w,22°55'23 s,BOTU028361,"Marcusso, G.M.",-48.457778,-22.923056,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.457778,-22.923056,"5",2021-02-08 11:09:41-03,UNESP-IBB,BOTU,"28362",PreservedSpecimen,Plantae,Orchidaceae,Anathallis,guimaraensii,Anathallis guimaraensii,NA,"2011","08","21","Marcusso, G.M.",10B,"2011","06","15",Brasil,São Paulo,Botucatu,NA,48°27'28w,22°55'23 s,BOTU028362,"Marcusso, G.M.",-48.457778,-22.923056,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"12",2020-08-31 09:19:24-03,INPA,INPA,"43429",S,Plantae,Orchidaceae,Acianthera,guimaraensii,Acianthera guimaraensii,(Brade) F.Barros,"2011","09",NA,"Amaral Junior, A","1350","1973","01","03",Brasil,São Paulo,Botucatu,"Fazenda MAC, ± 15 Km de Botucatu, mata de banhado, úmida. Na margem da lagoa negra.",NA,NA,INPA0043429,"Pessoa, EM",-48.439998626709,-22.8799991607666,NA,"40412",auto,Monocotyledon,Asparagales,Southern America,INPA0043429 INPA0043429_e INPA0043429_nd INPA0043429_num,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"14",2019-11-21 10:13:43-03,IBt,SP,"316407",S,Plantae,Orchidaceae,Pleurothallis,guimaraensii,Pleurothallis guimaraensii,Brade,NA,NA,NA,"Amaral Jr, A","1042","1972","08","25",Brasil,São Paulo,Botucatu,Margem do rio Pardo,NA,NA,NA,NA,-48.439998626709,-22.8799991607666,NA,"40412",auto,NA,NA,NA,NA,"790","790","35",São Paulo,SP,Sudeste
