X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,identifiedBy,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"162",2020-12-21 16:40:46-03,MBM,MBM,"251512",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees,"Souza, V.C.","4528",NA,NA,NA,Southern America,Brazil,São Paulo,Fazenda Santa Maria do Espinho,NA,NA,MBM251512,MBM251512,-49.3400001525879,-24.1100006103516,"Valls, F.F.M.",Itararé,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"191",2020-10-01 14:27:01-03,JBB,HEPH,"15935",S,Plantae,Monocotyledon,Poales,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Kuhlmann, MP","4252","1957","10","30",Southern America,Brasil,São Paulo,Reserva Florestal Fazenda Campininha,NA,NA,NA,NA,-46.9421997070312,-22.372200012207,"Oliveira, RC",Mogi Guaçu,NA,NA,"1957","39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"296",2020-08-31 09:21:36-03,INPA,INPA,"256385",S,Plantae,Monocotyledon,Poales,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Eiten, G","2878","1961","05","31",Southern America,Brasil,São Paulo,"7,7 km S and 2 km E of center of São José dos Campos.",NA,NA,INPA0256385,INPA0256385 INPA0256385_e,-45.8800010681152,-23.1700000762939,"Filgueiras, TS; Viana, PL",São José dos Campos,NA,NA,"2014","39297",auto,"05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"388",2020-09-02 16:37:15-03,Cenargen,CEN,"21931",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,Vinícius Castro Souza,"4528","1993","10","30",NA,Brasil,SP,Fazenda Santa Maria do Espinho.,Exsicatas,Campo natural atingido por fogo a três meses. Glumas verdes com tricomas alvos. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (12219). Piracicaba.,CEN00021931,CEN00021931,-49.3400001525879,-24.1100006103516,J. F. M. Valls,ITARARE,NA,NA,"1994","27729",auto,"01",NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-47.460278,-20.247778,"395",2019-11-13 11:28:58-03,USP,SPF,"172488",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Sasaki, D","835","2003","11","27",NA,Brasil,São Paulo,Parque Estadual das Furnas do Bom Jesus,NA,NA,SPF00172488,SPF00172488,-47.460278,-20.247778,"Sasaki, D",Pedregulho,"1000","1000","2005",NA,NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0800018310547,-21.7700004577637,"406",2019-11-13 11:28:58-03,USP,SPF,"104561",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Rachid, M",s.n.,"1944","12","04",NA,Brasil,São Paulo,NA,NA,NA,SPF00104561,SPF00104561 SPF00104561_1,-47.0800018310547,-21.7700004577637,"Maciel, JR",Casa Branca,NA,NA,"2006","27086",auto,"10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"407",2019-11-13 11:28:58-03,USP,SPF,"84287",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Rachid, M","9","1944","11","28",NA,Brasil,São Paulo,Cerrado de Emas,NA,NA,SPF00084287,SPF00084287,-47.4199981689453,-21.9899997711182,"Oliveira, RC",Pirassununga,NA,NA,"1999","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"408",2019-11-13 11:28:58-03,USP,SPF,"84288",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Joly, AB","577","1947","11","22",NA,Brasil,São Paulo,Campos Vila Esperança (Penha).,NA,NA,SPF00084288,SPF00084288,-46.6300010681152,-23.5400009155273,"Parodi, LR",São Paulo,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"420",2019-10-07 09:22:21-03,UEFS,HUEFS,"50464",PreservedSpecimen,Plantae,Angiospermae,Poales,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Souza, V.C.","4528","1993","10","30",NA,Brasil,São Paulo,Fazenda Santa Maria do Espinho.,NA,Campo natural atingido por fogo há três meses.,HUEFS0050464,HUEFS0050464,-49.3400001525879,-24.1100006103516,NA,Itararé,NA,NA,NA,"27729",auto,NA,NA,NA,NA,Lilianae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"422",2019-01-25 15:36:05-02,IAC,IAC,"3015",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees,O.F. Souza,s/nº,"1938","12","04",NA,Brasil,São Paulo,Fazenda Campo Grande,NA,NA,NA,NA,-47.169767,-22.922308,R.C. Oliveira & J.F.M. Valls,Campinas,NA,NA,"1999",NA,NA,"06","04","-47.169767","-22.922308",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"423",2019-01-25 15:36:05-02,IAC,IAC,"3263",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees,H.P. Krug & A.S. Costa (1),s/nº,"1938","12","18",NA,Brasil,São Paulo,Fazenda Campo Grande,NA,NA,NA,NA,-47.169767,-22.922308,R.C. Oliveira & J.F.M. Valls,Campinas,NA,NA,"1999",NA,NA,"06","18","-47.169767","-22.922308",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"424",2019-01-25 15:36:05-02,IAC,IAC,"5187",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees,G.P. Viégas,s/nº,"1939","10","30",NA,Brasil,São Paulo,Fazenda Campo Grande,NA,NA,NA,NA,-47.169767,-22.922308,R.C. Oliveira & J.F.M. Valls,Campinas,NA,NA,"1999",NA,NA,"06","30","-47.169767","-22.922308",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"425",2019-01-25 15:36:05-02,IAC,IAC,"5953",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees,A.P. Viégas & A.S. Lima,s/nº,"1940","12","12",NA,Brasil,São Paulo,Fazenda Campo Grande,NA,NA,NA,NA,-47.169767,-22.922308,R.C. Oliveira & J.F.M. Valls,Campinas,NA,NA,"1999",NA,NA,"06","12","-47.169767","-22.922308",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"485",2019-11-01 15:16:48-03,UnB,UB,"181008",PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Eiten, G; Eiten, LT; Sendulsky, T","2878","1961","05","31",Southern America,Brasil,São Paulo,"7,7 km S and 2 km E of center of São José dos Campos",NA,"Grass; Open shrubby cerrado used for pasture, burned recently",UB0022567,NA,-45.8800010681152,-23.1700000762939,"Oliveira, RC",São José dos Campos,NA,NA,"2014","39297",auto,"07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"486",2019-11-01 15:16:48-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mimura, I","558","1962","09","12",Southern America,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata. 6,8 - 7,2 km ao SSE em linha reta da praça principal de SÃO JOSÉ DOS CAMPOS. Dentro de 100m ao oeste da estrada para PARAIBUNA",NA,"Glumas verdes, estigma lilás; Cerrado aberto: árvores até 5 m de alt. em maior parte espaçadas 5-15 m uma da outra, arbustos espaçados e gramas Solo marrom-claro, argila com areia fina, pH entre 4 e 5. Queimado cada ano",UB0022584,UB0022584,-45.8800010681152,-23.1700000762939,"Oliveira, RC",São José dos Campos,"635","635","1999","39297",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"498",2019-11-01 15:16:48-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Souza, VC","4528","1993","10","30",Southern America,Brasil,São Paulo,Fazenda Santa Maria do Espinho. Campo natural atingido por fogo a três meses,NA,"Erva, glumas verdes com tricomas alvos",UB0022596,UB0022596,-49.3400001525879,-24.1100006103516,"Oliveira, RC",Itararé,NA,NA,"2000","27729",auto,"12","24",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"499",2019-11-01 15:16:48-03,UnB,UB,"188374",PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mattos, JR; Mattos, NF","8340","1960","09","22",Southern America,Brasil,São Paulo,"Fazenda Campininha, 9-11km NNW de Padua Sales",NA,Cerrado derrubado queimado e arado para plantar Pinus. Vegetação original rebrotando,UB0022580,UB0022580,-46.9421997070312,-22.372200012207,"Oliveira, RC; Moura, CO; Cardoso, AGT",Mogi Guaçu,NA,NA,"2016","39309",auto,"02","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.033333,"625",2019-11-21 10:16:25-03,IBt,SP,"313258",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Batalha, M; Aragaki, S","424","1994","11","24",NA,Brasil,São Paulo,Cerrado de Emas,NA,NA,SP036513,SP036513,-47.5,-22.033333,"Mantovani, W",Pirassununga,NA,NA,"1996",NA,NA,"02",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.116667,-22.183333,"632",2019-11-21 10:16:25-03,IBt,SP,"74320",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Eiten, G; Campos, SM","1483","1959","12","03",NA,Brasil,São Paulo,"Fazenda Campininha, Campos das Sete Lagoas. Just N of Rio Mogi Guaçú. 10 km N of Padua Sales. About 27 km NW of city of Mogi-Mirim.",NA,NA,NA,NA,-47.116667,-22.183333,"Valls, JFM; Oliveira, RC",Mogi Guaçu,"650","650","1999",NA,NA,NA,NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"656",2019-11-21 10:16:25-03,IBt,SP,"358498",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Gemtchújnicov, I",s.n.,"1969","01","09",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.439998626709,-22.8799991607666,"Rodrigues, RS",Botucatu,NA,NA,"2012","40412",auto,"09","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"657",2019-11-21 10:16:25-03,IBt,SP,"175468",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Gemtchújnicov, ID",s.n.,"1969","01","09",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-48.439998626709,-22.8799991607666,"Valls, JFM; Oliveira, RC",Botucatu,NA,NA,"1999","40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"658",2019-11-21 10:16:23-03,IBt,SP,"123462",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Gemtchújnicov, ID",s.n.,"1969","01","09",NA,Brasil,São Paulo,NA,NA,NA,SP036432,SP036432,-48.439998626709,-22.8799991607666,"Valls, JFM; Oliveira, RC",Botucatu,NA,NA,"1999","40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"659",2019-11-21 10:16:25-03,IBt,SP,"9735",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Loefgren, A",CGG193,"1887","09","25",NA,Brasil,São Paulo,"Mato seco, vulgar, cerradinho. Procurado pelo gado.",NA,NA,SP010097,SP010097,-48.0499992370605,-23.5900001525879,NA,Itapetininga,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"660",2019-11-21 10:16:25-03,IBt,SP,"162812",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mantovani, W","198","1979","10","09",NA,Brasil,São Paulo,Fazenda Campininha,NA,NA,NA,NA,-46.9421997070312,-22.372200012207,"Rodrigues, RS",Mogi Guaçu,NA,NA,"2012","39309",auto,"09","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"661",2019-11-21 10:16:25-03,IBt,SP,"77356",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mattos, J; Mattos, N","8500","1960","11","17",NA,Brasil,São Paulo,"Fazenda Campininha, 7 km NNE de Padua Sales.",NA,NA,NA,NA,-46.9421997070312,-22.372200012207,"Valls, JFM; Oliveira, RC",Mogi Guaçu,NA,NA,"1999","39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"662",2019-11-21 10:16:25-03,IBt,SP,"167567",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mantovani, W","1083","1980","10","14",NA,Brasil,São Paulo,"Fazenda Campininha, Martinho Prado.",NA,NA,NA,NA,-46.9421997070312,-22.372200012207,"Burman, AG",Mogi Guaçu,NA,NA,"1988","39309",auto,"04","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"663",2019-11-21 10:16:23-03,IBt,SP,"105946",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Kuhlmann, M","4252","1957","10","30",NA,Brasil,São Paulo,"Fazenda Campininha, Reserva Florestal.",NA,NA,SP036507,SP036507,-46.9421997070312,-22.372200012207,"Valls, JFM; Oliveira, RC",Mogi Guaçu,NA,NA,"1999","39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"664",2019-11-21 10:16:25-03,IBt,SP,"36845",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Hoehne, FC; Gehrt, A",s.n.,"1936","11","18",NA,Brasil,São Paulo,NA,NA,NA,SP036433,SP036433,-46.9500007629395,-22.4300003051758,"Valls, JFM; Oliveira, RC",Mogi Mirim,NA,NA,"1999","19575",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"665",2019-11-21 10:16:25-03,IBt,SP,"93626",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Mimura, I","558","1962","09","12",NA,Brasil,São Paulo,"6,8 - 7,2 km ao SSE em linha reta da praça principal de São José dos Campos. Dentro de 100 m ao oeste da estrada para Paraibuna.",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,"Valls, JFM; Oliveira, RC",São José dos Campos,"635","635","1999","39297",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"666",2019-11-21 10:16:25-03,IBt,SP,"129837",S,Plantae,NA,NA,Poaceae,Paspalum,erianthum,Paspalum erianthum,Nees ex Trin.,"Eiten, G; Sendulsky, T","2878","1961","05","31",NA,Brasil,São Paulo,"At 7,5 km S of São José dos Campos (along highway to Paraibuna) & ca. 1 km further south on dirt road.",NA,NA,SP036434,SP036434,-45.8800010681152,-23.1700000762939,"Oliveira, RC",São José dos Campos,NA,NA,"1998","39297",auto,"09","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"692",2019-11-21 10:16:35-03,IBt,SP,"358497",S,Plantae,NA,NA,Poaceae,Paspalum,sanguinolentum,Paspalum sanguinolentum,Trin.,s.col.,s.n.,"1959","09","30",NA,Brasil,São Paulo,Estrada para Gramadinho.,NA,NA,NA,NA,-48.0499992370605,-23.5900001525879,"Burman, AG",Itapetininga,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"693",2019-11-21 10:16:35-03,IBt,SP,"367584",S,Plantae,NA,NA,Poaceae,Paspalum,sanguinolentum,Paspalum sanguinolentum,Trin.,s.col.,s.n.,"1959","09","16",NA,Brasil,São Paulo,NA,NA,NA,SP037109,SP037109,-47.9900016784668,-23.8700008392334,"Sendulsky, T",São Miguel Arcanjo,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
