X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.3,-23.75,"10",2021-03-15 16:37:00-03,NY,NYBG,"469403",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,M. Kuhlmann,"1946","05","23",Brazil,São Paulo,Moji das Cruzes,"Paranapiacaba, mata de Estaçao Biologica",-46.3,-23.75,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41894' target='other'> <mi>dwc_moreinfo</mi></a>,NY00469403,NY00469403_01,B. Coe-Teixeira,NA,NA,NA,"3165",Magnoliophyta,Laurales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4218,-24.5108,"15",2020-11-24 17:10:47-03,UTFPR,DVPR,"5697",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Brotto, ML; Lozano, ED","2016","03","02",Brasil,Paraná,Adrianópolis,Estrada para o Parque Estadual da Lauráceas.,-48.4218,-24.5108,"-48.4218","-24.5108","930","930","Árvore om 25 m de altura, flores esverdeadas.; Floresta Ombrófila Densa Montana.",DVPR005697,NA,"Brotto, ML","2016","03","30","2257",Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29368,-24.01288,"33",2020-11-04 11:12:03-03,ESALQ,ESA,"128520",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Delfini, C.","2013","03","30",Brasil,São Paulo,Tapiraí,"Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",-47.29368,-24.01288,"-47.29368","-24.01288","410","410","Indivíduo jovem, até 1m alt.",ESA128520,NA,"Brotto, M.L.","2017","02","02","890.0",Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"35",2020-11-04 11:12:03-03,ESALQ,ESA,"7162",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","1992","01","20",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA007162,NA,"Baitello, J.B.","2003","01","01","653.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"36",2020-11-04 11:12:03-03,ESALQ,ESA,"67773",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","2000","08","28",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA067773,NA,"Brotto, M.L.","2017","02","02","2221.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"37",2020-11-04 11:12:03-03,ESALQ,ESA,"51979",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",em clareira,ESA051979,ESA051979,"Baitello, J.B.",NA,NA,NA,"401.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"38",2020-11-04 11:12:03-03,ESALQ,ESA,"123685",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Colletta, G.D. ; Souza, V.C.","2013","04","30",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA), Trilha da Serraria.",-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, 5m",ESA123685,NA,"Brotto, M.L.","2017","02","02","1073.0",Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"42",2020-11-04 11:12:03-03,ESALQ,ESA,"7163",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","1992","01","20",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA007163,NA,"Baitello, J.B.","2003","01","01","654.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"43",2020-11-04 11:12:03-03,ESALQ,ESA,"7153",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","1992","01","19",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA007153,NA,"Baitello, J.B.","2003","01","01","644.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"48",2020-11-04 11:12:03-03,ESALQ,ESA,"69430",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,"Ivanauskas, N.M. et al.","2000","04","25",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,ESA069430,ESA069430,NA,NA,NA,NA,"4633.0",Magnoliophyta,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"49",2020-11-04 11:12:03-03,ESALQ,ESA,"7143",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","1992","01","18",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA007143,NA,"Baitello, J.B.","2003","01","01","633.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"50",2020-11-04 11:12:03-03,ESALQ,ESA,"10012",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,"Moraes, P.L.R.","1991","04","28",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA010012,NA,NA,NA,NA,NA,"440.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"51",2020-11-04 11:12:03-03,ESALQ,ESA,"6692",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R.","1991","06","19",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA006692,NA,"Baitello, J.B.","2003","01","01","460.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"52",2020-11-04 11:12:03-03,ESALQ,ESA,"6683",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,"Moraes, P.L.R.","1991","06","08",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA006683,NA,"Baitello, J.B.",NA,NA,NA,"449.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"53",2020-11-04 11:12:03-03,ESALQ,ESA,"104275",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,"Aguiar, O.T.","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA104275,ESA104275,"Baitello, J.B.","2002","03","19","1089.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"54",2020-11-04 11:12:03-03,ESALQ,ESA,"12933",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Moraes, P.L.R. Capellari Jr.,L.","1993","10","29",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA012933,NA,"Baitello, J.B.","2003","01","01","817.0",Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29359,-24.01321,"58",2020-11-04 11:12:03-03,ESALQ,ESA,"128521",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Delfini, C.","2013","03","30",Brasil,São Paulo,Tapiraí,"Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",-47.29359,-24.01321,"-47.29359","-24.01321","514","514","Indivíduo jovem, ca. 2m alt.",ESA128521,NA,"Brotto, M.L.","2017","02","02","898.0",Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"64",2020-11-04 11:12:03-03,ESALQ,ESA,"109503",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109503,ESA109503,NA,NA,NA,NA,"29210.0",Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"66",2019-02-15 11:40:53-02,IPA,IPA,"13119",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Handro, O.","1958","06","18",Brasil,São Paulo,São Paulo,"Jardim Botânico, nativa na mata.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore com flores amareladas.,IPA0013119,NA,"Teixeira, B.C.",NA,NA,NA,"811",Plantae,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.989167,-24.058333,"95",2021-03-01 16:32:36-03,UNICAMP,UEC,"128206",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Farias, R; Rolim, SG; Uliana, VLCR; Righi, CA; Sacamuzza, CA; Rodrigues, RR","2002","04","25",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Núcleo S. M. Arcanjo.&nf;Trilha da Represa.",-47.989167,-24.058333,"-47.989167","-24.058333",NA,NA,"Árvore de 20 m. Estéril. Indivíduo marcado na trilha de Educação Ambiental.; Floresta Estacional Semidecidual/Floresta Ombrófila Dens Montana.",UEC061120,UEC061120,"Franco, GC",NA,NA,NA,"721",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"98",2021-03-01 16:32:36-03,UNICAMP,UEC,"160325",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual.,-45.945278,-23.330333,"-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 7,5m de altura e 14 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.",UEC039527,UEC039527,"Marchiori, NM","2011","05",NA,"253",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.068056,-23.325278,"99",2021-03-01 16:32:36-03,UNICAMP,UEC,"166804",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,"Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.",-45.068056,-23.325278,"-45.068056","-23.325278","1056","1093","K0774 Árvore, ca. 8,5 m, sem flores ou frutos. Abundância: 42 ind ha(-1).; Floresta Ombrófila Densa Montana.",UEC039872,UEC039872,"Barbosa, TDM","2009",NA,NA,"687",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"100",2021-03-01 16:32:36-03,UNICAMP,UEC,"156112",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Santos, K","2000","06","28",Brazil,São Paulo,Campinas,"Campinas/Itatiba, Mata Santa Helena.",-46.9,-22.9,"-46.9","-22.9",NA,NA,"Árvore perenifolia c/ domáceas, folhas revolutas em material seco.&nf;Altura total: 9 m; altura do fuste: 4 m. PAP 41 cm. Casca rugosa; madeira moderadamente pesada.",UEC067938,UEC067938,"Baitello, JB","2001",NA,NA,"2414",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-22.916667,"101",2021-03-01 16:32:36-03,UNICAMP,UEC,"156113",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Santos, K","2000","07","06",Brazil,São Paulo,NA,"Campinas/Itatiba, Mata Fazenda Malabar.",-46.883333,-22.916667,"-46.883333","-22.916667",NA,NA,"Árvore perenifolia c/ domáceas, folhas revolutas em material seco.&nf;Altura total: 13 m; altura do fuste: 3 m. PAP 106 cm. Casca rugosa; madeira moderadamente pesada.",UEC067939,UEC067939,"Baitello, JB","2001",NA,NA,"2768",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"102",2021-03-01 16:32:36-03,UNICAMP,UEC,"166256",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1997","04","16",Brazil,São Paulo,Ubatuba,"Picinguaba, Morro do Corisco.",-44.8,-23.366667,"-44.8","-23.366667","1000","1000","Árvore 305, com 15 m de altura.; Mata Atlântica de Encosta.",UEC036089,UEC036089,"Baitello, JB",NA,NA,NA,"638",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.546389,-23.586389,"103",2021-03-01 16:32:36-03,UNICAMP,UEC,"166976",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Stefani, EJF","2011","06","30",Brazil,São Paulo,Paraibuna,Parque Estadual da Serra do Mar.,-45.546389,-23.586389,"-45.546389","-23.586389",NA,NA,"Árvore com 6 m.; Mata atlântica.",UEC061121,UEC061121,"Barbosa, TDM","2011","10",NA,"273",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"104",2021-03-01 16:32:36-03,UNICAMP,UEC,"173628",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","04","16",Brazil,São Paulo,Ubatuba,Pincinguaba - SP,-44.8,-23.366667,"-44.8","-23.366667","1000","1000","Árvore 304 com 6 m de altura, vegetativo.; Mata Atlântica de Encosta. Morro do Corisco.",UEC089705,UEC089705,"Sanchez, M",NA,NA,NA,"2374",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"105",2021-03-01 16:32:36-03,UNICAMP,UEC,"188871",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","2015","02","11",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.986111,-24.070556,"-47.986111","-24.070556","800","800","Árvore, 8 m de altura e 4,8 cm de DAP; Floresta Ombrófila Densa",UEC119469,UEC119469,NA,NA,NA,NA,"285",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
