X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,dayIdentified,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.400278,-24.6525,"31",2021-03-01 16:32:00-03,UNICAMP,UEC,"5933",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Davis, PH; Shepherd, GJ; Sakane, M; et al.",D60854,"1976","07","09",NA,Brazil,São Paulo,Eldorado,6-10km from Caverna do diabo.,-48.400278,-24.6525,NA,"Steep rain forest, on clay soil. Tree, flowers in green spikes.",UEC018226,UEC018226,"100","200",NA,NA,"2004","02","-48.400278","-24.6525",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.88775,-24.622917,"32",2021-03-01 16:32:00-03,UNICAMP,UEC,"74902",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Miyagi, PH; Ivanauskas, NM; Souza, VC; Ettori Junior, O; Nakagomi, MY; Pomari, ML","145","1994","09","07",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC. Beira da rod. Regis Bittencourt.,-47.88775,-24.622917,NA,"Arbusto, com ramos prostrados, flores creme. Em área com fragmento de mata atlântica secundária.",UEC018221,UEC018221,NA,NA,NA,NA,"2004","02","-47.88775","-24.622917",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"34",2021-03-01 16:32:00-03,UNICAMP,UEC,"84578",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Santos, A","Godoy, SAP; Ferreira, GMP; Sordi, SJ; Garcia, RJF","266","1994","09","14",NA,Brazil,São Paulo,São Paulo,"Jd. Novo Parelheiros, Sítio do Sr. José Guilguer Reimberg (José Toco), a direita na Estrada Engº Marsilac, após o entroncamento com a Estrada da Colônia.",-46.735,-23.835556,NA,"Árvore ca. 6m de alt.; DAP 0,05m. Inflorescências amarelo-claro.; Clareira em terreno de menor aclive",UEC121935,NA,NA,NA,NA,NA,"2014","05","-46.735","-23.835556",NA,NA,"21",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"35",2021-03-01 16:32:00-03,UNICAMP,UEC,"84579",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Santos, A","Godoy, SAP; Ferreira, GMP; Sordi, SJ; Garcia, RJF","264","1994","09","14",NA,Brazil,São Paulo,São Paulo,"Jd. Novo Parelheiros, Sítio do Sr. José Guilguer Reimberg (José Toco), a direita na Estrada Engº Marsilac, após o entroncamento com a Estrada da Colônia.",-46.735,-23.835556,NA,"Árvore ca. 4m de alt.; DAP 0,05m. Inflorescências amarelo-claro.; Clareira em terreno de menor aclive",UEC121934,NA,NA,NA,NA,NA,"2014","05","-46.735","-23.835556",NA,NA,"21",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.400278,-24.6525,"36",2021-03-01 16:32:00-03,UNICAMP,UEC,"88385",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR","9165","1995","09","05",NA,Brazil,São Paulo,Eldorado,Cachoeira do Sapatu.,-48.400278,-24.6525,NA,"Arbusto, ca. 1,8m alt.; inflorescencia amarelo-esverdeada. Na mata Atlântica.",UEC018215,UEC018215,NA,NA,NA,NA,"2004","02","-48.400278","-24.6525",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"37",2021-03-01 16:32:00-03,UNICAMP,UEC,"95668",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Ivanauskas, NM; Gomes, A","870","1996","07","02",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do Inst. Agronômico.,-47.876944,-24.608333,NA,Flores em botão. Mata atlântica.,UEC018216,UEC018216,NA,NA,NA,NA,"2004","06","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"38",2021-03-01 16:32:00-03,UNICAMP,UEC,"45215",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","18719","1986","11","04",NA,Brazil,São Paulo,Bertioga,Est. Bertioga - Mogi das Cruzes.,-46.138599395752,-23.8544006347656,NA,"Árvore até 10m, frutos vermelhos.",UEC018217,UEC018217,NA,NA,"37616",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"39",2021-03-01 16:32:00-03,UNICAMP,UEC,"133903",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Urbanetz, C","Urbanetz, C; Lindenberg, MF; Lelo; Domingos","114","2003","08","21",NA,Brazil,São Paulo,Cananéia,"Fazenda Folha Larga, Trilha Kaá-pozanga",-47.9199981689453,-25.0100002288818,NA,Árvore de 10m.,NA,NA,NA,NA,"37574",auto,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"40",2021-03-01 16:32:00-03,UNICAMP,UEC,"32231",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Barros, F","506","1980","10","09",NA,Brazil,São Paulo,Cananéia,"Ilha do Cardoso, Morro de Jacareu.",-47.9199981689453,-25.0100002288818,NA,"Árvore com ca. 4m alt., Inflorescencias verde-amareladas.",UEC018220,UEC018220,"100","100","37574",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"41",2021-03-01 16:32:00-03,UNICAMP,UEC,"49992",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Leitão Filho, HF; Tamashiro, JY; Rodrigues, RR; et al.","18759","1986","11","05",NA,Brazil,São Paulo,Guarujá,"Rod. Guarujá - Bertioga, km 19, Trilha prainha branca.",-46.25,-23.9899997711182,NA,"Arvote até 8m, frutos vermelhos. Na mata.",UEC018218,UEC018218,NA,NA,"18989",auto,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"42",2021-03-01 16:32:00-03,UNICAMP,UEC,"33889",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Rodrigues, RR; Figueiredo, N","14952","1982","11","17",NA,Brazil,São Paulo,Iguape,Est. Ecol. de Juréia.,-47.5499992370605,-24.7000007629395,NA,"Árvore gm, frutos vermelhos, na trilha norte.",UEC018213,UEC018213,NA,NA,"55628",auto,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"43",2021-03-01 16:32:00-03,UNICAMP,UEC,"23907",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Vasconcellos, MB; Vasconcellos, J; Uieda, W","12570","1981","06","19",NA,Brazil,São Paulo,Iguape,Região da cabeçeira do rio Perupava.,-47.5499992370605,-24.7000007629395,NA,Árvore ca. 5m. Botões verdes. Na mata.,UEC018223,UEC018223,NA,NA,"55628",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"44",2021-03-01 16:32:00-03,UNICAMP,UEC,"82306",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Figueiredo, N; Rocha, DS; Rodrigues, RR","15652","1983","11","06",NA,Brazil,São Paulo,Peruíbe,Reserva Estadual de Juréia.,-46.9900016784668,-24.3199996948242,NA,"Árvore de 5m, frutos vermelhos, na trlha para o morro.",UEC018228,UEC018228,NA,NA,"21922",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"45",2021-03-01 16:32:00-03,UNICAMP,UEC,"37861",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Figueiredo, N; Rocha, DS; Rodrigues, RR","15652","1983","11","06",NA,Brazil,São Paulo,Peruíbe,Reserva Estadual de Juréia.,-46.9900016784668,-24.3199996948242,NA,"Árvore de 5m, frutos vermelhos, na trlha para o morro.",UEC018224,UEC018224,NA,NA,"21922",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"46",2021-03-01 16:32:00-03,UNICAMP,UEC,"22029",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Tamashiro, JY; Silva, AF","10538","1979","10","16",NA,Brazil,São Paulo,Ubatuba,Estação Exp. de Ubatuba IAC,-45.0699996948242,-23.4300003051758,NA,"Árvore com 12m alt., frutos grenás.",UEC018229,UEC018229,NA,NA,"34265",auto,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"47",2021-03-01 16:32:00-03,UNICAMP,UEC,"21144",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Leitão Filho, HF; Yamamoto, K; Silva, AF","10253","1979","08","07",NA,Brazil,São Paulo,Ubatuba,Est. Exp de Ubatuba.,-45.0699996948242,-23.4300003051758,NA,"Árv. com 2m., inflor-axilar creme vermelhinho.",UEC018233,UEC018233,NA,NA,"34265",auto,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"48",2021-03-01 16:32:00-03,UNICAMP,UEC,"90195",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Leitão Filho, HF; et al.","32602","1994","12","14",NA,Brazil,São Paulo,Ubatuba,Ilha Anchieta - Trilha para Praia do Sul,-45.0699996948242,-23.4300003051758,NA,"Árvore6m, frutos vinhos.",UEC018222,UEC018222,NA,NA,"34265",auto,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"49",2021-03-01 16:32:00-03,UNICAMP,UEC,"67676",S,Plantae,Magnoliopsida,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Torres, RB; Ramos, E","Morais, MD; et al.","29317","1993","11","09",NA,Brazil,São Paulo,Ubatuba,"Trilha do corisco, Pincinguaba.",-45.0699996948242,-23.4300003051758,NA,"Árvore 5,5m, flores esverdeadas, frutos vináceos.",UEC018232,UEC018232,NA,NA,"34265",auto,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2219,-23.5837,"57",2020-12-21 16:30:02-03,MBM,MBM,"288167",PreservedSpecimen,Plantae,NA,NA,Lacistemaceae,Lacistema,lucidum,Lacistema lucidum,Schnizlein,"Pastore, J.A.","Pastore, J.A.; Moura, C.; Moura, C.","1113","2003","08","15",Southern America,Brazil,São Paulo,São Vicente,"Parque Estadual Xixová-Japuí, Região de Paranapuã, trilha atrás do CECOF",-46.2219,-23.5837,NA,"Árvore bifurcada, 10m altura, tronco com casca de cor marrom avermelhada, flores amarelas, perfumadas.; Mata",MBM288167,NA,NA,NA,NA,NA,"2003","08","-46.2219","-23.5837",NA,NA,"26",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.45972,-23.76861,"65",2015-09-05 08:15:05-03,MNHN,RECOLNAT_MNHN_P,P04845299,PreservedSpecimen,NA,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,NA,"A Scabbia, R.J.|Silva, C.|Silva, F.B.|Oliveira, T.R.",NA,"2007","9","29",NA,Brasil,São Paulo,Santo André,"Santo André, SP, Subprefeitura de Paranapiacaba e Parque Andreense, Rua Euclides",-46.45972,-23.76861,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845299' target='other'> <mi>dwc_moreinfo</mi></a>,P04845299,P04845299_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5182",NA,"35",São Paulo,SP,Sudeste
-46.45972,-23.76833,"66",2015-09-05 08:15:05-03,MNHN,RECOLNAT_MNHN_P,P04845300,PreservedSpecimen,NA,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,NA,"Almeida-Scabbia, R.J.|Búgola-Silva, F.|Silva, C.|Oliveira, T.R.",NA,"2007","11","29",NA,Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Rua Euclides",-46.45972,-23.76833,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845300' target='other'> <mi>dwc_moreinfo</mi></a>,P04845300,P04845300_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5182",NA,"35",São Paulo,SP,Sudeste
-50,-20.96666667,"79",2020-07-08 18:55:03-03,UNESP-IBILCE,SJRP,"11941",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Lacistemaceae,Lacistema,lucidum,Lacistema lucidum,Schnizlein,R.B. Torres & E. Ramos,M.R. Pietrobom-Silva & F.M. Pedro,"3451.0","1996","08","15",América do Sul,Brasil,São Paulo,Turiúba,"Estrada de terra viscinal Planalto-Turiúba, margem do Ribeirão Santa Barbara, próximo a Pedreira",-50,-20.96666667,NA,"Arbustiva, ca. 2m de altura, inflorescência amarelada, interior da mata",NA,NA,NA,NA,NA,NA,"2004","03","-50.00000000","-20.96666667",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"86",2019-11-13 11:20:31-03,USP,SPF,"97232",PreservedSpecimen,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Santos, A","Godoy, SAP","266","1994","09","14",NA,Brasil,São Paulo,São Paulo,NA,-46.735,-23.835556,NA,NA,SPF00097232,NA,NA,NA,NA,NA,"2012","06","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.735,-23.835556,"87",2019-11-13 11:20:31-03,USP,SPF,"97233",PreservedSpecimen,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,"Santos, A","Godoy, SAP","264","1994","09","14",NA,Brasil,São Paulo,São Paulo,NA,-46.735,-23.835556,NA,NA,SPF00097233,NA,NA,NA,NA,NA,"2012","06","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.199444,-23.508333,"94",2019-10-07 09:31:34-03,UEFS,HUEFS,"35310",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,L.C.Marinho,"Melo, E.","2551","1998","11","14",NA,Brasil,São Paulo,Ubatuba,"SP-55 Povoado Lagoinha, Ruína dos escravos.",-45.199444,-23.508333,NA,Mata Atlântica alterada. Interior da mata,HUEFS0035310,HUEFS0035310 HUEFS0035310_e1,"25","25",NA,NA,"2019","05",45W11'58'',23S30'30'',Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"102",2019-10-07 09:31:34-03,UEFS,HUEFS,"179643",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,NA,"Faria, H.H.","91","1990","10","22",NA,Brasil,São Paulo,Teodoro Sampaio,Parque Estadual do Morro do Diabo.,-52.1599998474121,-22.5300006866455,NA,NA,HUEFS0179643,HUEFS0179643,NA,NA,"54606",auto,NA,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"104",2016-11-15 14:04:31-02,F,FMNH-SEEDPLANTS,V0245126F,PreservedSpecimen,Plantae,Spermatophyta,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,NA,NA,E. Forero,"7668","1990","8","31",South America,Brazil,São Paulo,NA,NA,-49,-22,NA,NA,V0245126F,V0245126F_01,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"106",2019-01-25 15:41:34-02,IAC,IAC,"22102",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,E. Ramos & R.B. Torres,H.M. Souza,s/nº,"1971","10","27",NA,Brasil,São Paulo,Ubatuba,NA,-45.0711,-23.4339,NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"27",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"107",2019-01-25 15:41:34-02,IAC,IAC,"35227",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,E. Ramos & R.B. Torres,M.D. Moraes et al.,"29317","1993","11","09",NA,Brasil,São Paulo,Ubatuba,Trilha do corisco picinguaba,-45.0711,-23.4339,NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"09",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"108",2019-06-24 08:12:59-03,IAC,IAC,"35228",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,R.B. Torres & E. Ramos,V.F. Ferreira et al.,"71","1994","09","06",NA,Brasil,São Paulo,Cananéia,"Estrada para Periquera-Açu, cerca de 19Km de Cananeia",-47.9267,-25.0147,NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-47.9267","-25.0147",NA,NA,"06",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"109",2019-01-25 15:41:34-02,IAC,IAC,"35229",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,E. Ramos & R.B. Torres,M.A. Assis et al.,"305","1994","08","27",NA,Brasil,São Paulo,Ubatuba,Trilha e estrada da almada,-45.0711,-23.4339,NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"27",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"110",2019-01-25 15:41:34-02,IAC,IAC,"35235",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,R.B. Torres,P.H. Miyagi et al.,"145","1994","09","07",NA,Brasil,São Paulo,Pariquera-Açu,"IAC, Estação Experimental",-47.8825,-24.608333,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05","-47.882500","-24.608333",NA,NA,"07",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1081,-24.52,"111",2019-01-25 15:41:34-02,IAC,IAC,"35238",S,Plantae,NA,NA,Lacistemataceae,Lacistema,lucidum,Lacistema lucidum,Schnizl.,E. Ramos & R.B. Torres,V.C. Souza et al.,"9165","1995","09","05",NA,Brasil,São Paulo,Eldorado,Cachoeira do Sapatu,-48.1081,-24.52,NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-48.1081","-24.5200",NA,NA,"05",NA,NA,NA,"35",São Paulo,SP,Sudeste
