X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,recordNumber,year,month,day,phylum,order,identifiedBy,county,scientificNameAuthorship,decimalLongitude,decimalLatitude,imagecode,maximumElevationInMeters,minimumElevationInMeters,infraspecificEpithet,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,dayIdentified,relationshipType,individualCount,fieldNumber,typeStatus,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"344",2019-11-13 11:14:09-03,USP,SPF,"15287",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,paronychioides,Alternanthera paronychioides,"Bartolomeu, JG",NA,Brasil,São Paulo,Horto da fac. de Farm. Capital.,NA,NA,NA,SPF00015287,s.n.,"1954","03","11",NA,NA,"Furlan, A",São Paulo,A.St.-Hil.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,"1983","07",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"346",2019-10-07 09:18:26-03,UEFS,HUEFS,"147216",PreservedSpecimen,Plantae,Amaranthaceae,Alternanthera,paronychioides,Alternanthera paronychioides,"Bartolomeu, J.G.",NA,Brasil,São Paulo,Horto da Fac. Farmácia de São Paulo.,NA,NA,NA,HUEFS0147216,SPF15287,"1954","03","11",Angiospermae,Caryophyllales,NA,São Paulo,A.St.-Hil.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,Caryophyllanae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"445",2021-02-12 15:38:52-03,IBt,SP,"7129",S,Plantae,Amaranthaceae,Alternanthera,paronychioides,Alternanthera paronychioides,"Brade, AC",NA,Brasil,São Paulo,Água branca,NA,NA,NA,NA,"6772","1913","12","21",NA,NA,"Siqueira, JC",São Paulo,A.St.-Hil.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"446",2019-11-21 09:57:55-03,IBt,SP,"11092",S,Plantae,Amaranthaceae,Alternanthera,paronychioides,Alternanthera paronychioides paronychioides,"Usteri, A",NA,Brasil,São Paulo,Barra Funda,NA,NA,NA,NA,s.n.,"1905","10","17",NA,NA,"Senna, LR",São Paulo,A.St.-Hil.,-46.6300010681152,-23.5400009155273,NA,NA,NA,paronychioides,"53584",auto,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
