X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,typeStatus,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8199996948242,-22.25,"10",2021-03-30 12:47:05-03,EAO,IAN,"69132",PreservedSpecimen,Plantae,Dicotiledônea,NA,Polygalaceae,Polygala,tamariscea,Polygala tamariscea,Mart.,"Pastore, JFB","Black, GA","11296","1951","01","24",Southern America,Brasil,São Paulo,Campo Alegre.,NA,Flor arroxeada.,IAN069132,NA,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,"2015","04","22843",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"34",2019-11-13 11:29:17-03,USP,SPF,"172884",PreservedSpecimen,Plantae,NA,NA,Polygalaceae,Polygala,tamariscea,Polygala tamariscea,Mart.,"Sasaki, D","Sasaki, D","1062","2004","10","18",NA,Brasil,São Paulo,Parque Estadual das Furnas do Bom Jesus,NA,NA,SPF00172884,NA,Pedregulho,-47.419444,-20.197222,NA,"900","900","2005","08",NA,NA,"-47.419444","-20.197222",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2799987792969,-20.6299991607666,"44",2019-11-21 10:17:16-03,IBt,SP,"13590",S,Plantae,NA,NA,Polygalaceae,Polygala,tamariscea,Polygala tamariscea,Mart. ex A.W.Benn.,"Gondona, E","Loefgren, A; Edwall, G",CGG2129,"1893","01","14",NA,Brasil,São Paulo,"Patr. de Sapucahy, capoeira (Vilella).",NA,"Herbacea, sublenhosa, fl. amarela.",SP007714,SP007714,Patrocínio Paulista,-47.2799987792969,-20.6299991607666,NA,NA,NA,"1949","03","26066",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
