X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,identifiedBy,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,relatedCatalogItem,dayIdentified,fieldNumber,previousCatalogNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"77",2019-11-14 11:29:50-03,UNICAMP,UEC,"129399",S,Plantae,Magnoliopsida,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell.) Reissek,NA,"Passos, LC",s.n.,NA,Brazil,NA,"Árvore ca. 5 m, flores brancas, frutos imaturos verdes.",UEC182827,UEC182827,NA,"Sugiyama, M","1998","11","19",São Paulo,Cananéia,Ilha do Cardoso Mata de restinga,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"78",2019-08-20 10:04:08-03,UNICAMP,UEC,"129400",S,Plantae,Magnoliopsida,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell.) Reissek,NA,"Passos, LC",s.n.,NA,Brazil,NA,"Árvore ca. 7 m, frutos pretos.",UEC160208,UEC160208,NA,"Sugiyama, M","1999","05","22",São Paulo,Cananéia,Ilha do Cardoso Mata de restinga,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"79",2019-11-14 11:29:50-03,UNICAMP,UEC,"129398",S,Plantae,Magnoliopsida,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell.) Reissek,NA,"Passos, LC",s.n.,NA,Brazil,NA,"Árvore ca. 5m, frutos imaturos verdes.",UEC182833,UEC182833,NA,"Sugiyama, M","1998","12","18",São Paulo,Cananéia,Ilha do Cardoso Mata de restinga,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"80",2019-11-14 11:29:50-03,UNICAMP,UEC,"82204",S,Plantae,Magnoliopsida,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell.) Reissek,NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34825",NA,Brazil,NA,"frutos, Planície costeira. Árvore de 3m de altura, frutos verdes.",UEC182831,UEC182831,NA,"Rodrigues, RR","1996","02","05",São Paulo,Ubatuba,Praia de Itamambuca,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"189",2020-12-21 16:13:06-03,MBM,MBM,"296599",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell. Conc.) Reissek,NA,"Tocha, F.T.; et al.; et al.","127",Southern America,Brazil,NA,NA,MBM296599,MBM296599,NA,"Baitello, J.B.","2000","06","28",São Paulo,Ilhabela,Parque Estadual da Serra do Mar,-45.3499984741211,-23.7700004577637,NA,NA,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"205",2020-12-21 16:13:06-03,MBM,MBM,"307653",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell. Conc.) Reissek,NA,"Ivanauskas, N.M.; et al.; et al.","5084",Southern America,Brazil,NA,Floresta Ombrófila Densa,MBM307653,MBM307653,NA,"Groppo Jr, M.","2004","01","28",São Paulo,Cunha,"Parque estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha das cachoeiras",-44.9599990844727,-23.0699996948242,NA,NA,"38855",auto,NA,NA,"2009","05",NA,NA,"25",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"206",2020-12-21 16:13:06-03,MBM,MBM,"153646",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell. Conc.) Reissek,NA,"Sobral, M.; et al.; et al.","7332",Southern America,Brazil,NA,"Mata atlântica 3-4 m, em beira de mata de restinga; flores brancas",MBM153646,MBM153646,NA,"Groppo Jr, M.","1991","10",NA,São Paulo,Peruíbe,Est. Ecológ. Juréia,-46.9900016784668,-24.3199996948242,NA,NA,"21922",auto,NA,NA,"2009","05",NA,NA,"23",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.533333,-23.733333,"240",2020-12-11 11:32:03-03,UFMG,BHCB,"60522",PreservedSpecimen,Plantae,Dicotyledon,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Franco, G; Ferreira, L; Batista, V; Cielo Filho, R; Zidko, A; Mendonça, CG; Rodrigues, RR","2922",Southern America,Brasil,NA,"Árvore, ca. 5 m de altura. Com frutos imaturos verdes.; Borda de mata. Floresta Ombrófila Densa de Encosta com perturbação.",BHCB017607,NA,NA,NA,"2000","04","19",São Paulo,São Sebastião,"Parque Estadual da Serra do Mar, Estrada da Limeira.",-45.533333,-23.733333,NA,NA,NA,NA,"-45.533333","-23.733333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"282",2021-02-11 17:17:54-03,UFPR,UPCB,"54696",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,(Vell.) Reissek,NA,"Castro, R.de","68",NA,Brasil,NA,"Árvore ca. 5m, corola branca. Mata Atlântica. Retinga.",NA,NA,NA,"Groppo, M.","2001","11","10",São Paulo,Cananéia,Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,NA,NA,"2009","01",NA,NA,"01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"376",2020-09-12 05:00:02-03,US,US,"2579648",PreservedSpecimen,Plantae,NA,Celastrales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,F. C. Hoehne,s.n.,South America - Neotropics,Brazil,NA,NA,US01859461,US01859461_01 US01859461_02,NA,NA,"1933","9","25",São Paulo,São Paulo,Nativa do Parque do Estado e Jardim Botânico (Planta viva no. 337),-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"381",2020-09-12 05:00:02-03,US,US,"2579673",PreservedSpecimen,Plantae,NA,Celastrales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,O. Handro,s.n.,South America - Neotropics,Brazil,NA,NA,US01859459,US01859459_01 US01859459_02,NA,NA,"1931","10","19",São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"386",2020-09-12 05:00:02-03,US,US,"2579605",PreservedSpecimen,Plantae,NA,Celastrales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,L. Roth,"352",South America - Neotropics,Brazil,NA,NA,US01859462,US01859462_01 US01859462_02,NA,NA,"1942","10","10",São Paulo,São Paulo,"São Paulo, Santo Amaro",-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"401",2019-11-13 11:15:33-03,USP,SPF,"110788",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Baitello, JB","604",NA,Brasil,NA,NA,SPF00110788,SPF00110788,NA,"Groppo, M","1994","03","30",São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,"38855",auto,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"402",2019-11-13 11:15:33-03,USP,SPF,"139549",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Sztutman, M","3",NA,Brasil,NA,NA,SPF00139549,SPF00139549,NA,"Groppo, M","1998","07","06",São Paulo,Pariquera-Açu,Parque Estadual de Pariquera Abaixo,-47.8800010681152,-24.7099990844727,NA,NA,"17990",auto,NA,NA,"2000","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"403",2021-03-15 18:25:04-03,USP,SPF,"83377",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Handro, O",s.n.,NA,Brasil,NA,Árvore com flores alvas.,SPF00083377,SPF00083377,NA,"Groppo, M","1931","10","19",São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"404",2021-03-15 18:25:04-03,USP,SPF,"83372",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,Flores alvas 5 e 6 meras em mistura.,SPF00083372,SPF00083372,NA,"Groppo, M","1933","09","25",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"405",2019-11-13 11:15:33-03,USP,SPF,"11574",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,NA,SPF00011574,SPF00011574,NA,"Groppo, M","1933","09","25",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"406",2019-11-13 11:15:33-03,USP,SPF,"132191",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Assis, MA","3",NA,Brasil,NA,NA,SPF00132191,SPF00132191,NA,"Groppo, M","1992","10","27",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"407",2019-11-13 11:15:33-03,USP,SPF,"132189",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Romero, R","188",NA,Brasil,NA,NA,SPF00132189,SPF00132189,NA,"Groppo, M","1990","10","07",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"408",2019-11-13 11:15:33-03,USP,SPF,"132188",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Romero, R","187",NA,Brasil,NA,NA,SPF00132188,SPF00132188,NA,"Groppo, M","1990","10","07",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"409",2019-11-13 11:15:33-03,USP,SPF,"132187",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Romero, R","181",NA,Brasil,NA,NA,SPF00132187,SPF00132187,NA,"Groppo, M","1990","10","06",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"410",2019-11-13 11:15:33-03,USP,SPF,"132183",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Furlan, A","1122",NA,Brasil,NA,NA,SPF00132183,SPF00132183,NA,"Groppo, M","1989","12","10",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"411",2019-11-13 11:15:33-03,USP,SPF,"132178",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Ribeiro, JELS","700",NA,Brasil,NA,NA,SPF00132178,SPF00132178,NA,"Groppo, M","1989","10","07",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"412",2019-11-13 11:15:33-03,USP,SPF,"132175",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Cunha, NML","166",NA,Brasil,NA,NA,SPF00132175,SPF00132175,NA,"Groppo, M","1988","10","09",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"413",2019-11-13 11:15:33-03,USP,SPF,"132184",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Furlan, A","1254",NA,Brasil,NA,NA,SPF00132184,SPF00132184,NA,"Groppo, M","1990","11","09",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"414",2019-11-13 11:15:33-03,USP,SPF,"124071",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Leitão Filho, HF","34825",NA,Brasil,NA,NA,SPF00124071,SPF00124071,NA,"Groppo, M","1996","02","05",São Paulo,Ubatuba,Praia de Itamambuca.,-45.0699996948242,-23.4300003051758,NA,NA,"34265",auto,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"452",2021-03-04 15:42:18-03,IF,SPSF,"23838",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,NA,NA,S.J.Gomes da Silva,"172",América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"1990","12","16",SP,Iguape,"E.Ecol.Jureia-Itatins, Serra da Jureia",-47.5499992370605,-24.7000007629395,NA,NA,"55628",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"453",2021-03-04 15:42:18-03,IF,SPSF,"28263",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,NA,NA,J.B.Baitello,"1000",América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,"2000","06","28",SP,Ilhabela,Parque Estadual,-45.3499984741211,-23.7700004577637,NA,NA,"23719",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"454",2021-03-04 15:42:18-03,IF,SPSF,"32962",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,NA,NA,F.T.Rocha,"127",América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2000","06","28",SP,Ilhabela,P.E.Serra do Mar,-45.3499984741211,-23.7700004577637,NA,NA,"23719",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"455",2021-03-04 15:42:18-03,IF,SPSF,"04663",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,((Vell.)) Reissek,NA,E.Schwebel,"130",América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: serra&nf;;",NA,NA,NA,NA,NA,NA,NA,SP,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,"27258",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.407778,-24.634722,"457",2021-03-04 15:42:18-03,IF,SPSF,"36201",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,NA,NA,A.Oriani,"611",América do Sul,Brasil,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"2005","03","01",SP,Eldorado,"Parque Estadual Jacupiranga, trilha do mirante do angico",-48.407778,-24.634722,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.070833,-23.433889,"458",2021-03-04 15:42:18-03,IF,SPSF,"45031",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,R.C.Sousa & R.L.R.Santos,"355",América do Sul,Brasil,NA,"COLETA: Árvore 14m altura, frutos verdes.;",NA,NA,NA,J.A. Pastore,"2011","09","01",SP,Ubatuba,Ilha das Cabras,-45.070833,-23.433889,NA,NA,NA,NA,NA,NA,"2011","09",Magnoliopsida,NA,"12",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.144167,-23.833889,"460",2021-03-04 15:42:18-03,IF,SPSF,"52118",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,((Vell.)) Reissek,NA,I.Toffoli & N.M.Ivanauskas & R.Esteves,"32",América do Sul,Brasil,NA,"COLETA: Arvoreta de 2,5 m de altura. Flores de pétalas brancas e anteras amarelas.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,NA,I.Toffoli,"2016","11","03",SP,Itaberá,Estação Ecológica de Itaberá,-49.144167,-23.833889,"700","700",NA,NA,NA,NA,"2017","03",Magnoliopsida,NA,"30",NA,NA,NA,"35",São Paulo,SP,Sudeste
