X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,typeStatus,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"23",2019-11-01 15:28:33-03,PUC-RIO,FCAB,"1333",PreservedSpecimen,Plantae,Poaceae,Agrostis,lenis,Agrostis lenis,Roseng. et al.,NA,"1997","04","23",P. Capell S.J.,"1951","12","15",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,"001333",NA,s.n.,NA,NA,NA,Nome do determinador não legível.,NA,Angiospermae,NA,NA,NA,"21048",auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"95",2019-11-21 10:14:32-03,IBt,SP,"221035",S,Plantae,Poaceae,Agrostis,lenis,Agrostis lenis,"Roseng., B.R.Arrill. & Izag.","Wagner, HL","1997","10","31","Chase, A","1925","05","20",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,SP039903,SP039903,"9828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,"35",São Paulo,SP,Sudeste
