X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.164784,-22.242395,"3",2021-03-15 16:37:00-03,NY,NYBG,"1921404",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarin,NA,M. Kuhlmann,"4254","1957","10","30",South America,Brazil,São Paulo,Moji-Guaçu,"Moji-Guaçú, Reserva Florestal (Fazenda Campininha)",-47.164784,-22.242395,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2277036' target='other'> <mi>dwc_moreinfo</mi></a>,NY01921404,NY01921404_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"6",2021-03-30 12:54:02-03,EAO,IAN,"67765",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarin,"Oliveira, RC","Viegas, IAC","3284","1939","09","21",Southern America,Brasil,São Paulo,Campinas,"Campinas, Fazenda Campo Grande.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,IAN067765,NA,"2001","23900",auto,"10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"7",2021-03-30 12:54:02-03,EAO,IAN,"35655",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarin,"Chase, A","Viégas, GP","3284","1938","12","18",Southern America,Brasil,São Paulo,Campinas,Fazenda Campo Grande.,-47.060001373291,-22.8999996185303,NA,NA,NA,Herbaceo.,IAN035655,NA,"1939","23900",auto,"09","21",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"8",2021-03-30 12:54:03-03,EAO,IAN,"68841",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Paspalum,doellii,Paspalum doellii,Chase ex Filgueirae,NA,"Black, GA","10994","1951","01","21",Southern America,Brasil,São Paulo,Itirapina,"Itirapina; Campo Alegre.",-47.8199996948242,-22.25,NA,NA,NA,Em brejo solitario.,IAN068841,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"11",2020-11-04 12:18:51-03,ESALQ,ESA,"101973",PreservedSpecimen,Plantae,Magnoliophyta,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,NA,"Valls, J.M.F.","Scaramuzza, C.A.M.","900.0","1993","04","22",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA101973,ESA101973,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"29",2020-12-11 11:45:15-03,UFMG,BHCB,"57905",PreservedSpecimen,Plantae,Monocotyledon,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarín,NA,"Viegas, GP",s.n.,"1939","09","21",Southern America,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"65",2019-01-25 15:44:47-02,IAC,IAC,"3284",S,Plantae,NA,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarin,R.C. Oliveira,G.P. Viégas,s/nº,"1938","12","18",NA,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,NA,NA,NA,NA,NA,NA,"1994",NA,NA,"03","18",NA,"-47.169767","-22.922308",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"102",2019-11-21 10:16:23-03,IBt,SP,"105939",S,Plantae,NA,NA,Poaceae,Paspalum,dedeccae,Paspalum dedeccae,Quarín,"Rodrigues, RS","Kuhlmann, M","4254","1957","10","30",NA,Brasil,São Paulo,Mogi Guaçu,Fazenda Campininha,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,SP036380,SP036380,"2013","39309",auto,"06","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
