X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,stateProvince,county,decimalLongitude,decimalLatitude,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,identifiedBy,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,dayIdentified,individualCount,fieldNumber,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4500007629395,-23.5,"105",2021-03-01 16:25:48-03,UNICAMP,UEC,"66483",S,Plantae,Asteraceae,Vernonia,elegans,Vernonia elegans,"Leitão Filho, HF","816","1969","05","30",NA,Brazil,NA,NA,"Pequeno arbusto, até 70cm; flores purpureas.Floresce em Março-Maio.; Nativa em cerrado.",UEC138084,Magnoliopsida,NA,Gardner,São Paulo,Sorocaba,-47.4500007629395,-23.5,UEC138084,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"106",2021-03-01 16:25:48-03,UNICAMP,UEC,"119387",S,Plantae,Asteraceae,Vernonia,elegans,Vernonia elegans,"Leitão Filho, HF","816","1969","05","30",NA,Brazil,NA,NA,"Pequeno arbusto, até 70cm; flores purpureas.Floresce em Março-Maio.; Nativa em cerrado.",UEC138094,Magnoliopsida,NA,Gardner,São Paulo,Sorocaba,-47.4500007629395,-23.5,UEC138094,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3494,-24.0058,"260",2019-01-25 15:34:02-02,IAC,IAC,"20637",S,Plantae,Asteraceae,Vernonia,elegans,Vernonia elegans,H.F. Leitão Filho,"783","1969","03","27",NA,Brasil,NA,NA,NA,NA,NA,NA,Gardner,São Paulo,Capão Bonito,-48.3494,-24.0058,NA,NA,NA,NA,NA,NA,H.F. Leitão Filho,NA,"-48.3494","-24.0058","1969","04",NA,"01",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4581,-23.5017,"261",2019-01-25 15:34:02-02,IAC,IAC,"20705",S,Plantae,Asteraceae,Vernonia,elegans,Vernonia elegans,H.F. Leitão Filho,"816","1969","04","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Gardner,São Paulo,Sorocaba,-47.4581,-23.5017,NA,NA,NA,NA,NA,NA,H.F. Leitão Filho,NA,"-47.4581","-23.5017","1969","05",NA,"30",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"319",2019-05-06 11:53:33-03,UFU,HUFU,"40617",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Sasaki, D.; Mello-Silva, R.; Junqueira, A.B. & Capeli, F.M.","399","2003","04","18",NA,Brasil,NA,NA,"Arbusto, ca. 0,6 m. Folhas discolores, alvo-esverdeadas na face abaxial. Brácteas involucrais vináceas com indumento alvo esverdeado. Corola roxa, estigma e estiletes roxos.; Cerrado em encosta próxima ao encontro dos córregos Pedre",HUFU00047342,NA,NA,(Gardner) H.Rob.,São Paulo,Pedregulho,-47.419444,-20.197222,HUFU00047342,Parque Estadual das Furnas do Bom Jesus,"900","900",NA,NA,"Nakajima, J.N.",NA,"-47.419444","-20.197222","2016","03",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"340",2021-03-04 15:42:34-03,IF,SPSF,"23554",PreservedSpecimen,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,E.E.Macedo,"4","1995","05","02",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,Magnoliophyta,Asterales,(Gardner) H.Rob.,SP,Pedregulho,-47.4700012207031,-20.25,NA,"Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"341",2021-03-04 15:42:34-03,IF,SPSF,"27396",PreservedSpecimen,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,L.Custodio & T.Custodio,"546","1998","12","10",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,Magnoliophyta,Asterales,(Gardner) H.Rob.,SP,Pedregulho,-47.4700012207031,-20.25,NA,P.E.Furnas do Bom Jesus,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"374",2019-11-21 10:00:52-03,IBt,SP,"267942",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Leitão Filho, HF","783","1969","03","27",NA,Brasil,NA,NA,NA,NA,NA,NA,(Gardner) H.Rob.,São Paulo,Capão Bonito,-48.3400001525879,-24,NA,NA,NA,NA,"39505",auto,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"375",2019-11-21 10:00:52-03,IBt,SP,"16096",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Russel, A",CGG4029,"1898","05",NA,NA,Brasil,NA,NA,nº 366 do coletor,SP023748,NA,NA,(Gardner) H.Rob.,São Paulo,Itú,-47.2900009155273,-23.2600002288818,SP023748,NA,NA,NA,"22309",auto,"Mamede, MCH",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"376",2019-11-21 10:00:52-03,IBt,SP,"59084",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Handro, O","477","1955","04","18",NA,Brasil,NA,NA,NA,NA,NA,NA,(Gardner) H.Rob.,São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,"Fazenda Campininha, Perto de Pádua Sales",NA,NA,"39309",auto,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"377",2019-11-21 10:00:52-03,IBt,SP,"97336",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Coleman, JR","292","1966","02","17",NA,Brasil,NA,NA,NA,NA,NA,NA,(Gardner) H.Rob.,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,Parque do Estado,NA,NA,"53584",auto,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"378",2019-11-21 10:00:52-03,IBt,SP,"268905",S,Plantae,Asteraceae,Lessingianthus,elegans,Lessingianthus elegans,"Leitão Filho, HF","816","1969","04","20",NA,Brasil,NA,NA,NA,NA,NA,NA,(Gardner) H.Rob.,São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,"17154",auto,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
